	peak	chr	chromStart	chromEnd	Name	Start_b	End_b	gene	Strand	Distance	CV_amplitude	CV_phase	CV_mean	CV_pvalue	CV_qvalue	CV_fdr_BH	GF_amplitude	GF_phase	GF_mean	GF_pvalue	GF_qvalue	GF_fdr_BH	rAMP
2194	chr12_56344220_56346484	chr12	56344220	56346484	3590	56345894	56347894	Mbip	-	0	39.3997275115	10.0790752683	77.9762775181	0.00297015027754	0.000483033950677	0.0146201318166	52.5785430877	0.728022197355	270.639366553	0.00439769960352	0.00271635542397	0.243598608812	0.5052783842156925
2198	chr12_59008649_59014526	chr12	59008649	59014526	3595	59011393	59013393	Sip1	+	0	127.728013494	10.6135985475	238.264375957	0.00266194929208	0.000464760106154	0.0140670319457	97.8974189456	1.24655410594	669.817901039	0.0976266187478	0.00304455700197	0.273031225437	0.5360768389356338
2199	chr12_59059047_59062110	chr12	59059047	59062110	3597	59061461	59063461	Trappc6b	-	0	75.387439055	10.7974413768	133.310720811	0.00213569737445	0.00043150620541	0.0130605262713	51.4544619757	1.66687653734	380.086241642	0.148848362388	0.00310870823513	0.278784210122	0.5655016985609118
2200	chr12_59065837_59068765	chr12	59065837	59068765	3598	59064919	59066919	Pnn	+	0	91.3070374215	10.6924740972	150.468959503	0.00112877938945	0.000345165421757	0.0104472241703	64.1644341502	0.381914154737	420.664386303	0.104282693872	0.00304853084097	0.273387593254	0.6068164339215727
2205	chr12_64964130_64969455	chr12	64964130	64969455	3605	64963742	64965742	Fam179b	+	0	81.3363794709	10.2980799163	177.005528889	0.00310574031785	0.000492272958932	0.014899771619	89.6624828099	0.670993071889	532.548189211	0.0179128020169	0.00289369409296	0.259502069999	0.45951321397370565
2206	chr12_65035619_65038466	chr12	65035619	65038466	3606	65034334	65036334	Prpf39	+	0	59.1294868977	10.6194383474	109.939448402	0.00214063369822	0.000431614552758	0.0130638056526	42.1409451387	1.75346514868	294.319081887	0.220449549967	0.00361250266497	0.323963725715	0.5378368525325831
2208	chr12_65170898_65173790	chr12	65170898	65173790	3608	65172580	65174580	Mis18bp1	-	0	53.4230531164	10.2164981052	107.803375773	0.0160895086977	0.00103651241538	0.0313724286276	43.7050362105	0.909309494395	291.33044911	0.0296825525497	0.0029998021339	0.269017677172	0.49556011333904926
2209	chr12_69157409_69159930	chr12	69157409	69159930	3610	69159186	69161186	Rps29	-	0	71.5097391391	11.2411389479	129.756269483	0.048931733731	0.00223335146472	0.0675975110262	43.7102134679	1.86676662986	364.359162242	0.24468591758	0.00375928914674	0.33712731338	0.5511081616635783
2216	chr12_69355099_69358300	chr12	69355099	69358300	3617	69357176	69359176	Nemf	-	0	52.8197228638	10.6595788653	110.240291836	0.00725150100379	0.000692435001147	0.0209581355037	75.8444429811	0.607720032066	377.16649897	0.0403823178993	0.0029998021339	0.269017677172	0.47913264727544225
2218	chr12_69579320_69583815	chr12	69579320	69583815	3626	69583028	69585028	Mettl21d	-	0	28.0934676659	9.95568046595	88.9293533619	0.0315554764738	0.00160367551005	0.0485389221919	82.9388191784	0.760345396711	246.837613726	0.00326396524529	0.00271635542397	0.243598608812	0.3159077020561816
2220	chr12_69722810_69726313	chr12	69722810	69726313	3630	69722962	69724962	Atp5s	+	0	63.7398272232	11.3187701935	123.022177674	0.0303700902534	0.00156109169165	0.0472500251332	58.7019776628	19.5744507061	352.717465674	0.332202868204	0.00433380830308	0.388649314509	0.5181165577486849
2229	chr12_71013055_71018475	chr12	71013055	71018475	3641	71013967	71015967	Arid4a	+	0	183.026734819	10.67332406	318.874599408	0.00780622945775	0.000715082248954	0.0216436064685	133.808187308	1.39153044319	791.684481092	0.120030866107	0.00306567600694	0.274925145572	0.5739771532721467
2231	chr12_71829736_71833115	chr12	71829736	71833115	3643	71829078	71831078	Daam1	+	0	71.9898387965	10.4527766882	148.322534552	0.0215235206378	0.00124121085074	0.0375680968687	69.7227392891	0.275889338531	396.841152625	0.132426996805	0.00308361724832	0.276534088717	0.4853600905212503
2232	chr12_72084001_72087806	chr12	72084001	72087806	3647	72083839	72085839	Jkamp	+	0	77.5316541422	11.3234876613	153.727377663	0.00373800345934	0.000527204526914	0.0159570557452	74.3038129971	1.14667843149	408.070279984	0.0751059022268	0.00303432710421	0.272113823818	0.5043451291556167
2234	chr12_72759834_72763979	chr12	72759834	72763979	3649	72759211	72761211	Ppm1a	+	0	184.955326817	11.592227771	293.793277188	0.00129256185522	0.000363644875288	0.01100654727	87.544407142	2.27055987994	620.242377155	0.314779479257	0.00422347107407	0.378754440205	0.6295424067809626
2237	chr12_73285162_73288244	chr12	73285162	73288244	3653	73284848	73286848	Slc38a6	+	0	47.0485646711	10.4057095904	102.796050773	0.00222174914398	0.000436894040944	0.0132236014871	35.9946714325	0.33780762636	260.197940201	0.113973300986	0.00306567600694	0.274925145572	0.45768844539558506
2240	chr12_73583979_73586768	chr12	73583979	73586768	3658	73583041	73585041	Prkch	+	0	27.9494801156	10.8298269714	67.3005314375	0.000759109241181	0.000300052601949	0.00908178107616	19.0003857499	18.5505891206	104.622565065	0.452203542621	0.00533478221179	0.478415126989	0.415293601976321
2241	chr12_73906792_73909905	chr12	73906792	73909905	3661	73905867	73907867	Hif1a	+	0	150.617995972	11.1181080047	229.371337711	0.00176623436489	0.000403394838373	0.0122096711895	45.8285532655	2.46785943788	572.230889839	0.340080934253	0.00439837834075	0.394439856943	0.6566556984629591
2242	chr12_73963813_73966198	chr12	73963813	73966198	3663	73962530	73964530	Snapc1	+	0	47.1219324022	11.7675116855	98.2483338163	0.00427030076118	0.000559632883466	0.0169385744288	39.8075754868	0.702418699173	254.260286531	0.0104660980875	0.00280957396799	0.251958305573	0.4796206772351613
2246	chr12_75732772_75736327	chr12	75732772	75736327	3669	75735729	75737729	Sgpp1	-	0	70.3445928631	11.2507955387	131.946603183	0.0274629653596	0.00145292394167	0.0439760797703	72.1501804206	20.0699168397	334.984526787	0.258031958311	0.00383434482718	0.343858192254	0.5331292444530561
2247	chr12_75816995_75820266	chr12	75816995	75820266	3671	75816318	75818318	Syne2	+	0	60.3063660082	11.8555711034	110.582972314	0.00545426849992	0.00061615021809	0.0186492013546	58.9657064515	19.9695422804	286.938580499	0.266893342044	0.00388376559704	0.348290171471	0.5453494760202345
2249	chr12_76367328_76372947	chr12	76367328	76372947	3679	76368266	76370266	Zbtb1	+	0	176.40524014	11.1698303009	327.448338268	0.00912629164197	0.000768433062394	0.0232583913587	145.473880027	0.508945821919	715.63351926	0.0632523318319	0.00303100579363	0.271815973754	0.5387269365087484
2256	chr12_76764831_76766752	chr12	76764831	76766752	3687	76763573	76765573	Churc1	+	0	53.7299543573	12.1845824881	103.138691825	0.0242037236987	0.00133707974716	0.0404697891841	47.6525761228	2.22842517926	223.26247007	0.306543930825	0.00416190297086	0.373233106672	0.5209485732906716
2259	chr12_76836600_76839346	chr12	76836600	76839346	3690	76835467	76837467	Fntb	+	0	42.9396965056	10.6736596661	77.3900293908	0.0051117623751	0.000599579495893	0.0181476503922	40.7999909447	1.65618260393	230.344656919	0.199302520878	0.00349726240382	0.313629154971	0.5548479157278186
2263	chr12_78747398_78752110	chr12	78747398	78752110	3706	78746947	78748947	Mpp5	+	0	157.941491646	10.6292045183	244.892617987	0.00492711682851	0.000592175687002	0.0179235571131	55.8319863085	3.05728478262	673.344461929	0.417178054858	0.00502609999782	0.450732977141	0.6449418236624195
2265	chr12_78905781_78908401	chr12	78905781	78908401	3709	78906938	78908938	Plek2	-	0	27.1497921815	13.008597228	61.3498863565	0.0189980067144	0.00114751554641	0.0347321933098	27.0581606982	19.7511680733	190.915572687	0.310541841873	0.0041943944627	0.376146894073	0.4425402196140089
2266	chr12_79006370_79007815	chr12	79006370	79007815	3711	79007277	79009277	Tmem229b	-	0	28.7325013311	11.8501005939	53.1462134791	0.0267397825267	0.00142656457141	0.0431782528943	36.8101403203	0.279182283193	128.142919279	0.136339849431	0.00308361724832	0.276534088717	0.5406312030564359
2267	chr12_79028296_79031443	chr12	79028296	79031443	3712	79027163	79029163	Plekhh1	+	0	137.131607829	11.4779204949	239.150911212	0.00430142593495	0.00056158611102	0.0169976933463	96.4835736318	1.36030911816	555.930552604	0.113188283009	0.00306567600694	0.274925145572	0.5734103505356791
2273	chr12_80109958_80117266	chr12	80109958	80117266	3727	80113013	80115013	Zfp36l1	-	0	311.201021902	10.5939838322	536.978432963	0.00850645740026	0.000744575673738	0.022536292702	399.615409981	0.179194841349	1848.24539904	0.164670707052	0.00314700039746	0.282218192799	0.579541007233419
2277	chr12_80462542_80464348	chr12	80462542	80464348	3733	80461095	80463095	Exd2	+	0	26.7930893997	11.0164851853	63.3368602813	0.0421142166105	0.00198833437349	0.0601815060724	34.8975469584	1.13837696415	167.81941072	0.0732285084218	0.00303100579363	0.271815973754	0.4230252222908273
2279	chr12_80653438_80655526	chr12	80653438	80655526	3735	80643861	80645861	Erh	-	7578	10.9346455285	11.8799333205	27.8571504361	0.000546002131123	0.000260081281791	0.00787195727646	15.3396910242	1.35209975432	61.0567569135	0.111386447812	0.00305946743773	0.27436837056	0.392525630127977
2289	chr12_81858811_81863356	chr12	81858811	81863356	3749	81858030	81860030	Pcnx	+	0	103.793058786	11.2927360357	209.584978793	0.000131716256327	0.000133890150996	0.00405249290191	114.916874682	19.8501305854	606.382423156	0.290994855579	0.00404875587304	0.36308624762	0.4952313824384948
2293	chr12_83591624_83597970	chr12	83591624	83597970	3761	83597147	83599147	Zfyve1	-	0	46.6206986285	10.802218063	139.594041617	0.00288279126023	0.000478478339183	0.0144822457726	79.0492565634	0.396599906112	343.570890643	0.0952650581546	0.00304455700197	0.273031225437	0.3339734138252965
2294	chr12_83631124_83634849	chr12	83631124	83634849	3762	83630234	83632234	Rbm25	+	0	121.048099252	10.4916060516	201.206828348	0.0173532429452	0.00108531732547	0.0328496213133	89.6921335669	1.45082225148	594.604749834	0.123102148625	0.0030770578369	0.275945850712	0.6016102944709194
2298	chr12_83948919_83952850	chr12	83948919	83952850	3768	83948608	83950608	2410016O06Rik	+	0	59.7077557924	11.0638667837	131.602931865	0.0310279135258	0.0015840430225	0.0479446998698	71.6785742423	19.2660971458	343.10707405	0.375624697566	0.00468426388451	0.420077636198	0.4536962432846785
2301	chr12_84037542_84039840	chr12	84037542	84039840	3772	84036379	84038379	Acot4	+	0	36.5568115642	12.4486828694	77.7970532214	0.000857196605281	0.000314052172657	0.00950551023398	21.0407302194	20.1779438532	187.062376971	0.235174717522	0.00369805369996	0.331635811968	0.46989969478874993
2306	chr12_84315825_84318842	chr12	84315825	84318842	3782	84314859	84316859	Zfp410	+	0	112.35655442	10.7465787691	198.887544747	0.00618625265635	0.000649243282498	0.019650838948	139.878149859	0.677371070686	639.195479365	0.0164016513554	0.0028729388569	0.257640772105	0.5649250412484403
2310	chr12_84449682_84452745	chr12	84449682	84452745	3788	84449508	84451508	Lin52	+	0	35.1960943535	10.1151055531	75.5432572955	0.00662152773654	0.000666453686224	0.0201717513408	57.1877671979	0.581405277357	254.691903186	0.0464827197328	0.00301064921588	0.269990426929	0.4659064966688507
2311	chr12_84616453_84618338	chr12	84616453	84618338	3789	84617466	84619466	Abcd4	-	0	30.2547802572	10.8632730111	60.7312871786	0.00113550386926	0.000345557214992	0.0104590826924	45.7765549895	0.34099016173	207.207238475	0.113275091944	0.00306567600694	0.274925145572	0.49817452688308794
2312	chr12_84771174_84774618	chr12	84771174	84774618	3790	84771270	84773270	Isca2	+	0	65.2008628156	10.6474221778	128.312763564	0.000684301272665	0.000287506921317	0.00870205724036	98.4662724764	0.964314546635	379.588485296	0.0424448413238	0.0029998021339	0.269017677172	0.5081401179788247
2319	chr12_85279307_85281000	chr12	85279307	85281000	3797	85280435	85282435	Acyp1	-	0	31.2524401643	12.7419613	57.2285786532	0.0308648402322	0.00157838977797	0.0477735914412	43.3011211679	0.284965068517	162.626670079	0.135129531532	0.00308361724832	0.276534088717	0.5460984861023188
2324	chr12_85597468_85600552	chr12	85597468	85600552	3811	85597105	85599105	Jdp2	+	0	50.1197907344	12.336612284	107.571287428	0.0119425860349	0.000881834714861	0.0266907528003	28.6696968064	21.0691733101	177.875688265	0.695691862308	0.00808544273567	0.725090164806	0.4659216407347207
2326	chr12_85822539_85826323	chr12	85822539	85826323	3815	85822950	85824950	Ttll5	+	0	63.0569755947	11.13711857	122.397530799	0.00226215024794	0.000439810706228	0.0133118810601	57.9529508455	19.9870657253	388.868990732	0.263311146596	0.00386338741732	0.346462687414	0.5151817621080244
2332	chr12_86944976_86951523	chr12	86944976	86951523	3825	86945043	86947043	2310044G17Rik	+	0	153.276564719	11.1033932435	254.60890193	0.00126582720036	0.000360342245222	0.0109065855865	42.0225875059	4.07283629855	723.611272851	0.888993182795	0.00995895906417	0.893104249849	0.6020078777965923
2333	chr12_87146398_87148935	chr12	87146398	87148935	3828	87145165	87147165	Gstz1	+	0	50.5381284528	11.1092686385	92.6241203909	0.00440968957903	0.000566295906052	0.0171402461091	46.5997767155	0.363687899331	222.379292129	0.108290819558	0.00305881125824	0.274309525384	0.5456260015157477
2336	chr12_87384896_87389999	chr12	87384896	87389999	3832	87388230	87390230	Sptlc2	-	0	132.777994295	11.494384501	258.352791319	0.00878945660725	0.000754534381721	0.0228377158695	89.9319888373	0.404560067582	643.039872887	0.0992957941458	0.00304455700197	0.273031225437	0.5139406221125474
2340	chr12_91383430_91385355	chr12	91383430	91385355	3839	91384409	91386409	4930534B04Rik	-	0	16.947711231	12.9172933938	45.0731971869	0.00633481837048	0.000656124679588	0.0198591202342	29.7758928054	20.0717153905	120.929645407	0.257654898094	0.00383434482718	0.343858192254	0.37600419514783506
2346	chr12_98731703_98738500	chr12	98731703	98738500	3854	98737405	98739405	Ptpn21	-	0	103.896538289	10.5988997918	209.794836669	0.000332326213761	0.000212241503506	0.00642397652142	150.245792557	0.66517902878	713.707764361	0.0192902286811	0.00293412641342	0.263127978791	0.49522924366780713
2349	chr12_99882440_99885598	chr12	99882440	99885598	3866	99882515	99884515	Tdp1	+	0	43.0497674326	11.9036365646	89.8480432512	0.00726248511803	0.000692435001147	0.0209581355037	54.876013907	0.485624082259	198.644602816	0.0751851623012	0.00303432710421	0.272113823818	0.47913973276234967
2359	chr12_101024417_101029965	chr12	101024417	101029965	3881	101028983	101030983	Ccdc88c	-	0	59.1617640232	11.5032699616	159.223297765	0.0056718383278	0.00062546654788	0.0189311814709	102.279259015	0.305417306582	375.297507845	0.126109342609	0.00308361724832	0.276534088717	0.3715647449440327
2360	chr12_101080327_101084854	chr12	101080327	101084854	3882	101080451	101082451	D130020L05Rik	+	0	200.180639474	11.1632484666	317.68503702	0.002595608099	0.000460585905103	0.0139406901648	141.170027325	0.96020422515	802.975129078	0.0414917892314	0.0029998021339	0.269017677172	0.6301229713296115
2368	chr12_102562621_102565529	chr12	102562621	102565529	3891	102552969	102554969	Chga	+	7653	23.2266630766	11.1944316325	67.2299770278	0.0114037044217	0.000858897142712	0.0259964945026	14.1962635558	20.5612155243	95.295541574	0.766093608321	0.0087842948182	0.787762153003	0.34548075283434404
2370	chr12_102702202_102706057	chr12	102702202	102706057	3895	102704869	102706869	Itpk1	-	0	170.84966083	10.9968160179	320.793940356	0.0138340253749	0.000950402603922	0.0287661174306	137.732372605	19.5912183328	778.140037853	0.329059726963	0.00433025604646	0.388330753557	0.532583815767842
2373	chr12_102875083_102879543	chr12	102875083	102879543	3900	102878406	102880406	Btbd7	-	0	130.113082377	11.3940956738	249.292632163	0.0038403419694	0.000532326057091	0.0161120706177	116.71083705	0.27770060748	574.311994492	0.132039908248	0.00308361724832	0.276534088717	0.5219291129788608
2380	chr12_104749464_104753328	chr12	104749464	104753328	3909	104751952	104753952	Dicer1	-	0	84.1911984101	10.9421958259	152.600460397	0.000158556967833	0.000145595959812	0.0044067960884	94.1291963475	0.403656406013	390.317854204	0.0936772364862	0.00304455700197	0.273031225437	0.5517099895444033
2382	chr12_105008951_105010404	chr12	105008951	105010404	3913	105009809	105011809	4831426I19Rik	-	0	19.9664517705	12.0840922429	40.5392665016	0.0152156932637	0.00100474453951	0.0304109009088	10.7092017729	0.970720448802	59.4517274814	0.0439299384234	0.003003690903	0.26936641605	0.49252128845774673
2384	chr12_105682897_105688941	chr12	105682897	105688941	3917	105683352	105685352	4933433P14Rik	+	0	166.526854788	10.4698044517	302.160226603	0.00112635303327	0.000345165421757	0.0104472241703	107.10724819	1.82552401392	709.252783778	0.23591494279	0.00370223172265	0.332010490667	0.5511210282708553
2388	chr12_108174530_108181813	chr12	108174530	108181813	3925	108177738	108179738	Ccnk	+	0	127.390309061	10.9308163287	264.309980416	0.00757960026357	0.000707166976317	0.0214040325646	186.848580049	0.970718501536	753.443741207	0.0439294870265	0.003003690903	0.26936641605	0.48197313192827296
2389	chr12_108269324_108277018	chr12	108269324	108277018	3929	108275417	108277417	Ccdc85c	-	0	159.795914592	11.2268919143	329.017981292	0.00258219681617	0.000459464824675	0.013906758091	238.774267738	19.8500045262	887.137191444	0.291020006304	0.00404882221702	0.363092197247	0.4856753237756413
2393	chr12_108891252_108895044	chr12	108891252	108895044	3939	108892272	108894272	Wdr25	+	0	57.6532632703	11.4058409786	129.744181689	0.00347888383083	0.00051338704184	0.0155388378272	56.1088312515	20.2823560123	266.091197533	0.212697546633	0.00356427165509	0.319638442358	0.4443610689880206
2398	chr12_110736457_110740035	chr12	110736457	110740035	3950	110735949	110737949	Wdr20a	+	0	88.2134327465	11.2105646723	177.605566374	0.0126353723036	0.000907596328351	0.0274704871948	131.015858187	0.668711783142	519.594852076	0.0262270832306	0.0029624061684	0.265664064058	0.4966816893606873
2400	chr12_110848921_110852667	chr12	110848921	110852667	3952	110848279	110850279	Zfp839	+	0	47.767133006	12.13070002	146.252605041	0.0384415218352	0.00185791568831	0.0562340850558	91.6321853876	0.908984748407	368.401099732	0.0296071567311	0.0029998021339	0.269017677172	0.3266070576493944
2402	chr12_110977186_110980968	chr12	110977186	110980968	3954	110979021	110981021	Ankrd9	-	0	96.106781119	11.7555201665	187.173809094	0.00396665794454	0.000540652182267	0.0163640799173	58.4332202985	0.952616244104	525.666191283	0.0397320901162	0.0029998021339	0.269017677172	0.5134627626813669
2404	chr12_111037770_111042076	chr12	111037770	111042076	3957	111037798	111039798	Rcor1	+	0	129.275089736	10.7541178167	239.029489688	0.00246954134709	0.000451670435	0.0136708429875	157.874490948	20.1035426846	642.933813326	0.250962509883	0.0037937635463	0.340218924919	0.5408332248240164
2407	chr12_111372348_111379330	chr12	111372348	111379330	3962	111377718	111379718	Cdc42bpb	-	0	213.093003915	11.0247850765	394.258555863	0.00395509171146	0.000539840698397	0.0163395184944	173.224725092	1.25044816014	1024.59887368	0.0985019466027	0.00304455700197	0.273031225437	0.5404904998156772
2410	chr12_111573535_111577072	chr12	111573535	111577072	3966	111572510	111574510	Mark3	+	0	83.7775839865	11.9808083546	157.556684941	0.00559014004262	0.000623164900657	0.0188615168319	105.91704585	20.1471845045	442.600647181	0.24172569657	0.00374227376188	0.335601399634	0.5317297962817132
2413	chr12_111711316_111714437	chr12	111711316	111714437	3970	111711269	111713269	2810002N01Rik	+	0	73.7776375869	11.2126886532	143.634720155	0.0225462117207	0.00127630171687	0.0386302025192	89.3521009252	0.823711570725	373.572390357	0.0182809660806	0.00290250523468	0.260292239741	0.5136476578036606
2415	chr12_111812467_111818234	chr12	111812467	111818234	3972	111812170	111814170	Zfyve21	+	0	138.480950796	11.1141020538	252.061140455	0.00115943976995	0.000348611304314	0.0105515217195	106.208141155	0.920550702873	666.085900027	0.0322920943228	0.0029998021339	0.269017677172	0.5493942880129226
2419	chr12_112106252_112108010	chr12	112106252	112108010	3977	112104683	112106683	Aspg	+	0	9.83332685346	12.5059290827	37.2466721707	0.0321891564797	0.00162702870774	0.0492457603512	8.5571504898	19.3948324197	58.7889841222	0.365109770441	0.00460368768196	0.412851685326	0.26400551459723054
2429	chr12_112940790_112943018	chr12	112940790	112943018	3990	112942118	112944118	Nudt14	-	0	36.93339204	11.7356923334	79.7115349914	0.00061311178147	0.000274619968381	0.00831200401454	35.7650158051	0.407795456285	189.225784507	0.0927455609268	0.00304455700197	0.273031225437	0.46333811090182503
2430	chr12_112975279_112978620	chr12	112975279	112978620	3991	112974482	112976482	Btbd6	+	0	40.4611996143	12.3711466091	119.458817266	0.0156611552259	0.00102213247144	0.0309371866005	78.9924010924	20.3284866528	311.405358588	0.20265460613	0.00351022947636	0.314792022247	0.33870417052769486
2436	chr12_113148408_113156202	chr12	113148408	113156202	3998	113150012	113152012	Crip1	+	0	259.484240152	10.6549280914	452.119315768	0.000716799195505	0.000292795003278	0.00886211318513	109.646815243	19.8095701561	1692.9420251	0.299054489824	0.00409983877852	0.367667284623	0.5739286756886791
2437	chr12_116046914_116049514	chr12	116046914	116049514	4001	116045724	116047724	Zfp386	+	0	33.7187354152	10.3431033307	77.7870005334	0.040338661598	0.00192519969865	0.0582705901482	22.3534165421	0.3818997083	212.586333361	0.0985705401889	0.00304455700197	0.273031225437	0.43347519744924384
2441	chr12_117843027_117845610	chr12	117843027	117845610	4010	117841861	117843861	Cdca7l	+	0	32.0048108456	11.3555909914	65.7587360156	0.0331680361544	0.00166407363498	0.0503670101488	39.7466547835	19.900323862	160.645535427	0.280930864226	0.00397811136913	0.356750956325	0.4867005174492325
2444	chr13_3609188_3611894	chr13	3609188	3611894	4015	3611108	3613108	BC016423	-	0	53.5936272543	11.2533692304	93.7510301273	0.0229846587541	0.00129316122716	0.0391404943166	87.4954383638	1.24068231548	329.254880193	0.0963063065385	0.00304455700197	0.273031225437	0.5716590759752486
2445	chr13_3633497_3635712	chr13	3633497	3635712	4016	3632076	3634076	Asb13	+	0	29.5874400439	13.3902161989	53.5348829231	0.0223496213946	0.00126883423629	0.0384041820703	30.6961125287	1.3757436038	113.18573367	0.116572979326	0.00306567600694	0.274925145572	0.5526759082746249
2451	chr13_4277891_4279754	chr13	4277891	4279754	4026	4279399	4281399	Akr1c12	-	0	6.15640906634	11.1858270307	26.0518969617	0.0407052796754	0.0019368855983	0.0586242907379	17.4396368564	0.951670564293	105.189630675	0.0395127555432	0.0029998021339	0.269017677172	0.23631327405412353
2452	chr13_4608145_4609754	chr13	4608145	4609754	4028	4609164	4611164	Akr1e1	-	0	16.3933401762	9.61034284288	35.2944546303	5.45803077201e-05	8.61936457191e-05	0.00260884863351	5.14171689856	2.65484097487	112.513023261	0.853052041076	0.00964498869277	0.864947866113	0.4644735369313923
2454	chr13_6547948_6549403	chr13	6547948	6549403	4047	6546157	6548157	Pitrm1	+	0	19.5934307001	12.2261687529	42.3624179226	0.00528716533405	0.000607533268401	0.0183883895832	10.3739085851	1.70023604633	79.309046369	0.208915516619	0.00354243298821	0.317679984042	0.4625191776328486
2456	chr13_8869421_8872316	chr13	8869421	8872316	4050	8871730	8873730	Wdr37	-	0	80.7105768071	10.6744309661	139.058607615	0.00799169397013	0.000724516282712	0.0219291491657	85.6938942928	0.792340055863	415.771585406	0.010847202814	0.00280957396799	0.251958305573	0.5804069103766425
2458	chr13_8994525_8997254	chr13	8994525	8997254	4052	8996012	8998012	Gtpbp4	-	0	100.854023656	10.9938514334	188.283864391	0.00721207558435	0.000690876892708	0.0209109757736	48.6078475907	0.652382593951	489.821137295	0.0223214882832	0.0029624061684	0.265664064058	0.5356487874423552
2459	chr13_9093012_9100447	chr13	9093012	9100447	4054	9091905	9093905	Larp4b	+	0	189.471092888	11.0651754598	333.796974839	0.00506021493084	0.000598028388897	0.0181007025768	94.1817794995	1.32204677187	929.559938517	0.104781283401	0.00304853084097	0.273387593254	0.567623756864146
2461	chr13_9762340_9765847	chr13	9762340	9765847	4058	9765314	9767314	Zmynd11	-	0	191.107491852	11.1726368176	311.921483891	0.00747337478029	0.000702411341535	0.0212600923565	121.990482079	0.900435124329	723.771419749	0.0276220287648	0.0029998021339	0.269017677172	0.6126781953845216
2462	chr13_10358535_10361629	chr13	10358535	10361629	4060	10360803	10362803	Chrm3	-	0	30.612235545	10.7626166514	67.3847189046	0.00530021173325	0.000608585276814	0.0184202310338	39.6647860499	0.19953393459	169.06781654	0.160625082811	0.00313285091391	0.280949288709	0.45429046885747654
2463	chr13_12256454_12258441	chr13	12256454	12258441	4061	12258113	12260113	Mtr	-	0	21.8424677369	11.093614685	45.6758030629	0.0133486085216	0.000932627886443	0.028228124786	19.8179284916	20.3254500821	133.876498557	0.203317710366	0.00351338034733	0.315074587546	0.47820653983512473
2470	chr13_14038325_14041210	chr13	14038325	14041210	4073	14039600	14041600	Tbce	-	0	77.4647546571	10.9210075137	141.607242459	0.0236437131649	0.00131763123917	0.0398811354261	53.6846228096	1.66956383577	397.086338966	0.149396843511	0.00310870823513	0.278784210122	0.5470394967935953
2474	chr13_16011569_16013254	chr13	16011569	16013254	4077	16012475	16014475	Inhba	+	0	11.1037756035	10.3488415097	25.4789218431	0.000602914011026	0.000272332063795	0.00824275532802	23.0728535185	20.0924619495	70.4760291055	0.253296730996	0.00381263620979	0.341911396578	0.43580241235784617
2476	chr13_17801557_17806568	chr13	17801557	17806568	4079	17805097	17807097	Cdk13	-	0	222.202895431	11.0189862095	402.722078591	0.00442473746138	0.000566554517649	0.017148073583	180.245857685	0.292611616198	1013.79073084	0.128851050887	0.00308361724832	0.276534088717	0.5517524547162133
2478	chr13_17991584_17994231	chr13	17991584	17994231	4081	17993351	17995351	1600012F09Rik	-	0	48.9962321398	10.1963957828	80.6861144036	0.00144432591531	0.00037531729487	0.0113598398546	58.3635997813	0.183534521355	282.900510843	0.160174801665	0.00313285091391	0.280949288709	0.6072449082715268
2483	chr13_21178871_21182968	chr13	21178871	21182968	4093	21177931	21179931	Trim27	+	0	81.5214412726	11.5764992277	164.561813002	0.00231944638397	0.0004426472648	0.0133977360195	74.8779179295	0.562541507247	370.715265525	0.0508527133989	0.00303100579363	0.271815973754	0.49538492427528874
2485	chr13_21400747_21403350	chr13	21400747	21403350	4100	21402755	21404755	Zkscan3	-	0	53.319352329	10.5160950454	100.062938136	0.0160163365969	0.00103437926145	0.0313078638251	80.0654114421	0.58054971828	322.961364872	0.046680977493	0.00301064921588	0.269990426929	0.5328581523014174
2491	chr13_21529783_21531746	chr13	21529783	21531746	4107	21531114	21533114	Zfp192	-	0	29.7240008315	10.6415534969	63.5095842797	0.00138745667683	0.000371204899934	0.0112353687777	41.4284042525	0.428984963229	171.235864457	0.0879722582072	0.00304455700197	0.273031225437	0.468023860786015
2492	chr13_21714829_21719757	chr13	21714829	21719757	4109	21714422	21716422	Hist1h2ai	+	0	79.3910532491	12.1533106235	169.531437853	0.0191279720998	0.00115099513301	0.0348375109893	88.2376666423	20.1527746585	356.974285309	0.240537606993	0.00373348249532	0.334813012266	0.4682969380460257
2493	chr13_21720491_21722972	chr13	21720491	21722972	4110	21720098	21722098	Hist1h2bm	+	0	32.3108249317	11.7298252982	71.656654596	0.0161610206089	0.00104009471774	0.0314808552354	28.7967350587	19.067162698	149.699931013	0.409163026644	0.00495581620055	0.444430033467	0.4509117138368841
2499	chr13_21782458_21784182	chr13	21782458	21784182	4116	21780554	21782554	Hist1h1b	-	0	39.3046173587	10.7081503667	64.8656458181	0.0134976960481	0.000938880469945	0.0284173735849	45.6306229696	0.196572055276	165.76020325	0.161214713766	0.00313285091391	0.280949288709	0.6059388889601174
2506	chr13_22033653_22038031	chr13	22033653	22038031	4127	22033887	22035887	Hist1h2bk	+	0	46.8728641148	11.8647219582	109.443286457	0.0147953063267	0.000989305477422	0.0299436022385	62.2019708337	20.3183055485	257.051143744	0.204876769808	0.00352262619209	0.315903740794	0.4282845081887799
