	peak	chr	chromStart	chromEnd	Name	Start_b	End_b	gene	Strand	Distance	CV_amplitude	CV_phase	CV_mean	CV_pvalue	CV_qvalue	CV_fdr_BH	GF_amplitude	GF_phase	GF_mean	GF_pvalue	GF_qvalue	GF_fdr_BH	rAMP
2164	chr12_86945904_86951724	chr12	86945904	86951724	4047	86945043	86947043	2310044G17Rik	+	0	62.1816923985	12.28114645	192.834622594	0.0138006819778	0.00141045255647	0.0756636961912	78.6269456052	3.08086540058	240.863368456	0.86858832482	0.541445479813	0.894427172188	0.3224612445733838
2171	chr12_91383712_91385301	chr12	91383712	91385301	4060	91384409	91386409	4930534B04Rik	-	0	7.80172498276	10.1254286773	32.7725043698	0.045639910823	0.00237036689804	0.12715827981	6.62082411723	2.98174912687	35.5847168221	0.865423802551	0.541445479813	0.894427172188	0.23805702776713406
2175	chr12_98732988_98738617	chr12	98732988	98738617	4076	98737405	98739405	Ptpn21	-	0	47.2036778233	10.5840880709	165.275841624	0.0212580363208	0.00170259121092	0.0913354678464	82.4898497827	1.16663631951	208.884825233	0.732055829406	0.541445479813	0.894427172188	0.2856054300463805
2187	chr12_101024594_101029412	chr12	101024594	101029412	4105	101028983	101030983	Ccdc88c	-	0	35.1119744423	11.6674237997	128.393906695	0.00787967195705	0.00109622755711	0.0588071030513	42.9734394087	1.56432135075	128.218685838	0.779416386949	0.541445479813	0.894427172188	0.2734707226076435
2196	chr12_102564282_102565563	chr12	102564282	102565563	4121	102552969	102554969	Chga	+	9314	14.9261461082	13.3817202371	39.1920037921	0.00319240579294	0.000738540909139	0.0396190107334	10.5071070085	1.78539773463	30.934367047	0.799834935129	0.541445479813	0.894427172188	0.38084672035086625
2211	chr12_105683102_105687616	chr12	105683102	105687616	4147	105683352	105685352	4933433P14Rik	+	0	46.6961255663	10.5893626119	198.534558352	0.0264293263537	0.00187577114938	0.100625701814	65.3811343061	2.33443168325	224.267308873	0.837467901582	0.541445479813	0.894427172188	0.23520401664030793
2215	chr12_108173856_108181287	chr12	108173856	108181287	4155	108177738	108179738	Ccnk	+	0	66.1857935117	11.4050077279	236.777125052	0.0211513111186	0.00169859079743	0.0911208657533	86.5239132275	1.23623823046	249.359388015	0.741499184393	0.541445479813	0.894427172188	0.27952781966232826
2228	chr12_110849094_110851599	chr12	110849094	110851599	4185	110848279	110850279	Zfp839	+	0	27.2852224222	10.3324525913	77.8592809562	0.0146887906344	0.00144968066001	0.0777680869378	61.0069898918	3.30444300166	101.957181172	0.443045083403	0.541445479813	0.894427172188	0.3504427742859505
2237	chr12_111436519_111439737	chr12	111436519	111439737	4199	111440661	111442661	Tnfaip2	+	925	14.4481104931	10.5705304608	52.0181200588	0.00447286646101	0.000861444622607	0.0462121777236	21.2157197615	1.06579316435	72.4989992471	0.717371487017	0.541445479813	0.894427172188	0.277751492686937
2239	chr12_111573661_111576487	chr12	111573661	111576487	4201	111572510	111574510	Mark3	+	0	20.0074240086	9.38620415053	98.4332116244	0.0296532929656	0.00197171759512	0.105772746773	32.043130647	1.51941813531	107.918420864	0.774806134978	0.541445479813	0.894427172188	0.20325887653594027
2241	chr12_111711672_111714459	chr12	111711672	111714459	4203	111711269	111713269	2810002N01Rik	+	0	24.540197207	11.107464295	78.278957447	0.0315137498961	0.00202109236117	0.108421455006	37.8661220378	1.6100268886	99.4270570798	0.783940237642	0.541445479813	0.894427172188	0.313496730249829
2243	chr12_111814070_111817170	chr12	111814070	111817170	4205	111812170	111814170	Zfyve21	+	0	47.1735559692	11.4118780811	150.009036485	0.0177823249874	0.00157839938932	0.0846732003242	42.7609658256	2.47648238736	153.986268363	0.844854778601	0.541445479813	0.894427172188	0.31447142835236513
2252	chr12_112940205_112943446	chr12	112940205	112943446	4218	112942118	112944118	Nudt14	-	0	16.4832203471	10.5498935292	69.5290234587	0.0183641484117	0.00160184095903	0.0859307228125	34.9715525182	0.680777364947	81.1955468927	0.648499540113	0.541445479813	0.894427172188	0.23706963692494515
2273	chr13_4058985_4062994	chr13	4058985	4062994	4268	4057591	4059591	Akr1c14	+	0	28.3355629818	14.1969820208	77.1194916822	0.00321119071133	0.000741455489785	0.0397753633477	23.3982338341	3.28374277794	105.170553094	0.874327731615	0.541445479813	0.894427172188	0.367424140949572
2274	chr13_4190943_4193325	chr13	4190943	4193325	4269	4189187	4191187	Akr1c13	+	0	19.2671138913	16.3611654521	41.0539416504	0.023450652808	0.00178031124648	0.0955047574349	26.3739491758	1.57780784297	77.8158475101	0.780768662465	0.541445479813	0.894427172188	0.4693121565615192
2275	chr13_4233616_4235395	chr13	4233616	4235395	4270	4231740	4233740	Akr1c19	+	0	13.343066181	14.5281752389	28.6060171271	0.000909336233679	0.000425009424426	0.0227996211716	8.14643791341	4.33258510117	45.6535772583	0.891652895838	0.541445479813	0.894427172188	0.46644264113089007
2277	chr13_4608192_4609604	chr13	4608192	4609604	4273	4609164	4611164	Akr1e1	-	0	7.48698657684	14.4948966662	32.4539365075	0.00944040746507	0.00116452683081	0.0624710160779	12.1241013485	2.29753210055	40.1169080204	0.835412500491	0.541445479813	0.894427172188	0.23069579171419716
2280	chr13_8869540_8872471	chr13	8869540	8872471	4301	8871730	8873730	Wdr37	-	0	34.2566153325	9.84317049631	121.921855778	0.0250327716048	0.00182692895071	0.098005563147	41.556328242	2.04015745591	132.936486644	0.819313292798	0.541445479813	0.894427172188	0.28097189887657026
2291	chr13_13589627_13591430	chr13	13589627	13591430	4318	13588409	13590409	Lyst	+	0	7.65791160112	13.1671277968	33.3525182707	0.00467414026955	0.000873674222007	0.0468682343129	11.4891031819	1.44457855573	43.4011964711	0.766738907168	0.541445479813	0.894427172188	0.22960519919263284
2298	chr13_17801938_17806587	chr13	17801938	17806587	4328	17805097	17807097	Cdk13	-	0	67.9109876454	9.83639314785	220.128476477	0.0204575738185	0.0016793875076	0.0900907056954	76.9790053411	2.00625154509	241.482299828	0.816940929197	0.541445479813	0.894427172188	0.30850614483081495
2302	chr13_19393350_19396854	chr13	19393350	19396854	4336	19395752	19397752	Stard3nl	-	0	35.8766199577	13.2967967687	113.754963058	0.0453818525684	0.00236474540859	0.126856715133	45.2434935911	1.40612497374	131.826683566	0.762398639098	0.541445479813	0.894427172188	0.3153850961158298
2304	chr13_21178651_21182229	chr13	21178651	21182229	4346	21177931	21179931	Trim27	+	0	27.9787328064	9.76652564411	103.435480208	0.041916754502	0.0022878689433	0.122732678853	39.9811260104	1.0081482432	108.854311633	0.708408682936	0.541445479813	0.894427172188	0.27049454162282743
2322	chr13_22034145_22035699	chr13	22034145	22035699	4369	22033887	22035887	Hist1h2bk	+	0	13.6010522563	12.4568258536	43.7919687529	0.0167537296131	0.00153987463585	0.0826065407764	14.5180823493	1.3136485671	39.9746312999	0.751384451204	0.541445479813	0.894427172188	0.310583256328235
2323	chr13_22039960_22044994	chr13	22039960	22044994	4370	22041230	22043230	Hist1h2bj	+	0	44.9586013842	12.301295472	143.389326616	0.00874782556395	0.00113472050257	0.060872056259	72.2744494156	3.00605472137	141.985747334	0.409004338171	0.541445479813	0.894427172188	0.3135421753154626
2336	chr13_23696391_23699191	chr13	23696391	23699191	4387	23698449	23700449	Hist1h4c	-	0	18.376841551	13.4308615804	78.2413341629	0.0140768550259	0.00141973004755	0.0761613869948	28.6160375741	0.891154635949	84.9044367707	0.688842729723	0.541445479813	0.894427172188	0.23487382657278122
2353	chr13_28951186_28953742	chr13	28951186	28953742	4414	28953682	28955682	Sox4	-	0	15.21413458	8.13608950564	69.8035356774	0.0273332070509	0.00190597052321	0.102245746555	19.8539488399	0.741465791828	66.1214819488	0.660867891245	0.541445479813	0.894427172188	0.21795650366928068
2355	chr13_29981548_29986119	chr13	29981548	29986119	4418	29986063	29988063	E2f3	-	0	49.6966566658	11.2349447092	189.594051043	0.0395990746108	0.00223224307112	0.119748630171	58.8039261117	1.09126016821	194.751647283	0.721196561073	0.541445479813	0.894427172188	0.2621213924825562
2360	chr13_31558113_31560331	chr13	31558113	31560331	4429	31556170	31558170	Foxq1	+	0	6.43827145022	12.7298969674	34.5344137938	0.00244722467224	0.000664343218975	0.0356386772859	19.1887597219	2.9135404602	44.0434672598	0.405990332777	0.541445479813	0.894427172188	0.18643059901528922
2368	chr13_34077171_34080045	chr13	34077171	34080045	4444	34078008	34080008	Tubb2a	-	0	20.5056939735	12.1802230678	55.689389888	0.0016912262231	0.00055824279023	0.0299469221329	31.8813141812	1.57555129313	83.5055893345	0.780543426148	0.541445479813	0.894427172188	0.3682154538726341
2390	chr13_40857903_40862859	chr13	40857903	40862859	4502	40857768	40859768	Gcnt2	+	0	34.6040930948	13.0689304897	121.807580805	0.0191036938511	0.00162536544647	0.087192693421	49.5330742808	1.41825189108	145.659093654	0.76378214232	0.541445479813	0.894427172188	0.28408817305219447
2403	chr13_43558437_43561661	chr13	43558437	43561661	4530	43560191	43562191	Ccdc90a	-	0	21.6501761221	10.6805332121	100.543238373	0.0209302249502	0.00169100403371	0.0907138739813	27.8897836359	2.18406316854	102.944781321	0.828710548253	0.541445479813	0.894427172188	0.21533199519376098
2408	chr13_45389626_45391944	chr13	45389626	45391944	4551	45387742	45389742	Mylip	+	0	10.0980612493	11.0323764944	51.0798251568	0.0450260686586	0.00236092414554	0.126651723561	17.8162452165	2.65275297915	67.5277598359	0.852962471338	0.541445479813	0.894427172188	0.19769177396950618
2413	chr13_46927777_46931387	chr13	46927777	46931387	4566	46929718	46931718	Kif13a	-	0	49.824173579	10.6191137795	157.157311722	0.0210808439142	0.00169489167827	0.0909224265878	42.5988151746	2.2335498575	166.822802272	0.831706167199	0.541445479813	0.894427172188	0.3170337608417188
2429	chr13_49681108_49683559	chr13	49681108	49683559	4594	49680130	49682130	Iars	+	0	24.0444727791	12.8931273719	85.970187495	0.0431322399605	0.00231332046964	0.124098025421	22.923409372	3.59754722907	98.5550145869	0.881483503996	0.541445479813	0.894427172188	0.2796838471533916
2430	chr13_50417162_50418668	chr13	50417162	50418668	4595	50415877	50417877	Fbxw17	+	0	6.51340361843	10.0528514009	37.5956645447	0.0157764245234	0.00149639419204	0.0802740333303	15.2072813968	1.26690211092	39.3718196745	0.745490470966	0.541445479813	0.894427172188	0.17324879603300478
2441	chr13_54071619_54075267	chr13	54071619	54075267	4625	54069845	54071845	Sfxn1	+	0	48.0077020673	11.2984341113	143.310342911	0.00654966190924	0.00100501255518	0.0539138762905	43.2441733063	3.24112998979	157.598041809	0.873199999727	0.541445479813	0.894427172188	0.33499118829904845
2447	chr13_54608054_54611985	chr13	54608054	54611985	4636	54611272	54613272	Cltb	-	0	44.0965527116	12.0651606192	125.755535729	0.018368428784	0.00160184095903	0.0859307228125	46.7121348674	1.39101770415	164.729324696	0.760655833073	0.541445479813	0.894427172188	0.3506529748847554
2449	chr13_54692671_54694115	chr13	54692671	54694115	4640	54693960	54695960	Rnf44	-	0	19.3358320538	9.45492239	77.7710260226	0.0491115340778	0.00243669590341	0.130716497836	37.5723783451	1.07037776656	93.2525231142	0.718066062782	0.541445479813	0.894427172188	0.24862513769821004
2450	chr13_54694163_54696205	chr13	54694163	54696205	4641	54693960	54695960	Rnf44	-	0	44.028324603	12.0213840936	130.692154915	0.0191947203337	0.00162720961965	0.0872916240503	41.6384775478	2.73739521601	140.442708289	0.856479728499	0.541445479813	0.894427172188	0.3368857498113432
2453	chr13_55104355_55106402	chr13	55104355	55106402	4645	55103309	55105309	Zfp346	+	0	8.94286992559	12.0047220115	39.5291420504	0.000487402326893	0.000320546348799	0.0171957017905	21.0798791308	3.30753322801	45.2383529652	0.443499527788	0.541445479813	0.894427172188	0.22623486019979291
2462	chr13_55535542_55537349	chr13	55535542	55537349	4658	55536658	55538658	Ddx41	-	0	9.03380579693	8.34473026208	30.0793676107	0.000276318513721	0.000257367290239	0.0138064625916	10.8772943568	1.34312152474	36.7271244655	0.75498580301	0.541445479813	0.894427172188	0.3003323046497974
2465	chr13_55599000_55601543	chr13	55599000	55601543	4661	55598111	55600111	B4galt7	+	0	17.0395574046	9.90227332007	64.2474676478	0.0320750569884	0.00204208432983	0.1095475687	24.3373587057	0.959217569215	72.2734109876	0.700456478795	0.541445479813	0.894427172188	0.26521757243428845
2474	chr13_56609012_56610403	chr13	56609012	56610403	4673	56607603	56609603	Tgfbi	+	0	16.3914808374	12.1677438936	38.4466355718	0.000224516582766	0.000237904625392	0.0127623883664	11.6323278641	1.37035231774	42.4989183738	0.758236683806	0.541445479813	0.894427172188	0.42634369935409616
2480	chr13_58363539_58367311	chr13	58363539	58367311	4683	58354862	58356862	Kif27	-	6678	25.42911983	10.8293010533	95.230898686	4.40150513292e-06	3.39004548276e-05	0.00181858914931	42.4186323046	1.27663494532	110.359776794	0.746736382254	0.541445479813	0.894427172188	0.2670259357085996
2485	chr13_59672751_59676392	chr13	59672751	59676392	4691	59675784	59677784	Golm1	-	0	40.7891288684	13.0193352152	117.036383798	0.0418955959769	0.00228707357422	0.122690011297	28.9983017609	1.51851522721	108.03075239	0.774711701491	0.541445479813	0.894427172188	0.3485166539219151
2486	chr13_59766858_59771333	chr13	59766858	59771333	4692	59767966	59769966	Etohd2	+	0	65.7123007455	10.747942864	203.431107832	0.00736960337789	0.00106406018571	0.0570814851241	57.9307764761	3.34972356476	211.48454502	0.875996706567	0.541445479813	0.894427172188	0.32301992279257186
2497	chr13_64128491_64130337	chr13	64128491	64130337	4721	64129330	64131330	Slc35d2	-	0	12.1072284294	11.3451423923	53.900014204	0.046356902584	0.00238241535787	0.127804619171	30.5144128048	0.891272735365	64.5698212852	0.688863456026	0.541445479813	0.894427172188	0.22462384487649176
2524	chr13_67499554_67500842	chr13	67499554	67500842	4753	67500522	67502522	Zfp58	-	0	6.81886169876	14.1592721075	28.4286491412	0.0303485837415	0.00198800642397	0.106646560637	9.27020134012	3.08595511778	37.5919493969	0.868744162798	0.541445479813	0.894427172188	0.23985880105987228
2529	chr13_67682554_67684442	chr13	67682554	67684442	4758	67683512	67685512	Zfp738	-	0	22.4090737598	10.0883022817	67.9427933707	0.0252613287679	0.00183410751167	0.098390656891	21.2558406409	1.17547089784	76.4853537503	0.73328479257	0.541445479813	0.894427172188	0.32982267357679473
2532	chr13_67813331_67815125	chr13	67813331	67815125	4762	67811816	67813816	Zfp273	+	0	14.770562877	10.8469665198	47.5112839888	0.0062428630206	0.000985623905187	0.0528737725906	21.4744917541	1.21762719221	58.2420858056	0.739027040049	0.541445479813	0.894427172188	0.31088536526358485
2539	chr13_73327145_73329706	chr13	73327145	73329706	4772	73328482	73330482	Ndufs6	-	0	21.9250759874	13.6829605405	74.3031155298	0.0466981796107	0.00238724601098	0.12806375945	27.4754293681	2.46479677932	86.3013382157	0.844277251475	0.541445479813	0.894427172188	0.29507613282523437
2543	chr13_73698064_73700824	chr13	73698064	73700824	4777	73697826	73699826	5430425J12Rik	+	0	37.7198153115	10.4219611266	95.0343270782	0.00013897979547	0.000200356824378	0.0107481374116	38.219956083	3.15055090971	134.021257972	0.870667476861	0.541445479813	0.894427172188	0.39690726994322645
2544	chr13_73712078_73713318	chr13	73712078	73713318	4778	73700695	73702695	Slc6a19	-	9384	7.53527095671	11.5693979799	33.5447913679	0.00417343275201	0.000832904026788	0.0446811180923	15.119515942	1.74398458135	43.7931081754	0.796280112118	0.541445479813	0.894427172188	0.2246331143952418
2551	chr13_74300749_74304012	chr13	74300749	74304012	4791	74292309	74294309	Ahrr	-	6441	18.0737912659	10.4777338372	72.5376737025	0.00254834906833	0.000677049602993	0.0363203109755	28.4333127446	2.22195323405	85.6463021859	0.831014479306	0.541445479813	0.894427172188	0.24916419762820555
2582	chr13_92353425_92356200	chr13	92353425	92356200	4854	92352783	92354783	Dhfr	+	0	27.5970965704	12.1532955522	75.0158848283	0.00852777382184	0.00112862347817	0.0605449815199	24.4812161404	1.64940578089	73.0073827763	0.787706431162	0.541445479813	0.894427172188	0.36788337074961625
2620	chr13_100198154_100203257	chr13	100198154	100203257	4934	100202092	100204092	Naip2	-	0	29.8432973305	14.6856573985	117.115024228	0.0366488954627	0.00215817620451	0.11577531475	46.7682749212	0.892262513225	132.734406752	0.689037080838	0.541445479813	0.894427172188	0.25482040009146006
2630	chr13_100729177_100731674	chr13	100729177	100731674	4953	100730942	100732942	Cdk7	-	0	24.8468470134	11.8268357424	98.7428794468	0.0493386035683	0.00244332987255	0.131072376964	42.3398949562	1.3496664295	115.580331372	0.755773786966	0.541445479813	0.894427172188	0.25163178502189426
2632	chr13_100774713_100776657	chr13	100774713	100776657	4955	100775899	100777899	Cenph	-	0	12.341170517	10.5126925635	39.1182256243	0.0154221990877	0.00148305062248	0.0795582178361	10.6581130768	0.838763239095	49.1185250681	0.679444461442	0.541445479813	0.894427172188	0.3154839034757686
2641	chr13_104227147_104229933	chr13	104227147	104229933	4982	104226955	104228955	Cenpk	+	0	34.2417216852	12.1201774723	99.3604149865	0.000856005983388	0.00041316144935	0.0221640368108	36.1324353564	1.59678632713	110.634703709	0.78264683598	0.541445479813	0.894427172188	0.3446213634459194
2645	chr13_106946026_106948655	chr13	106946026	106948655	4988	106945129	106947129	Dimt1	+	0	20.5386166828	12.8410659323	63.2714403804	0.0462535242063	0.00238051694495	0.127702778852	31.1978933179	1.06255357632	84.535630837	0.716879086848	0.541445479813	0.894427172188	0.324611176216598
2662	chr13_113617072_113619676	chr13	113617072	113619676	5042	113618564	113620564	Snx18	-	0	19.789615046	10.7999810344	77.6600733447	0.00978992814973	0.00118438466027	0.0635362889004	28.6274512257	1.51741612171	94.2633938405	0.774596654711	0.541445479813	0.894427172188	0.25482354308580585
2677	chr13_119789157_119792391	chr13	119789157	119792391	5070	119790805	119792805	Zfp131	-	0	41.9529640091	9.12036903755	138.548386022	0.0208579269146	0.00168926966349	0.0906208337291	51.4300509595	2.37553531116	155.119940193	0.839689404021	0.541445479813	0.894427172188	0.3028037006684316
2684	chr14_8256997_8259500	chr14	8256997	8259500	5092	8259019	8261019	Acox2	-	0	15.4755185993	9.80588337138	56.6501066545	0.00746851541239	0.00106944806087	0.0573705175678	28.9122747149	1.62282599878	79.0024375635	0.785177463765	0.541445479813	0.894427172188	0.27317721913010207
2690	chr14_14119698_14121341	chr14	14119698	14121341	5120	14120904	14122904	Psmd6	-	0	29.1679863371	11.0706149295	80.3204821103	0.000448345511327	0.000309747247861	0.0166163842595	24.6367922886	1.63567183253	80.1467553875	0.786406450447	0.541445479813	0.894427172188	0.36314506052198614
2694	chr14_16363036_16367227	chr14	16363036	16367227	5129	16363206	16365206	Top2b	+	0	40.8374404814	9.56779628647	165.969105207	0.00664778357801	0.00101130986984	0.054251695596	65.37117005	1.18179279995	173.813905364	0.734158725001	0.541445479813	0.894427172188	0.2460544715865445
2696	chr14_18237011_18239182	chr14	18237011	18239182	5134	18239106	18241106	Nr1d2	-	0	44.7871444108	10.0855106193	114.065758706	0.00073229596212	0.000382962031952	0.0205439897325	30.6145061706	5.32696205206	107.429754624	0.893769347393	0.541445479813	0.894427172188	0.39264319914126994
2702	chr14_20294027_20295662	chr14	20294027	20295662	5149	20292690	20294690	Nudt13	+	0	11.1545424682	10.5126938869	38.9996114665	0.00229958410407	0.000645764400897	0.0346420170011	15.7764697547	1.29454350306	40.0872928604	0.749002960199	0.541445479813	0.894427172188	0.2860167588536507
2703	chr14_20346735_20349619	chr14	20346735	20349619	5150	20346162	20348162	Fam149b	+	0	32.4984610166	13.2931244343	127.731416866	0.028313359476	0.00193303052092	0.103697379534	37.0581335512	2.43870502591	141.695964574	0.842968768393	0.541445479813	0.894427172188	0.2544280946221192
2723	chr14_21993550_21994505	chr14	21993550	21994505	5179	21989601	21991601	Zfp503	-	1950	8.50717030876	9.25658922228	28.0647634241	0.0211805489772	0.00169936675956	0.0911624922245	9.11343378334	1.33261259731	35.8000344053	0.753711681553	0.541445479813	0.894427172188	0.30312638593114427
2727	chr14_25458472_25462212	chr14	25458472	25462212	5196	25457185	25459185	Zmiz1	+	0	66.076669133	10.4829120794	213.355763328	0.0283583688462	0.00193377484295	0.103737308673	71.9339109582	1.91167356127	233.339748959	0.809979242317	0.541445479813	0.894427172188	0.30970182432530685
2735	chr14_26666289_26671577	chr14	26666289	26671577	5219	26669846	26671846	Pde12	-	0	45.261869986	12.3507948548	184.771451128	0.0485332757106	0.00242510977348	0.130094960152	61.8371300215	2.36331194675	217.19888327	0.839036140271	0.541445479813	0.894427172188	0.24496138180267332
2744	chr14_30008518_30012616	chr14	30008518	30012616	5239	30007000	30009000	Chdh	+	0	47.0389077723	10.4606994881	155.013060112	0.00958236870359	0.00117092329566	0.0628141542936	59.9660119479	2.04362844041	175.396182148	0.819552614581	0.541445479813	0.894427172188	0.303451255902654
2746	chr14_30478809_30481112	chr14	30478809	30481112	5242	30477565	30479565	Dcp1a	+	0	21.9385224093	11.0004487641	71.4337210316	0.0447860490414	0.00235490203749	0.126328667708	27.6625761659	1.54623538287	87.7786515919	0.77757962174	0.541445479813	0.894427172188	0.30711717228891233
2760	chr14_31336538_31338336	chr14	31336538	31338336	5259	31334724	31336724	Capn7	+	0	19.7863043863	10.8617219793	68.3715918998	0.0288419838944	0.00194735784464	0.104465968498	22.7032924988	1.27734008653	76.8251736196	0.7468262609	0.541445479813	0.894427172188	0.28939364780766325
2761	chr14_31493539_31496776	chr14	31493539	31496776	5261	31493079	31495079	Eaf1	+	0	35.602302918	10.7459548696	125.299047636	0.0458446525081	0.00237389931349	0.127347776159	43.1851900072	2.08638709429	142.889622438	0.822448053572	0.541445479813	0.894427172188	0.284138655398455
2763	chr14_31643694_31645083	chr14	31643694	31645083	5263	31640965	31642965	Hacl1	-	730	17.2424788494	13.9967492815	43.6626896959	0.00240619213053	0.000658943543895	0.0353490118356	12.3526429363	1.86227607643	43.5225406023	0.806131368354	0.541445479813	0.894427172188	0.39490189380200047
2772	chr14_34310690_34312761	chr14	34310690	34312761	5275	34308727	34310727	Glud1	+	0	25.6496996186	11.2899773809	76.9979532937	0.0480337584227	0.00241697245413	0.129658433835	22.8770004829	4.38601861876	94.471016204	0.892085064802	0.541445479813	0.894427172188	0.33312183663846384
2782	chr14_45316499_45319461	chr14	45316499	45319461	5300	45318572	45320572	Ero1l	-	0	33.8749816894	11.9828002696	101.394838696	0.00100510475643	0.00044338126609	0.0237851782113	26.5683181395	2.43341747044	106.484508792	0.842700371324	0.541445479813	0.894427172188	0.33408980304178304
2785	chr14_45385971_45391238	chr14	45385971	45391238	5304	45388796	45390796	Gnpnat1	-	0	57.1003586471	11.3325536133	194.194608985	0.0281824215987	0.00193022309173	0.103546775057	52.2296149225	2.50815116332	196.528508143	0.846393956627	0.541445479813	0.894427172188	0.2940367858075327
2788	chr14_46786968_46790021	chr14	46786968	46790021	5310	46788357	46790357	Cnih	-	0	20.8397741696	12.9147165605	87.3817857882	0.0457935844287	0.00237380821936	0.127342889416	25.7414052667	1.22524767175	98.4454670936	0.740043877687	0.541445479813	0.894427172188	0.23849105373186583
2789	chr14_46820317_46822764	chr14	46820317	46822764	5312	46822242	46824242	Gmfb	-	0	31.9042247082	10.669702678	85.5033565097	0.00839294600669	0.00112012118352	0.0600888761113	30.5314383596	2.34145905161	102.082958961	0.837852730443	0.541445479813	0.894427172188	0.37313417871005566
2794	chr14_47371932_47376600	chr14	47371932	47376600	5321	47371860	47373860	Lgals3	+	0	59.9213722221	10.1143744295	193.57198684	0.00576758750049	0.000955153610332	0.0512391942972	66.6363066386	3.57061660665	222.774725844	0.880943913437	0.541445479813	0.894427172188	0.3095560116951683
2797	chr14_47567219_47569050	chr14	47567219	47569050	5329	47568434	47570434	Atg14	-	0	16.1246865694	14.7865933844	52.4457840943	0.0479810753645	0.00241607206041	0.129610132235	13.966357721	2.21232696003	67.178984298	0.830435561929	0.541445479813	0.894427172188	0.30745439024053967
2802	chr14_49170877_49175310	chr14	49170877	49175310	5340	49170227	49172227	Naa30	+	0	46.0221598869	10.211671928	152.705948455	0.00275670577273	0.000701799741786	0.0376480316235	46.3809792919	1.86481369048	171.307842359	0.806332724802	0.541445479813	0.894427172188	0.3013776500033461
2824	chr14_52243531_52245942	chr14	52243531	52245942	5366	52237572	52239572	Chd8	-	3960	21.9521879959	11.9885129538	73.8443886065	0.0149570551116	0.00145957398119	0.0782988139337	25.234022006	0.807160206178	78.1039775698	0.673574294851	0.541445479813	0.894427172188	0.29727631862291165
2846	chr14_55477893_55480279	chr14	55477893	55480279	5398	55476758	55478758	Dhrs4	+	0	15.2994009878	13.2643325217	73.9235701871	0.0497401036653	0.00244997881291	0.131429059222	27.2684018292	1.8253900205	89.6972304503	0.803158304753	0.541445479813	0.894427172188	0.20696242009250002
2852	chr14_55634897_55636269	chr14	55634897	55636269	5404	55635678	55637678	Ipo4	-	0	9.72405523496	14.3274629138	29.0055665356	0.0204813966115	0.00168006230642	0.0901269052631	13.1279159014	1.21861739059	32.70801113	0.739159528914	0.541445479813	0.894427172188	0.33524789881366995
2855	chr14_55670588_55674528	chr14	55670588	55674528	5407	55670235	55672235	Gmpr2	+	0	24.8301206972	13.5470661816	98.8094526374	0.0314464376427	0.00201849826021	0.108282294518	33.8301624382	2.28297520287	125.455780999	0.834585343236	0.541445479813	0.894427172188	0.2512929687842603
2858	chr14_55743108_55747334	chr14	55743108	55747334	5410	55743693	55745693	2610027L16Rik	+	0	28.1122567869	11.816055902	95.6757617747	0.00892038239927	0.00114429191892	0.0613855146775	42.7689340502	0.992672280237	117.63548156	0.705928424891	0.541445479813	0.894427172188	0.2938284082137704
2862	chr14_55880962_55887395	chr14	55880962	55887395	5415	55882969	55884969	Khnyn	+	0	46.7075407148	11.1133252481	184.652223511	0.0224707588845	0.00174678295699	0.093706133087	94.9187383925	3.25883523924	212.744949388	0.436285352305	0.541445479813	0.894427172188	0.25294870447101636
2863	chr14_55898211_55901752	chr14	55898211	55901752	5416	55900232	55902232	Sdr39u1	-	0	27.5736941748	9.60660106042	78.5284488291	0.00615659256894	0.000980722014143	0.052610810754	34.9872657672	3.22298718006	89.5054594235	0.430903302809	0.541445479813	0.894427172188	0.35112999920332205
2865	chr14_56667138_56669622	chr14	56667138	56669622	5419	56666248	56668248	Mphosph8	+	0	18.0501758419	10.7975962759	58.6691867206	0.00124362020605	0.000488694538238	0.0262160076933	29.2031576905	0.761832735308	84.494333484	0.664881462122	0.541445479813	0.894427172188	0.30766023616213173
2874	chr14_57744546_57747953	chr14	57744546	57747953	5433	57746123	57748123	Lats2	-	0	19.3253830409	10.1782180217	81.923273176	0.0284581638145	0.00193499225875	0.103802616917	49.0502543839	1.12127887465	129.528451621	0.725602732436	0.541445479813	0.894427172188	0.2358961292889541
2884	chr14_60249988_60253141	chr14	60249988	60253141	5464	60251378	60253378	Nupl1	-	0	48.3215068493	13.086217702	145.007260097	0.0264830374662	0.00187820386038	0.100756204542	54.0363681167	2.11009889239	169.650951158	0.824012477436	0.541445479813	0.894427172188	0.3332350864155091
2889	chr14_61359202_61362748	chr14	61359202	61362748	5472	61360445	61362445	Ebpl	-	0	21.6539802455	12.775674211	80.584560518	0.0494429050074	0.00244537337645	0.131182000685	31.0203173669	1.76920413301	96.5087759793	0.798458866439	0.541445479813	0.894427172188	0.2687112780203498
2891	chr14_61552983_61557863	chr14	61552983	61557863	5475	61556886	61558886	6330409N04Rik	-	0	35.3264055036	12.9422739995	142.446053196	0.0443614511973	0.00234547574297	0.125822994347	60.7321745319	1.05516317471	156.594737306	0.71575081526	0.541445479813	0.894427172188	0.2479984858196969
2942	chr14_73237167_73240499	chr14	73237167	73240499	5579	73235891	73237891	Lpar6	+	0	33.3709508802	11.9601747645	126.095392974	0.00327419224352	0.000745795548775	0.0400081857162	32.1334133667	2.69474211132	119.37508724	0.854736156001	0.541445479813	0.894427172188	0.26464845457978675
