	peak	chr	chromStart	chromEnd	Name	Start_b	End_b	gene	Strand	Distance	CV_amplitude	CV_phase	CV_mean	CV_pvalue	CV_qvalue	CV_fdr_BH	GF_amplitude	GF_phase	GF_mean	GF_pvalue	GF_qvalue	GF_fdr_BH	rAMP
1576	chr11_76904490_76905806	chr11	76904490	76905806	2593	76902545	76904545	Tmigd1	+	0	5.44847168873	11.2838261282	17.5062014508	0.0372721623707	0.00181535551643	0.0549459037134	9.34464167143	1.67058638269	59.5696226623	0.202452126411	0.00351022947636	0.314792022247	0.3112309488750351
1577	chr11_76944447_76947830	chr11	76944447	76947830	2594	76943656	76945656	Blmh	+	0	38.8207796233	10.2743309873	89.9028794556	0.0130969591054	0.000923544426783	0.0279531930191	78.5078637741	1.05971378134	293.675057478	0.0645278033541	0.00303100579363	0.271815973754	0.43180796720167647
1578	chr11_76996942_76999247	chr11	76996942	76999247	2595	76996597	76998597	Slc6a4	+	0	15.2911567482	9.97155898816	40.4851881723	9.93716759166e-05	0.000115129526499	0.00348465951728	46.298047782	0.217113370418	159.639899878	0.149292680673	0.00310870823513	0.278784210122	0.37769755899670543
1581	chr11_77214315_77220051	chr11	77214315	77220051	2601	77214425	77216425	Ssh2	+	0	113.020073566	11.7280604537	227.459835262	0.0329922289375	0.00165779692766	0.0501770311869	128.338151331	0.807610814189	521.043791016	0.0144660428078	0.00284607334488	0.255231513988	0.4968792553455322
1586	chr11_77684942_77689339	chr11	77684942	77689339	2608	77684139	77686139	Nufip2	+	0	205.223190836	11.0742161655	330.63779566	0.00101967026856	0.000333632933584	0.0100981669311	161.339399802	0.337013521859	948.318760657	0.114147492206	0.00306567600694	0.274925145572	0.620688842987068
1587	chr11_77769808_77774396	chr11	77769808	77774396	2611	77775265	77777265	Myo18a	+	870	15.8594522795	11.0353988708	73.1433166328	0.013648076361	0.000944000915716	0.0285723556354	35.2413478369	1.23118132781	199.662172509	0.0941688966902	0.00304455700197	0.273031225437	0.21682708700671732
1589	chr11_77981067_77986220	chr11	77981067	77986220	2615	77980816	77982816	Phf12	+	0	145.619205098	10.9445789024	268.411105503	0.00505139834097	0.000598028388897	0.0181007025768	214.925878854	0.393845123904	820.454153526	0.0958847350297	0.00304455700197	0.273031225437	0.5425230257336444
1592	chr11_78079095_78081198	chr11	78079095	78081198	2618	78080383	78082383	Eral1	-	0	28.2845567095	12.2101707426	70.2000917173	0.0282307789354	0.00148153070761	0.0448419292375	55.829873705	0.681188236998	190.710331316	0.0154971897604	0.00286381101208	0.256822200912	0.40291338682866135
1598	chr11_78241254_78247934	chr11	78241254	78247934	2625	78243746	78245746	Sdf2	+	0	93.1249083634	10.619816501	201.46130185	0.00607083461156	0.000643324872447	0.019471704676	120.726762487	0.975553244587	682.016808443	0.0450501502762	0.00301064921588	0.269990426929	0.46224712889395037
1599	chr11_78261490_78264801	chr11	78261490	78264801	2626	78259754	78261754	2610507B11Rik	+	0	51.1170042288	10.8317010013	89.1430799288	3.17991728604e-05	6.58999826081e-05	0.00199461431456	56.8955317916	0.159636504734	227.364301551	0.168553538255	0.00316221456198	0.283582575854	0.5734264989456048
1600	chr11_78300776_78303154	chr11	78300776	78303154	2627	78299591	78301591	Spag5	+	0	19.940121237	11.505807399	51.8900498173	0.0406020344489	0.00193369253636	0.0585276453854	52.3268124386	0.264264785004	156.862601901	0.134909891718	0.00308361724832	0.276534088717	0.38427639416819404
1602	chr11_78327592_78330037	chr11	78327592	78330037	2629	78326422	78328422	Pigs	+	0	38.3954824155	10.3238946101	89.1520975834	0.00325411126579	0.000501368277626	0.0151750623269	57.6058256927	0.477964663333	234.30916625	0.0769166365493	0.00303460222973	0.272138496655	0.43067390960242735
1605	chr11_78415260_78423331	chr11	78415260	78423331	2633	78422185	78424185	Slc13a2	-	0	92.4238702742	10.4326111732	198.889430511	0.00172437973527	0.000398724718834	0.0120683192966	75.5768873753	8.72100573914	776.137269619	0.432264279397	0.00515125490775	0.461956678456	0.46469975823621407
1606	chr11_78465012_78466922	chr11	78465012	78466922	2635	78463701	78465701	Slc46a1	+	0	12.0801167423	10.8230519279	43.9768454374	0.000217631334251	0.000170619766381	0.00516419906202	25.6514136031	0.595096874421	87.7271700119	0.0433092658083	0.00299990410423	0.269026821715	0.2746926620622609
1608	chr11_78534082_78539903	chr11	78534082	78539903	2637	78534436	78536436	Ift20	+	0	154.777093991	10.3698660265	265.419696577	0.00571000402621	0.000627925508845	0.0190056075716	131.194628411	1.99193466665	798.009529972	0.2590035491	0.00383434482718	0.343858192254	0.5831409499260659
1611	chr11_78750382_78752506	chr11	78750382	78752506	2640	78751729	78753729	Fam58b	-	0	36.9817854748	11.2097659862	89.3213499724	0.0126314066774	0.000907506178818	0.0274677586122	32.0937081958	0.255443538453	210.378794437	0.141302085392	0.00310297976373	0.278270489549	0.4140307494930075
1613	chr11_78919684_78926110	chr11	78919684	78926110	2644	78918859	78920859	Nos2	+	0	161.881185555	10.1738466193	293.16558698	0.0101171110172	0.000808484281745	0.024470633491	103.718572385	19.6593847763	370.839458103	0.328305895031	0.00432580334746	0.387931442306	0.5521834510748482
1614	chr11_78980041_78985769	chr11	78980041	78985769	2645	78984924	78986924	Lgals9	-	0	122.110301614	11.7644518948	287.609236057	0.0330034012119	0.00165821674263	0.0501897378512	166.313950118	19.8047485085	585.45709473	0.300008174652	0.00410685137012	0.368296163135	0.4245701678015636
1615	chr11_79139717_79147234	chr11	79139717	79147234	2649	79146354	79148354	Ksr1	-	0	108.513176795	11.4255030041	290.564360183	0.0128692413316	0.000915736600347	0.0277168712211	126.454107105	18.9714174507	685.517712447	0.412613650079	0.00498739249931	0.447261747749	0.3734565957320349
1617	chr11_79338540_79341096	chr11	79338540	79341096	2654	79337892	79339892	Nf1	+	0	140.234375098	11.2718564955	209.771474614	0.00450121093312	0.000571729561567	0.0173047081718	110.071772143	0.656001803297	591.501368132	0.0214642164912	0.0029624061684	0.265664064058	0.6685102221645957
1619	chr11_79960635_79963963	chr11	79960635	79963963	2663	79962387	79964387	Utp6	-	0	35.0102928539	10.6940830356	88.8580266556	0.0020456088801	0.00042527567977	0.0128719451043	87.3671827488	1.50761821739	319.726219813	0.13525416282	0.00308361724832	0.276534088717	0.3940025923554941
1620	chr11_79992008_79996286	chr11	79992008	79996286	2665	79991106	79993106	Suz12	+	0	126.792715578	10.9065907964	226.1678039	0.00806105347403	0.000727678317687	0.0220248554159	145.39669332	0.475006879577	664.292402418	0.0775850874155	0.00303460222973	0.272138496655	0.5606134621798837
1621	chr11_80078911_80082242	chr11	80078911	80082242	2666	80080955	80082955	Crlf3	-	0	62.7169054666	10.1365458117	111.413513247	0.000773448356456	0.000301616056835	0.00912910262879	69.1631621314	0.311151801533	338.281180994	0.119814728509	0.00306567600694	0.274925145572	0.5629200950477051
1623	chr11_80140739_80143596	chr11	80140739	80143596	2668	80142153	80144153	1110002N22Rik	-	0	38.2234637747	11.2375556449	89.0508866156	0.00879810241231	0.000754796028603	0.0228456352133	41.0637419065	19.8095297975	231.537480927	0.299062476377	0.00409983877852	0.367667284623	0.42923170366283564
1624	chr11_80153732_80155424	chr11	80153732	80155424	2669	80152162	80154162	Adap2	+	0	44.44226503	12.0576533138	87.0008603337	0.000151366188812	0.000143079430538	0.00433062755065	37.6546677641	20.226243784	202.622556321	0.224822123988	0.00363604917656	0.326075340939	0.5108255810291703
1628	chr11_80376887_80378774	chr11	80376887	80378774	2673	80378015	80380015	5730455P16Rik	-	0	24.8769077639	10.8062732352	63.7010732655	0.0335220325888	0.00167725873922	0.0507660876083	49.9307738542	0.490715583794	191.797721873	0.0740338196592	0.00303137719624	0.271849280574	0.39052572411481073
1633	chr11_80808976_80812187	chr11	80808976	80812187	2680	80808415	80810415	Tmem98	+	0	59.5262468075	11.1308409825	124.463882701	0.0114756119605	0.000861546141044	0.0260766725206	55.3142835324	20.4034717608	344.508939435	0.186192930822	0.00341367286803	0.306132972973	0.47826120731345095
1634	chr11_82763042_82766475	chr11	82763042	82766475	2682	82762345	82764345	Zfp830	+	0	55.7499163651	11.0502000459	124.915835111	0.0138338134489	0.000950402603922	0.0287661174306	89.2344958127	0.395129553003	342.252014313	0.101373408063	0.00304455700197	0.273031225437	0.44629983312812754
1635	chr11_82779743_82783490	chr11	82779743	82783490	2683	82779135	82781135	Lig3	+	0	132.858811642	10.9638799363	226.528685527	0.00601334220156	0.000640387494645	0.019382798191	119.807484252	1.69164468145	627.202304391	0.207045463529	0.00353380913326	0.316906609891	0.5864988415613462
1648	chr11_83753077_83755905	chr11	83753077	83755905	2700	83751637	83753637	Heatr6	+	0	20.0427323036	11.4330794951	79.5687008473	0.0055677382728	0.000622108370425	0.0188295385181	61.687644307	0.494409344012	238.545649267	0.0666107151665	0.00303100579363	0.271815973754	0.2518921647604117
1651	chr11_83963487_83966270	chr11	83963487	83966270	2704	83962428	83964428	Synrg	+	0	43.4796535241	11.1880759909	88.859998886	0.00345342201452	0.00051228315777	0.0155054262408	65.5559426552	0.756493690268	256.250642383	0.00235098740873	0.00271635542397	0.243598608812	0.4893051324463867
1652	chr11_84067357_84069168	chr11	84067357	84069168	2705	84068357	84070357	Dusp14	-	0	10.7521011224	10.8088499932	40.1567079678	0.0237449494926	0.00132000084851	0.0399528570945	64.2016801835	1.29786866375	140.348372189	0.0994575048829	0.00304455700197	0.273031225437	0.26775355019195457
1656	chr11_84817924_84820539	chr11	84817924	84820539	2712	84819515	84821515	Mrm1	-	0	64.0738366919	11.8289760163	123.531433616	0.0273150715147	0.00144720550173	0.0438029980529	44.7052133034	0.512589910876	281.088297653	0.0624100984004	0.00303100579363	0.271815973754	0.5186844741968658
1659	chr11_84878823_84882050	chr11	84878823	84882050	2715	84878220	84880220	Myo19	+	0	87.6584374536	10.2994091892	174.26809323	0.0327433169475	0.0016488087577	0.0499049835817	73.5179807754	0.324368002841	469.026892657	0.116919968998	0.00306567600694	0.274925145572	0.5030091041273281
1662	chr11_84957154_84960514	chr11	84957154	84960514	2718	84955754	84957754	Car4	+	0	30.536143558	8.67316834007	84.0769179093	0.00107916874713	0.000338928109787	0.0102584375994	26.1139172435	0.167283177129	168.590200187	0.167036363456	0.00315987356244	0.283372638588	0.36319294661754375
1663	chr11_85137491_85143073	chr11	85137491	85143073	2720	85139955	85141955	Usp32	-	0	92.2196685469	11.1936806814	191.444412242	0.00369959964036	0.000524915318616	0.0158877675988	131.951108527	0.818561856531	610.380623377	0.0170608671946	0.00287696679685	0.258001991612	0.48170467587389004
1669	chr11_86352341_86358684	chr11	86352341	86358684	2729	86357525	86359525	Med13	-	0	190.386366935	10.6331037849	319.54722248	0.00112747456792	0.000345165421757	0.0104472241703	221.897568533	0.898667172993	1003.35891045	0.027211489461	0.0029998021339	0.269017677172	0.5958004124004427
1671	chr11_86483363_86486347	chr11	86483363	86486347	2733	86482657	86484657	Rnft1	+	0	60.5487029224	10.7506026928	116.858402839	0.0141466907802	0.000962334745576	0.0291272711002	75.7991060107	1.61527162379	350.992511893	0.148043937546	0.00310870823513	0.278784210122	0.518137347862097
1672	chr11_86542557_86547276	chr11	86542557	86547276	2734	86542991	86544991	Tubd1	+	0	109.43814239	11.1594318938	204.863778054	0.00670896259682	0.00067085145999	0.0203048600635	101.290379342	1.0716642514	590.979182828	0.0672882185632	0.00303100579363	0.271815973754	0.5341995711958081
1674	chr11_86678079_86685990	chr11	86678079	86685990	2737	86681983	86683983	Ptrh2	+	0	118.997459547	10.831426088	251.100626441	0.0277896113978	0.00146491208853	0.0443389285661	266.606400488	20.2114017849	931.271760207	0.228011780258	0.00365549994334	0.327819656019	0.4739034754059457
1678	chr11_87069522_87075650	chr11	87069522	87075650	2748	87074137	87076137	Gdpd1	-	0	87.3803571307	10.7162615443	199.208005886	0.0166453658587	0.00105890048862	0.0320500550791	105.675287973	20.1437243305	520.372420275	0.242460540571	0.00374518555572	0.335862524862	0.4386387823223572
1679	chr11_87083608_87087822	chr11	87083608	87087822	2749	87086777	87088777	1200011M11Rik	-	0	53.8416592986	11.2625707296	149.584484749	0.0263490097361	0.00141314640678	0.0427721213267	95.1376927122	0.232933641526	438.957569478	0.150119729693	0.00310870823513	0.278784210122	0.3599414697917722
1685	chr11_87661976_87670157	chr11	87661976	87670157	2763	87661087	87663087	Rnf43	+	0	150.887742807	9.55609815633	282.213898295	0.0182449581532	0.00112077864625	0.0339229396243	173.989322032	18.8747802655	914.559087215	0.427827472394	0.00512149615574	0.459287958993	0.5346573776790967
1689	chr11_87982791_87988362	chr11	87982791	87988362	2767	87998298	88000298	Dynll2	-	9937	108.373657005	11.4137084379	191.589411119	0.000768696431243	0.000301038627468	0.00911162540293	56.3075538714	20.0906820972	484.592916257	0.253671245576	0.00381482430057	0.342107621219	0.5656557759222244
1691	chr11_88066874_88070750	chr11	88066874	88070750	2769	88066341	88068341	Vezf1	+	0	102.530193302	11.3832291592	168.391155164	0.000688078679941	0.000288442207188	0.00873036581515	143.199797383	0.803508436217	522.265762526	0.0134939169353	0.00281942335592	0.25284158365	0.6088811089997186
1692	chr11_88098112_88100319	chr11	88098112	88100319	2770	88097146	88099146	Cuedc1	+	0	10.9961473149	11.8101952162	43.416956175	0.00652283135727	0.0006629341657	0.0200652249695	27.2820536076	19.7193318618	88.2438300114	0.316744135137	0.00423868239216	0.380118567996	0.253268498845889
1696	chr11_88954111_88956114	chr11	88954111	88956114	2781	88955442	88957442	Scpep1	-	0	15.1941177355	9.66154478065	32.9700507538	0.000345244064978	0.000216334079159	0.00654784772227	20.8065178206	1.62140012479	101.858751592	0.149319662957	0.00310870823513	0.278784210122	0.46084605234490833
1706	chr11_90636869_90640180	chr11	90636869	90640180	2795	90636184	90638184	Cox11	+	0	101.975733613	10.9801560415	167.262486276	0.00280317656062	0.000472865141559	0.0143123494557	64.5648295599	1.20190099195	423.881422991	0.0875739156101	0.00304455700197	0.273031225437	0.609674864241404
1707	chr11_90685590_90688314	chr11	90685590	90688314	2797	90687601	90689601	Tom1l1	-	0	34.2812890406	10.242714621	62.347046721	0.000795918043249	0.000304183355104	0.00920680780678	33.3920892283	19.3527781348	197.425085409	0.372606548719	0.00466681451319	0.418512803208	0.5498462372084295
1708	chr11_93884153_93887746	chr11	93884153	93887746	2799	93884219	93886219	Mbtd1	+	0	131.540673103	11.2596224981	235.237716537	0.00454777214787	0.00057376607471	0.017366347919	122.456958183	1.48700504838	621.55840662	0.130850322459	0.00308361724832	0.276534088717	0.5591818992270751
1709	chr11_93954167_93957681	chr11	93954167	93957681	2800	93956007	93958007	Nme2	-	0	45.6171706187	11.6710167315	100.150033323	0.029418688003	0.00152551069024	0.0461730844128	35.8017798487	20.3853866555	245.80408546	0.190178192245	0.00343713504336	0.308237025049	0.4554883219217439
1710	chr11_93966352_93970146	chr11	93966352	93970146	2801	93968521	93970521	Nme1	-	0	43.8844874643	11.2390667938	105.861827687	0.0468801611209	0.00216082713595	0.065402395662	38.8040591382	0.703528721441	289.067428268	0.0102030256274	0.00280957396799	0.251958305573	0.4145449632142435
1711	chr11_93993858_93999201	chr11	93993858	93999201	2803	93994091	93996091	Spag9	+	0	180.148088139	10.9972326116	303.348865357	0.00803260601765	0.000726330973476	0.0219840749492	117.440438805	2.8170423622	907.237421101	0.389862863795	0.00480061518518	0.43051184327	0.5938643875492674
1721	chr11_94629035_94635733	chr11	94629035	94635733	2821	94627824	94629824	Lrrc59	+	0	163.858826	10.6680802895	297.344193407	0.00939984458261	0.000779421702875	0.0235909877986	155.941194859	0.392673707771	798.932930227	0.101914239668	0.00304455700197	0.273031225437	0.5510745783278594
1722	chr11_94652937_94655774	chr11	94652937	94655774	2822	94651791	94653791	Mrpl27	+	0	49.5107207597	10.9506759224	115.379180446	0.0470675797781	0.00216759844135	0.0656073447705	66.6069694466	1.29863731655	297.92045997	0.0996268843892	0.00304455700197	0.273031225437	0.42911312568104176
1725	chr11_94989247_94995666	chr11	94989247	94995666	2827	94989212	94991212	Ppp1r9b	+	0	67.1153858565	11.7194553497	171.380556413	8.97127585265e-05	0.000110462312449	0.00334339556567	107.218545221	19.833132823	449.632942019	0.294380458001	0.0040688487616	0.364888147201	0.391616104307437
1727	chr11_95037652_95042922	chr11	95037652	95042922	2829	95041371	95043371	Pdk2	-	0	51.7180511699	10.1416009491	135.671154099	0.000917494498284	0.00032092395038	0.00971350036798	63.2642019781	1.71147135755	417.745175187	0.211357581972	0.00355657011919	0.318947780372	0.3812015274238844
1728	chr11_95072300_95078932	chr11	95072300	95078932	2830	95076714	95078714	Itga3	-	0	129.950165264	10.7527280243	250.906092045	0.000277164106944	0.000191688140456	0.00580188178742	116.101113114	2.09301057164	780.819836485	0.279587011932	0.00397011934028	0.356034243374	0.5179235155465792
1731	chr11_95336058_95338587	chr11	95336058	95338587	2833	95335018	95337018	Fam117a	+	0	14.0760109875	12.2729663648	59.9956260875	0.0123252369618	0.000895788167866	0.0271130861	12.2591194658	0.190259861272	99.9840079093	0.158808620486	0.00313285091391	0.280949288709	0.23461728638302712
1732	chr11_95383783_95389632	chr11	95383783	95389632	2835	95382922	95384922	Slc35b1	+	0	111.624106482	10.9863271568	221.583507389	0.0195269632297	0.00116646215445	0.0353056559134	68.9140287073	2.93180809494	739.026481505	0.408994254266	0.0049548242939	0.444341080792	0.5037563842061529
1735	chr11_95665992_95668301	chr11	95665992	95668301	2839	95664957	95666957	Phb	+	0	23.3807323063	10.0077962072	74.3362154096	0.00654446762749	0.000663409857119	0.0200796228627	31.2199012434	19.4560531761	187.49520697	0.354053390674	0.00451297634937	0.40471683146	0.3145268047003714
1737	chr11_95823475_95829241	chr11	95823475	95829241	2841	95822500	95824500	Phospho1	+	0	89.7458298862	12.2474235774	194.555096322	0.000373064503899	0.000220715847782	0.00668047201248	114.747483011	1.35630700466	555.383326807	0.112310012015	0.00306101256376	0.274506935104	0.46128747888292493
1740	chr11_95909581_95916919	chr11	95909581	95916919	2844	95914871	95916871	B4galnt2	-	0	146.580748817	10.9273971038	297.018641295	0.0216356751424	0.00124536844139	0.0376939358979	145.158112388	0.185700977539	699.377656122	0.159734805515	0.00313285091391	0.280949288709	0.4935068996946069
1742	chr11_96033711_96036661	chr11	96033711	96036661	2848	96032917	96034917	Snf8	+	0	63.6280103835	10.7066741231	125.83399694	0.00213564537873	0.00043150620541	0.0130605262713	70.8709001675	0.226854500013	374.157853071	0.151359605034	0.00311319145936	0.279186258828	0.5056503960041817
1743	chr11_96062121_96066833	chr11	96062121	96066833	2849	96065364	96067364	Ube2z	-	0	60.0111185887	10.7989152419	145.260699361	0.00432455130377	0.000562857311772	0.0170361691564	96.4012307238	1.00075887384	431.860152517	0.0508898713016	0.00303100579363	0.271815973754	0.41312701131612445
1744	chr11_96073375_96076669	chr11	96073375	96076669	2850	96075694	96077694	Atp5g1	-	0	94.1953502021	10.5030472789	168.409978476	0.00825985217337	0.000735070549608	0.0222485982915	63.5948475096	20.108845618	424.780591648	0.249843822596	0.00378889031116	0.339781900629	0.5593216687900933
1749	chr11_96281212_96287743	chr11	96281212	96287743	2857	96279905	96281905	Hoxb8	+	0	87.7946239836	10.1887509338	204.704968937	0.034646436626	0.00171789126622	0.0519959243517	54.9695675623	20.5108257329	419.8268303	0.771605016466	0.00883881702396	0.792651621206	0.4288836975453179
1751	chr11_96317974_96319493	chr11	96317974	96319493	2859	96316267	96318267	Hoxb4	+	0	11.5440025666	11.833411945	27.6059193236	9.53690504724e-06	3.50663224779e-05	0.00106136278046	13.0956055531	0.487033328874	49.4221731463	0.0683139661071	0.00303100579363	0.271815973754	0.41817127809727234
1753	chr11_96788457_96791493	chr11	96788457	96791493	2863	96787136	96789136	Cbx1	+	0	45.9906090733	10.6581145584	101.325144525	0.004305290302	0.000561716822217	0.0170016496209	71.6976943311	0.341340649416	289.029548574	0.113198189283	0.00306567600694	0.274925145572	0.45389137404045565
1754	chr11_96825419_96831133	chr11	96825419	96831133	2864	96829968	96831968	Nfe2l1	-	0	112.87223035	11.1041496139	221.76367246	0.0157372727888	0.00102450723112	0.0310090641559	95.7500584143	1.04615214498	525.04370507	0.0613934736522	0.00303100579363	0.271815973754	0.5089752938248215
1755	chr11_96849250_96850857	chr11	96849250	96850857	2865	96847876	96849876	Copz2	+	0	14.2201148043	12.4877287845	29.0933553141	0.000599549895963	0.000271453297355	0.00821615744361	15.1910056873	0.197046391906	48.9086559613	0.161120297118	0.00313285091391	0.280949288709	0.4887753458057919
1759	chr11_96975110_96979696	chr11	96975110	96979696	2870	96977688	96979688	Sp2	-	0	103.221778659	11.2781851905	197.648131783	0.0103406468947	0.000815605752418	0.0246861811556	123.235564568	0.311559767165	507.405199807	0.124793241245	0.00308361724832	0.276534088717	0.5222502116656903
1766	chr11_97274123_97282422	chr11	97274123	97282422	2880	97280576	97282576	Npepps	-	0	245.753620728	10.9223676177	428.163964153	0.00303586256183	0.000487656994793	0.0147600588637	256.527410116	19.6556121257	1062.06989121	0.329028323876	0.00433025604646	0.388330753557	0.5739708179649198
1768	chr11_97361383_97364838	chr11	97361383	97364838	2884	97360551	97362551	Socs7	+	0	107.737186006	11.9141082038	177.947848776	0.000509858298412	0.000252697213976	0.00764846150635	115.806316551	0.330137776782	466.350029624	0.115655295852	0.00306567600694	0.274925145572	0.6054424751243782
1771	chr11_97684157_97689333	chr11	97684157	97689333	2889	97683952	97685952	Cisd3	+	0	67.484380065	11.3325674726	170.445748636	0.008381754903	0.000738824685189	0.0223622258263	87.3634710442	20.1931365104	448.431474236	0.23192690457	0.00368149809846	0.330151130892	0.3959287961421559
1775	chr11_97764183_97767579	chr11	97764183	97767579	2893	97766613	97768613	Cwc25	-	0	98.1152797454	10.9687805843	171.471569576	0.00640402627758	0.000658139678477	0.019920108803	99.69245893	1.09924954888	523.36818127	0.0736542142065	0.00303100579363	0.271815973754	0.5721956122989422
1777	chr11_97798735_97806779	chr11	97798735	97806779	2895	97797672	97799672	Lasp1	+	0	143.749571972	11.1631130934	306.662904181	0.0170170762704	0.00107255332177	0.0324632894283	186.297503171	0.285852076384	848.292411548	0.134943832109	0.00308361724832	0.276534088717	0.46875435539198923
1780	chr11_98025454_98029122	chr11	98025454	98029122	2899	98024710	98026710	Rpl19	+	0	180.36223214	10.7227874228	292.963611939	0.00610146728023	0.000644686835744	0.019512927623	187.050048249	1.71004055635	946.972779249	0.211046809162	0.00355610898091	0.318906426195	0.6156472162063407
1781	chr11_98147147_98150777	chr11	98147147	98150777	2900	98149616	98151616	Fbxl20	-	0	79.0713984318	11.3952814411	152.273143217	0.00261461596627	0.000461147139147	0.013957677202	110.441310056	0.737769151806	457.426549752	0.00208736935722	0.00271635542397	0.243598608812	0.5192734369390252
1783	chr11_98201005_98207995	chr11	98201005	98207995	2902	98201305	98203305	Cdk12	+	0	180.199714062	10.3246449814	332.015524963	0.00170128363557	0.000397026466743	0.012016917797	247.115778662	1.24741710736	1085.44302212	0.0978206282987	0.00304455700197	0.273031225437	0.5427448432782821
1785	chr11_98347988_98354093	chr11	98347988	98354093	2905	98346738	98348738	Ppp1r1b	+	0	279.979787279	10.876203418	478.276025601	0.00990454241265	0.00079887326301	0.0241797339371	112.396444853	20.5219488152	947.532635644	0.770407787446	0.00882664047709	0.791559647066	0.5853937314277426
1789	chr11_98436822_98439511	chr11	98436822	98439511	2911	98438988	98440988	1810046J19Rik	-	0	38.1915397806	12.172864184	83.808545625	0.00314249649737	0.000494660410565	0.0149720333255	52.0045434809	0.325216772573	244.757954046	0.121864779599	0.00307008039939	0.275320124765	0.4556998274553939
1790	chr11_98444939_98451363	chr11	98444939	98451363	2912	98444834	98446834	Grb7	+	0	85.9246783343	11.7535054025	206.84479745	0.0432849069193	0.00203170852102	0.0614943242571	178.14638784	0.638814638099	641.180786582	0.0331681883005	0.0029998021339	0.269017677172	0.4154065240875605
1796	chr11_98739627_98747724	chr11	98739627	98747724	2920	98739873	98741873	Thra	+	0	111.368684264	10.307020309	248.784586482	0.0106118429842	0.000825509033613	0.0249859267041	200.690362235	0.396046304946	694.023231192	0.0953895971454	0.00304455700197	0.273031225437	0.44765106166276786
1797	chr11_98771619_98777906	chr11	98771619	98777906	2922	98775242	98777242	Nr1d1	-	0	245.115856025	9.45507380243	289.053670051	0.00220658090128	0.000436379848213	0.0132080382632	148.317713214	4.41358488785	867.283446036	0.892293173805	0.00997370935744	0.894427033638	0.8479942703434705
1798	chr11_98793398_98798496	chr11	98793398	98798496	2925	98793769	98795769	Msl1	+	0	222.719043391	10.9872277612	362.721121839	0.000526781317332	0.000256020084948	0.00774903582737	250.466539619	0.315410225261	1040.07479142	0.123967905867	0.00307849610207	0.276074832138	0.6140228125172642
1799	chr11_98808501_98811830	chr11	98808501	98811830	2926	98807808	98809808	Casc3	+	0	75.0235920576	10.7012106685	126.775186844	0.000702695547956	0.000291403606892	0.00881999937812	96.5956370616	1.03738266206	372.704885117	0.0593657411384	0.00303100579363	0.271815973754	0.5917845118218471
1800	chr11_98835682_98839838	chr11	98835682	98839838	2927	98834785	98836785	Rapgefl1	+	0	55.4828564245	11.4247008482	131.672628337	0.0185492605514	0.0011317934089	0.0342563267118	85.1651012821	0.159968129036	309.959501021	0.168487764504	0.00316221456198	0.283582575854	0.42136970397901086
1804	chr11_99021116_99025013	chr11	99021116	99025013	2935	99024189	99026189	Top2a	-	0	48.0371140534	10.386049904	116.119081433	0.0260768578548	0.00140392353056	0.0424929697974	70.4218318265	19.5775330846	289.365127355	0.331625957626	0.00433275263846	0.388554644117	0.4136883745598446
1806	chr11_99086901_99090311	chr11	99086901	99090311	2937	99089306	99091306	Tns4	-	0	54.499157935	10.8503130403	115.705913571	0.00521200742005	0.000603019149973	0.0182517594222	18.7554519022	20.2883903504	235.215811495	0.211387615839	0.00355657011919	0.318947780372	0.47101445598593344
1813	chr11_100318646_100323811	chr11	100318646	100323811	2951	100317996	100319996	Eif1	+	0	213.639984126	10.4202970056	332.813773798	0.00497980761201	0.000595226608004	0.0180159002438	150.945768842	2.27408041546	945.961542607	0.315464225794	0.00422900455757	0.37925067456	0.6419205001283028
1815	chr11_100392479_100398058	chr11	100392479	100398058	2953	100397790	100399790	Jup	-	0	172.613555042	10.9965396321	332.727859952	0.0188671704431	0.00114332445502	0.034605340304	146.31969757	1.06096072738	1002.05085515	0.0648159017945	0.00303100579363	0.271815973754	0.5187829930048586
1816	chr11_100410409_100415739	chr11	100410409	100415739	2955	100413694	100415694	Fkbp10	+	0	15.4885466942	13.4188105532	79.4433808259	0.0190154658377	0.00114821659552	0.0347534121712	85.4534569558	0.376112143037	212.056831527	0.0998710635	0.00304455700197	0.273031225437	0.19496333782852368
1823	chr11_100622411_100625610	chr11	100622411	100625610	2962	100620955	100622955	Nkiras2	+	0	69.2349780697	11.7265452199	133.146014934	0.0242824103799	0.00134042010385	0.0405708927506	87.06716108	0.337421039655	380.917345275	0.114058102197	0.00306567600694	0.274925145572	0.5199928672594485
1833	chr11_101007949_101011562	chr11	101007949	101011562	2975	101007452	101009452	Atp6v0a1	+	0	56.9810615734	10.2926732271	110.235725688	0.0189367387382	0.00114546062149	0.034669996288	64.8178147904	19.9801130131	385.239484353	0.264733793152	0.00387156826117	0.347196333005	0.5169019500508701
1836	chr11_101085464_101089051	chr11	101085464	101089051	2980	101085290	101087290	Mlx	+	0	107.236388656	10.8863736745	185.363659243	0.00247290260836	0.000451670435	0.0136708429875	55.9407849309	1.04711985351	403.028671918	0.0616171879031	0.00303100579363	0.271815973754	0.5785189453744
1837	chr11_101094296_101096916	chr11	101094296	101096916	2981	101095435	101097435	Psmc3ip	-	0	41.0892729011	11.8412778409	83.1485399106	0.00601302389389	0.000640387494645	0.019382798191	44.8136568256	18.8730378749	224.240899469	0.428097736332	0.00512311666324	0.459433283633	0.4941671007726479
