	peak	chr	chromStart	chromEnd	Name	Start_b	End_b	gene	Strand	Distance	CV_amplitude	CV_phase	CV_mean	CV_pvalue	CV_qvalue	CV_fdr_BH	GF_amplitude	GF_phase	GF_mean	GF_pvalue	GF_qvalue	GF_fdr_BH	rAMP
576	chr1_190910624_190913652	chr1	190910624	190913652	976	190911770	190913770	Rps6kc1	-	0	30.6948025786	12.8934080548	89.6396315856	0.000153893033656	0.000143314356862	0.00433773813537	36.1913088333	19.3999741396	220.044584197	0.364187665543	0.00459643726219	0.412201478746	0.34242446154286643
577	chr1_190926784_190932489	chr1	190926784	190932489	978	190923108	190925108	Angel2	+	1677	117.909307637	11.1485137751	221.589655644	0.00428345394265	0.000560794485479	0.0169737329813	88.5183834551	0.512506533352	860.03959235	0.0624293703448	0.00303100579363	0.271815973754	0.5321065520604894
583	chr1_191317233_191318500	chr1	191317233	191318500	989	191318118	191320118	Nenf	-	0	9.59017737579	14.4459830187	37.1137597829	0.0457380899042	0.00212114323482	0.0642012712595	25.482346132	0.711631877021	66.5389818238	0.00828253859608	0.00280957396799	0.251958305573	0.25839951090615815
585	chr1_191392534_191398647	chr1	191392534	191398647	991	191397041	191399041	Ppp2r5a	-	0	239.432633026	10.9171385614	399.621150154	0.00383550262478	0.000532326057091	0.0161120706177	214.722912094	0.948264001485	1204.00575778	0.0387226143745	0.0029998021339	0.269017677172	0.5991490513796155
586	chr1_191573052_191577560	chr1	191573052	191577560	993	191573734	191575734	Ints7	+	0	63.430179139	11.3670389354	144.891336222	0.0413908470791	0.00196236771367	0.0593955654799	70.7210670917	1.07862914169	338.933000842	0.0688963309655	0.00303100579363	0.271815973754	0.4377775841739314
588	chr1_191820723_191822940	chr1	191820723	191822940	998	191819473	191821473	Nek2	+	0	39.5243598131	12.7696021503	71.9982163112	0.0157319079655	0.00102446441228	0.0310077681454	35.7389303018	19.9577865377	128.65140193	0.26929012389	0.00389945958514	0.349697584373	0.5489630415601229
589	chr1_191905567_191911901	chr1	191905567	191911901	1000	191904781	191906781	Slc30a1	+	0	106.362868916	11.1140099179	231.718763727	0.00334590093518	0.000505798164797	0.0153091430355	100.832761563	0.470583116758	451.786242363	0.0785846552102	0.00303460222973	0.272138496655	0.4590170739962675
591	chr1_192091277_192093352	chr1	192091277	192093352	1002	192092564	192094564	Traf5	-	0	31.5284331337	11.1603596156	54.2957418611	6.50813095747e-05	9.57290497683e-05	0.00289745953535	49.2601243366	0.845248740981	145.661085296	0.0233827397404	0.0029624061684	0.265664064058	0.5806796638741286
592	chr1_192135379_192139642	chr1	192135379	192139642	1003	192134898	192136898	Gm10516	+	0	107.064855228	11.2270607923	216.7401091	0.00315731851447	0.000495535992782	0.0149985348321	161.79861569	0.534750638395	586.263578841	0.0572854933574	0.00303100579363	0.271815973754	0.49397804436188686
596	chr1_193152306_193158177	chr1	193152306	193158177	1009	193151112	193153112	Irf6	+	0	127.518031355	10.6632809862	260.152650266	0.010593099432	0.000825123423589	0.0249742553311	235.806086708	0.403570055773	832.332335651	0.0995139608311	0.00304455700197	0.273031225437	0.49016618214196855
598	chr1_193298355_193304014	chr1	193298355	193304014	1013	193299994	193301994	Lamb3	+	0	25.1483873832	11.4418957466	90.8692530814	8.12755227363e-05	0.000107253810127	0.00324628287449	55.6590679183	1.24952697349	213.093835486	0.0982948970489	0.00304455700197	0.273031225437	0.2767535390730268
600	chr1_194975551_194978437	chr1	194975551	194978437	1018	194976959	194978959	Gm16897	-	0	52.2237855618	12.2504053899	108.092451044	0.00666567045066	0.000669017831491	0.020249361086	46.5877835878	19.4196901618	246.911357811	0.360640772553	0.00456821583012	0.409670623789	0.4831399885690615
605	chr10_3972409_3974505	chr10	3972409	3974505	1028	3971075	3973075	Mthfd1l	+	0	50.5713374721	12.4549065189	85.2894632078	0.00810383624367	0.000728798981094	0.0220587748676	9.724241839	5.93679936457	149.847928353	0.888876062611	0.00995820861894	0.893036951066	0.5929376920673958
611	chr10_7209608_7214256	chr10	7209608	7214256	1040	7212237	7214237	Cnksr3	-	0	118.427000696	10.4144694029	185.745614826	0.00248711861725	0.000452197694852	0.0136868017178	67.0356618364	0.984451775115	611.656135412	0.0471123364525	0.00301726948065	0.27058412217	0.6375762938303456
615	chr10_7725389_7728118	chr10	7725389	7728118	1045	7724000	7726000	Katna1	+	0	50.5999487784	10.3234174874	98.4849186647	0.00684688518782	0.000676802345747	0.0204849772873	67.0232108929	1.07632607096	302.040445479	0.0683646362413	0.00303100579363	0.271815973754	0.5137837291684393
620	chr10_7952365_7957673	chr10	7952365	7957673	1053	7956123	7958123	Tab2	-	0	163.534189675	10.8419190963	291.67208416	0.010301611423	0.000814722217888	0.024659438954	91.3149818277	20.1822090837	675.661958641	0.234263721193	0.00369330133082	0.331209626756	0.5606782361293495
621	chr10_8884628_8887824	chr10	8884628	8887824	1054	8886070	8888070	Sash1	-	0	77.7293523278	10.990525599	147.04469115	0.0470148981182	0.00216601972381	0.0655595612585	104.921117321	1.14207538671	466.547339704	0.074065008938	0.00303137719624	0.271849280574	0.5286103953831862
623	chr10_9897760_9902467	chr10	9897760	9902467	1056	9901040	9903040	Stxbp5	-	0	105.30994342	10.9182731065	196.078864521	0.001956100895	0.000418054917983	0.0126533921661	173.326428398	20.3326820425	662.020293562	0.201737985804	0.00350571672036	0.314387325176	0.537079525002662
626	chr10_11279673_11282909	chr10	11279673	11282909	1059	11279330	11281330	Fbxo30	+	0	139.346478599	10.9852151787	205.129329655	0.00343021267717	0.000510629171422	0.0154553645455	84.2097392527	1.82828162367	465.72712794	0.171461773342	0.00317626911979	0.284842967148	0.6793103591444581
633	chr10_13473001_13475621	chr10	13473001	13475621	1070	13474396	13476396	Phactr2	-	0	65.0260137421	10.7351905706	123.07495099	0.00106526664916	0.000337326053509	0.010209947687	45.8627305379	0.286529413256	323.812979375	0.134802019124	0.00308361724832	0.276534088717	0.5283448274327036
636	chr10_13867587_13870193	chr10	13867587	13870193	1073	13868830	13870830	Aig1	-	0	50.196897471	11.4480707633	88.7548498941	0.00278779330445	0.0004723006824	0.014295264803	43.8300495029	20.357888639	255.430207463	0.196219620458	0.00347362616943	0.311509493544	0.5655679383255523
637	chr10_13963831_13968761	chr10	13963831	13968761	1074	13964379	13966379	Hivep2	+	0	179.335230575	10.8636582878	321.731899713	0.0164781240017	0.00105267549212	0.031861641264	158.614921875	0.315489640224	926.017969387	0.123950880861	0.00307849610207	0.276074832138	0.5574058112825475
642	chr10_18021348_18023703	chr10	18021348	18023703	1085	18023252	18025252	3110003A17Rik	-	0	97.4090001444	10.8187486125	150.638258247	0.0015873619256	0.000387334759256	0.0117235760127	67.202736859	1.06249219242	369.110940544	0.0651697146996	0.00303100579363	0.271815973754	0.6466418377241155
644	chr10_18233700_18235673	chr10	18233700	18235673	1087	18234981	18236981	Ccdc28a	-	0	32.1707085977	10.2527408017	63.4223991904	0.00944134379491	0.000781321689935	0.0236484952703	29.3611837096	1.66196856219	166.788572329	0.200568461396	0.00350195683876	0.314050144732	0.5072452163331209
645	chr10_18405999_18409045	chr10	18405999	18409045	1091	18405675	18407675	Nhsl1	+	0	24.5248678881	10.2793151487	58.6100091631	0.00853401016011	0.000745324702964	0.0225589637917	40.455548404	0.161949346948	162.902479314	0.168094768427	0.00316120679723	0.283492201049	0.4184416320402232
650	chr10_19589029_19597393	chr10	19589029	19597393	1107	19589958	19591958	Ifngr1	+	0	210.052836307	10.5176255036	381.765133959	0.0354571136173	0.00174763404781	0.0528961579414	168.285628145	2.16019829232	1359.11084825	0.293053528043	0.00406320548822	0.364382067057	0.5502148248288142
653	chr10_20147647_20151542	chr10	20147647	20151542	1110	20146920	20148920	Mtap7	+	0	174.017797903	11.049810289	308.889327146	0.00223237864477	0.000437739622628	0.0132491949586	171.363344928	1.25720238223	785.502372456	0.10001966935	0.00304455700197	0.273031225437	0.5633661723143595
659	chr10_21156817_21162418	chr10	21156817	21162418	1120	21160984	21162984	Myb	-	0	105.508824225	11.5208751616	219.748671576	0.0191185869192	0.0011505480257	0.0348239782595	82.0482626934	19.735056834	442.847726478	0.313685942722	0.0042165967352	0.378137959986	0.48013407074686143
662	chr10_22147878_22151126	chr10	22147878	22151126	1133	22149270	22151270	E030030I06Rik	-	0	62.4502574371	10.4007292096	124.424467509	0.00206251653654	0.000426625290159	0.0129127941621	59.3541833739	20.2564055306	344.20156167	0.218317596096	0.00360299588502	0.323111172199	0.5019129973980623
663	chr10_22729608_22732577	chr10	22729608	22732577	1134	22731447	22733447	Tbpl1	-	0	86.8226176022	11.7865341393	173.361351267	0.00590516381705	0.000636940873162	0.0192784782766	68.3609382279	19.9057249222	420.660761325	0.27984208193	0.00397054726362	0.356072618887	0.5008187636267405
670	chr10_24710700_24713149	chr10	24710700	24713149	1147	24712102	24714102	Enpp1	-	0	24.6891965022	12.9779983767	66.5435152607	0.0125057706364	0.000902197108638	0.0273070674107	63.5872907888	0.266663419843	200.783849838	0.134397765876	0.00308361724832	0.276534088717	0.37102332820071526
671	chr10_24833510_24837012	chr10	24833510	24837012	1149	24836195	24838195	Enpp3	-	0	7.8923414909	7.25702180518	38.6126559385	0.0129112678626	0.000917089621783	0.0277578235221	34.0882513207	0.567995097791	109.667645216	0.049589613574	0.00303100579363	0.271815973754	0.20439778873202777
672	chr10_24869334_24871590	chr10	24869334	24871590	1150	24867986	24869986	Med23	+	0	39.4757549971	11.1526138189	72.9075513387	0.00385891968717	0.00053364437648	0.0161519725816	60.2157371108	1.45562767588	253.215483679	0.124132465379	0.00307879183773	0.27610135326	0.5414494695304065
673	chr10_25295725_25298260	chr10	25295725	25298260	1154	25299163	25301163	Akap7	-	904	25.360272477	11.5472241319	69.0395571318	0.0138432087549	0.000950700588278	0.0287751366115	35.9926857727	0.892475404432	150.009033504	0.0257735825285	0.0029624061684	0.265664064058	0.36732959379484376
674	chr10_25359109_25362410	chr10	25359109	25362410	1155	25357798	25359798	Epb4.1l2	+	0	67.4904728782	10.8937724118	129.131973282	0.0249268326995	0.00136472909691	0.0413066602519	79.1899170313	20.3287144139	290.30380513	0.202604858002	0.00351022947636	0.314792022247	0.5226472666905931
675	chr10_25533962_25537181	chr10	25533962	25537181	1158	25536272	25538272	2010003K15Rik	-	0	17.8875320359	11.9465004041	71.9163812969	0.00309564523546	0.000491853333626	0.0148870706954	34.7334558675	1.09004020358	213.196513112	0.0715298706561	0.00303100579363	0.271815973754	0.248726809015223
676	chr10_26372742_26376702	chr10	26372742	26376702	1159	26375185	26377185	L3mbtl3	-	0	78.0656071977	11.6881634899	149.131313258	0.00697955578919	0.000682142091301	0.0206465969493	92.8241462596	19.7727107138	381.234614468	0.306320889288	0.00415972769547	0.373038031294	0.5234689180443615
679	chr10_29311955_29315085	chr10	29311955	29315085	1163	29311166	29313166	Echdc1	+	0	69.0613186645	10.6356219905	130.966501451	0.00331838503547	0.000503776489393	0.0152479523866	86.2464618763	0.440349889413	382.654881456	0.0854096563534	0.00304384364378	0.272967252563	0.527320481950407
680	chr10_29359360_29363391	chr10	29359360	29363391	1164	29362442	29364442	Rnf146	-	0	113.355569152	10.5980800475	194.552406865	0.00315385573084	0.000495535992782	0.0149985348321	64.7904432027	1.18423724879	462.07944236	0.0835899197142	0.00303912674631	0.272544248397	0.5826479917601712
683	chr10_30616433_30619436	chr10	30616433	30619436	1168	30618366	30620366	Hint3	-	0	59.5803388706	10.717590261	106.953956445	0.00849122342432	0.000744016790494	0.0225193768171	108.226598806	0.919122796112	385.034976369	0.0319606537605	0.0029998021339	0.269017677172	0.5570653096993059
689	chr10_34017922_34020928	chr10	34017922	34020928	1175	34019616	34021616	Rwdd1	-	0	42.8890098042	11.3425197376	94.800041137	0.00220727124225	0.000436379848213	0.0132080382632	44.0753316177	0.643395893586	270.942814909	0.0321048554928	0.0029998021339	0.269017677172	0.4524155189154304
692	chr10_34482647_34486342	chr10	34482647	34486342	1178	34481400	34483400	Frk	+	0	79.9462414522	10.6506409336	171.611611219	0.0199951137363	0.00118309263595	0.0358090156284	52.083105515	0.353223205874	547.65557167	0.110589804112	0.00305881125824	0.274309525384	0.46585566608414164
693	chr10_36973608_36976030	chr10	36973608	36976030	1182	36972544	36974544	Hdac2	+	0	87.5893610236	11.2753593273	153.543443199	0.0147877410115	0.000988911964593	0.029931691669	100.10654043	1.20091023295	409.803593512	0.087350559925	0.00304455700197	0.273031225437	0.5704532814864638
694	chr10_37135462_37141890	chr10	37135462	37141890	1183	37138926	37140926	Marcks	-	0	137.175599443	10.4246062058	268.397943514	0.00419974095733	0.000554853988559	0.0167939301996	151.145904743	19.9245130592	630.152329419	0.276045922003	0.003945349962	0.353812963332	0.5110903520609306
697	chr10_39611972_39617487	chr10	39611972	39617487	1187	39610934	39612934	Traf3ip2	+	0	85.6932175511	10.5575766023	179.932917897	0.0139797806186	0.00095612190266	0.0289392251414	79.2940578766	20.1710456721	430.254670646	0.236646740834	0.00370817135778	0.332543148081	0.4762509192462151
700	chr10_39924608_39927537	chr10	39924608	39927537	1192	39926923	39928923	2010001E11Rik	-	0	24.5065400438	9.73869690742	70.9420294979	0.0337908193631	0.00168715556873	0.0510656378819	47.7697007953	18.7002326211	246.999971289	0.442356628244	0.00524603238137	0.470456177644	0.3454445864778289
701	chr10_39957008_39961149	chr10	39957008	39961149	1193	39960153	39962153	G630090E17Rik	-	0	69.6930912703	12.157788751	144.403124126	0.00878586819543	0.000754446416641	0.0228350534044	59.9409674097	20.1055483635	389.129817242	0.250539520184	0.00379297053263	0.340147808663	0.48262869444215617
702	chr10_40137635_40142970	chr10	40137635	40142970	1196	40142254	40144254	Slc16a10	-	0	38.2937619948	11.4861856674	109.048844326	0.0149936127824	0.000996564796541	0.0301633222028	95.1305189116	0.434710140984	331.417485604	0.0866815353566	0.00304455700197	0.273031225437	0.35116155729556686
705	chr10_40299234_40303369	chr10	40299234	40303369	1199	40302186	40304186	Amd2	-	0	83.225398383	11.3154734379	159.677381315	0.002013733765	0.000423564323316	0.012820146971	59.5771789889	0.653185712223	405.157378561	0.0298322360052	0.0029998021339	0.269017677172	0.5212096897983249
710	chr10_41473439_41480225	chr10	41473439	41480225	1206	41474314	41476314	Mical1	+	0	37.331529228	10.4500950321	136.169023439	0.0229441799332	0.00129174155208	0.0390975245898	101.095946515	0.401728957303	300.958862979	0.0999196425952	0.00304455700197	0.273031225437	0.2741558122778453
711	chr10_41487878_41491957	chr10	41487878	41491957	1207	41488439	41490439	Ppil6	+	0	63.6833170137	11.0812950089	139.647160104	0.00263489200621	0.000462367796358	0.0139946231958	48.9885088667	1.05419779532	324.702948966	0.0632531835682	0.00303100579363	0.271815973754	0.4560301617753835
712	chr10_41517540_41522781	chr10	41517540	41522781	1208	41517500	41519500	Cd164	+	0	221.405801275	10.6724828234	357.087398981	0.0134178641193	0.000935129057403	0.0283038284691	195.05782303	1.01457831834	1037.08528489	0.0540894766	0.00303100579363	0.271815973754	0.6200325239894019
716	chr10_42500920_42504632	chr10	42500920	42504632	1223	42500054	42502054	Snx3	+	0	109.182918278	10.8096964357	203.604754901	0.0224209151549	0.00127141004918	0.0384821449629	110.494006224	1.09565055349	531.953222505	0.072824139975	0.00303100579363	0.271815973754	0.5362493539558478
717	chr10_42678308_42680806	chr10	42678308	42680806	1225	42676916	42678916	Ostm1	+	0	44.5732598284	12.0805463887	94.1778459323	0.00732465673842	0.000696368413641	0.021077189266	55.7728825703	0.276130386848	275.41101345	0.136978364963	0.00308398587121	0.276567146255	0.47328816439952986
718	chr10_42760375_42765519	chr10	42760375	42765519	1229	42759496	42761496	Sec63	+	0	131.569646894	11.6478138704	222.648482506	0.00219847928125	0.000436240191313	0.0132038112264	106.038897058	0.316418137362	579.093436031	0.123751821488	0.00307849610207	0.276074832138	0.5909299062501107
719	chr10_42859750_42864734	chr10	42859750	42864734	1232	42858512	42860512	Scml4	+	0	34.6294553159	11.4927985269	92.7821318517	0.023858821883	0.00132359419755	0.0400616180555	60.8772105294	19.8781683333	242.629277201	0.285385306175	0.0040103024694	0.359637805068	0.37323409825558457
723	chr10_43538653_43541742	chr10	43538653	43541742	1245	43540994	43542994	1700021F05Rik	-	0	59.4836100024	10.1917532985	110.094589084	0.00364858024659	0.000521785287889	0.0157930300307	56.927786938	20.3596155494	279.311833997	0.195840862681	0.00347137252825	0.311307390442	0.5402954904261024
729	chr10_45066129_45068971	chr10	45066129	45068971	1260	45065214	45067214	Prep	+	0	60.6208724588	11.1718355726	113.702680348	0.000572373261078	0.000266725048664	0.00807304613843	81.7188448765	0.378276675102	272.412856152	0.105083009814	0.00304853084097	0.273387593254	0.5331525367147275
731	chr10_50591271_50594260	chr10	50591271	50594260	1264	50590669	50592669	Ascc3	+	0	131.399781859	9.95656996225	183.216152447	0.00354068191609	0.000516167354488	0.0156229903746	82.5572957357	0.917543444492	632.914850834	0.0315940483697	0.0029998021339	0.269017677172	0.71718448457764
736	chr10_53628020_53630845	chr10	53628020	53630845	1270	53630439	53632439	Mcm9	-	0	42.2636258389	11.0559889046	86.4987958457	0.00452323861304	0.000572936135411	0.0173412279001	28.2677774553	0.654801480537	179.492651353	0.021748538774	0.0029624061684	0.265664064058	0.4886036322897666
745	chr10_58322330_58324974	chr10	58322330	58324974	1282	58321466	58323466	Lims1	+	0	33.4883691018	10.8615037194	72.9449781463	0.00201730600792	0.000423575126477	0.0128204739535	56.9678861453	1.6973546909	246.069076323	0.2082885982	0.00354084592039	0.317537658222	0.4590908099887974
747	chr10_58496626_58499453	chr10	58496626	58499453	1285	58495937	58497937	Ccdc138	+	0	58.3743398477	10.1165836672	105.099703499	0.00381104891441	0.000531904426589	0.0160993090023	65.9893310449	1.18154535518	311.837065379	0.0829824248455	0.00303912674631	0.272544248397	0.5554186920066375
749	chr10_59322348_59324706	chr10	59322348	59324706	1289	59321296	59323296	P4ha1	+	0	23.9695611743	11.7588849206	69.8877457635	0.0240305622583	0.00133051104568	0.0402709723489	48.840134906	0.660904457365	172.67394678	0.0203028648552	0.0029624061684	0.265664064058	0.3429723038343939
751	chr10_59612537_59617669	chr10	59612537	59617669	1295	59616692	59618692	Ccdc109a	-	0	137.501667546	10.7021204702	260.460279333	0.0106955226938	0.000829008792152	0.0250918549335	113.817232641	0.705117953194	687.2419896	0.00982637812074	0.00280957396799	0.251958305573	0.527917991557566
756	chr10_60277218_60280007	chr10	60277218	60280007	1312	60275628	60277628	Psap	+	0	60.8716081345	11.5042239139	117.447363984	0.011643050976	0.000868607981927	0.0262904153526	32.0721168846	1.2318592947	227.915227005	0.0943214593826	0.00304455700197	0.273031225437	0.5182884150792232
764	chr10_61450349_61453119	chr10	61450349	61453119	1328	61452669	61454669	Eif4ebp2	-	0	62.2124694473	10.6780862373	128.37929763	0.0198913664938	0.00117992176707	0.0357130419996	43.0554367159	3.49481763865	348.982780756	0.458550634708	0.00539907937996	0.484181198903	0.4845989236255335
770	chr10_62109933_62111424	chr10	62109933	62111424	1335	62111013	62113013	2010107G23Rik	-	0	28.4131312628	13.1128690589	64.4132853476	0.0384672520739	0.00185864324082	0.0562561061033	32.2034759147	20.1755198396	152.604309913	0.235692173482	0.00370056777656	0.331861270521	0.4411066926562015
776	chr10_62576552_62579186	chr10	62576552	62579186	1343	62578457	62580457	2510003E04Rik	-	0	21.3557615456	11.6237514101	57.0535110472	3.59211112333e-06	2.00611377491e-05	0.000607196404871	25.4321166062	1.81315594144	130.328052045	0.168463948184	0.00316221456198	0.283582575854	0.37431108364097904
781	chr10_62919421_62921846	chr10	62919421	62921846	1348	62918633	62920633	Slc25a16	+	0	76.9243937009	10.4964155303	140.841262562	0.00357991412712	0.00051864515022	0.0156979865527	57.7180523143	0.153339529607	402.36549308	0.169802057623	0.00316770094946	0.28407458671	0.5461779616398779
784	chr10_63020210_63025410	chr10	63020210	63025410	1351	63022512	63024512	Pbld2	+	0	155.519779532	10.9988192225	273.889543508	0.0154231236328	0.00101296147967	0.0306596054732	160.09218107	0.183664793589	793.965653509	0.163782269122	0.00314469233219	0.282011209028	0.5678193389206823
786	chr10_63242390_63245828	chr10	63242390	63245828	1355	63241797	63243797	Herc4	+	0	107.463696839	10.4440307227	194.369279756	0.00390740154747	0.000536805594864	0.0162476541158	121.470148531	0.902710054091	647.120319354	0.0281502743658	0.0029998021339	0.269017677172	0.5528841644826987
787	chr10_63336605_63340486	chr10	63336605	63340486	1356	63339035	63341035	Sirt1	-	0	94.6275697123	11.0776138458	169.700699362	0.011996162783	0.000882993245355	0.0267258183863	91.9092875043	0.486441276156	453.494259418	0.0750003896067	0.00303432710421	0.272113823818	0.5576144946252906
790	chr10_67093445_67101958	chr10	67093445	67101958	1366	67096988	67098988	Reep3	-	0	164.789458867	11.5433696185	340.550748349	0.00518694774649	0.000602708054656	0.018242343408	132.808706509	0.569792180885	847.23095297	0.0491733419568	0.00302988782761	0.271715716268	0.4838910490313239
791	chr10_67125976_67128194	chr10	67125976	67128194	1367	67125258	67127258	Jmjd1c	+	0	28.694491188	11.3895538503	69.1641882047	0.0205984948492	0.00120528699881	0.0364807789901	39.1784454536	0.484964197273	167.091900751	0.0687916603667	0.00303100579363	0.271815973754	0.41487497985337574
799	chr10_69350140_69353763	chr10	69350140	69353763	1383	69352912	69354912	Cdk1	-	0	51.086058953	10.8822447173	119.549890349	0.0484532496203	0.00221666944634	0.0670925914292	33.3709543388	19.883523655	214.567776466	0.284310350281	0.00400442798994	0.359110990716	0.42731999840288704
800	chr10_70094516_70099549	chr10	70094516	70099549	1387	70095121	70097121	Ccdc6	+	0	113.839710292	11.6038373631	233.222832133	0.00880323410402	0.000754917269364	0.0228493048433	112.776232286	0.222729125818	564.278793333	0.152200608535	0.00311668734258	0.2794997643	0.4881156328085435
801	chr10_71235318_71238894	chr10	71235318	71238894	1390	71238044	71240044	Tfam	-	0	36.2843740964	10.9824093656	111.490323825	0.027850062145	0.00146738887045	0.0444138940588	42.2361730609	18.7194372573	247.547591238	0.439517972659	0.0052222969565	0.468327620967	0.32544863851461686
804	chr10_71346936_71351921	chr10	71346936	71351921	1394	71345793	71347793	Ipmk	+	0	226.898380717	10.9404736005	378.401706472	0.00590994554106	0.000636940873162	0.0192784782766	79.8968574002	1.81075866316	1037.64206436	0.801954675716	0.00913537521563	0.819246507237	0.5996230377301152
806	chr10_75059438_75064980	chr10	75059438	75064980	1403	75058896	75060896	Bcr	+	0	46.7048262172	13.0197324392	141.039765809	0.010074071872	0.000806139467899	0.024399662315	81.7940061188	0.286980404705	313.995126653	0.130055797471	0.00308361724832	0.276534088717	0.33114650998817585
811	chr10_75511635_75519059	chr10	75511635	75519059	1416	75516042	75518042	Snrpd3	+	0	196.401019349	10.3309372135	356.440461128	0.00166393078945	0.000393774671026	0.0119184947318	206.963332768	1.0294054868	1100.34695428	0.0575205852159	0.00303100579363	0.271815973754	0.5510065235789019
812	chr10_75563446_75566959	chr10	75563446	75566959	1418	75560330	75562330	AI646023	-	1117	59.1665109371	9.83972631964	117.111302963	0.00103796555143	0.000334190857931	0.0101150537928	30.6366440343	3.13041870891	322.037871827	0.428633462933	0.00512705677281	0.459786626645	0.5052160589127165
813	chr10_75641588_75645403	chr10	75641588	75645403	1419	75644008	75646008	Susd2	-	0	21.289212245	12.2300135553	69.4577446765	0.00617947000187	0.000649001981026	0.0196435354047	42.7230403197	0.637874576776	185.903842234	0.0333863678458	0.0029998021339	0.269017677172	0.30650595328360686
817	chr10_75796694_75799006	chr10	75796694	75799006	1424	75798584	75800584	Gstt1	-	0	12.5226440948	11.7245449306	46.8527000784	0.0159626743817	0.00103267481426	0.0312562748166	27.5589952115	19.590731073	143.894479942	0.329151232397	0.00433025604646	0.388330753557	0.2672768927691572
826	chr10_76441084_76444082	chr10	76441084	76444082	1436	76442912	76444912	Pcnt	-	0	64.4221928012	11.4686339556	114.467491947	0.0485637375188	0.0022207751666	0.0672168604818	53.470198996	1.81547639297	310.972257438	0.233769106572	0.00369100976292	0.331004122445	0.5627990244691335
827	chr10_76467212_76469903	chr10	76467212	76469903	1437	76466971	76468971	Mcm3ap	+	0	56.9203101317	10.7328457473	96.3420942887	0.00411284975678	0.000549062909601	0.0166186498955	107.289808059	0.998762278875	318.802343181	0.0504274721806	0.00303100579363	0.271815973754	0.5908145401233633
828	chr10_76530334_76533272	chr10	76530334	76533272	1438	76529627	76531627	Lss	+	0	35.4976487555	12.0161452465	76.4041516311	0.00610143842075	0.000644686835744	0.019512927623	30.0099271538	19.0995181485	176.579537887	0.403833328445	0.0049262256822	0.441776400941	0.46460366351415416
829	chr10_77032191_77035819	chr10	77032191	77035819	1439	77030739	77032739	Slc19a1	+	0	49.8490125469	11.7028909573	114.139281648	0.0275003878769	0.00145435521791	0.0440194006325	35.2649257411	0.401780526742	228.841321519	0.0940994068715	0.00304455700197	0.273031225437	0.43673844645905463
830	chr10_77258459_77260863	chr10	77258459	77260863	1440	77257300	77259300	Pofut2	+	0	55.4394455458	11.8563997626	114.54035459	0.0295951918722	0.00153236814915	0.0463806411552	42.3460872562	0.26743259591	247.542555842	0.138797206985	0.00308945198951	0.277057339402	0.4840167096063815
834	chr10_77605159_77608386	chr10	77605159	77608386	1446	77604234	77606234	Sumo3	+	0	58.064208277	11.9744512166	115.14673539	0.0413487028304	0.00196100149441	0.0593542137165	40.5026681737	19.5652674949	262.339268156	0.333919249397	0.00434533292846	0.389682825324	0.5042627398886953
837	chr10_78007886_78011127	chr10	78007886	78011127	1450	78009796	78011796	Pfkl	-	0	49.6226977551	12.1297042344	98.1008092865	0.00709825503954	0.000687654919653	0.0208134553597	25.7571340574	0.952472915111	207.561240256	0.0396988477201	0.0029998021339	0.269017677172	0.5058337246757938
838	chr10_78068478_78070666	chr10	78068478	78070666	1451	78067368	78069368	Icosl	+	0	15.2051892246	12.237488684	53.4066020939	0.00153616680573	0.000383511641224	0.0116078605655	33.2805516934	20.3889917112	138.691286726	0.189384521324	0.00343294660373	0.307861412175	0.28470617168016216
842	chr10_78349651_78353085	chr10	78349651	78353085	1460	78351700	78353700	Agpat3	-	0	55.0290754954	11.6921185898	124.879327076	0.00874496718723	0.000752471228726	0.022775269806	56.4389154054	0.492862863183	304.686599297	0.0735481681788	0.00303100579363	0.271815973754	0.44065800788556453
845	chr10_78461571_78465303	chr10	78461571	78465303	1463	78464948	78466948	Pdxk	-	0	64.3137705158	13.3201344793	133.644291322	0.00188847827146	0.000414682123784	0.012551306804	67.9725617297	19.6509804624	303.249433915	0.329914397716	0.0043312439227	0.38841934479	0.4812309592846255
847	chr10_78590626_78595780	chr10	78590626	78595780	1466	78591964	78593964	Syde1	-	0	19.8718417717	9.94415842064	83.2225818981	7.753586443e-06	3.15505476458e-05	0.000954949781108	59.6856617677	0.511820775275	236.537566332	0.0625878743948	0.00303100579363	0.271815973754	0.23877944325293377
855	chr10_79763611_79768356	chr10	79763611	79768356	1477	79766952	79768952	Rnf126	-	0	69.8156599103	12.0518899971	164.053948264	0.0171431782537	0.00107761625567	0.0326165307499	71.1941700437	0.458014488746	369.887712639	0.0814233215351	0.00303569292063	0.272236308151	0.4255652524616522
858	chr10_79820201_79828783	chr10	79820201	79828783	1480	79819021	79821021	9130017N09Rik	+	0	364.201628827	10.515052992	630.807964798	0.0138920512342	0.000953276271123	0.0288530955679	481.645626426	0.781872629063	2042.89939878	0.00836639795348	0.00280957396799	0.251958305573	0.5773573720547841
859	chr10_79851081_79859420	chr10	79851081	79859420	1482	79852605	79854605	Ptbp1	+	0	186.406578285	10.7503155406	402.590735276	0.0244220295245	0.00134522534743	0.0407163344829	258.65226779	0.668616334822	1060.33608125	0.0184758962363	0.00290578734114	0.260586574039	0.46301755592365323
