	peak	chr	chromStart	chromEnd	Name	Start_b	End_b	gene	Strand	Distance	CV_amplitude	CV_phase	CV_mean	CV_pvalue	CV_qvalue	CV_fdr_BH	GF_amplitude	GF_phase	GF_mean	GF_pvalue	GF_qvalue	GF_fdr_BH	rAMP
2602	chr13_96541311_96544732	chr13	96541311	96544732	4893	96540735	96542735	Col4a3bp	+	0	55.8701092992	11.0941939285	159.591394174	0.00145858772587	0.000517634728053	0.0277685035357	61.2535271966	2.01887790176	180.300773383	0.817831764681	0.541445479813	0.894427172188	0.3500822183324353
2615	chr13_99343698_99345677	chr13	99343698	99345677	4928	99342786	99344786	Mrps27	+	0	17.6972867594	11.2082908344	70.0086454104	0.0223539276907	0.00174394749783	0.0935540249431	18.5499082934	2.37945540866	63.694874987	0.83989760454	0.541445479813	0.894427172188	0.25278716158063264
2617	chr13_100014288_100016778	chr13	100014288	100016778	4931	100015639	100017639	Mccc2	-	0	15.1908223952	15.0360801368	44.1408070329	0.0023358555216	0.000651447986689	0.0349469128352	17.6351712216	0.879846154312	55.7441836257	0.686848646913	0.541445479813	0.894427172188	0.34414464565357045
2623	chr13_100328299_100332909	chr13	100328299	100332909	4938	100317688	100319688	Naip7	-	8612	24.0762259818	14.4652726364	96.570140629	0.021360264002	0.0017084897556	0.0916518951455	38.6255399019	1.36035874525	111.381442054	0.757052043776	0.541445479813	0.894427172188	0.24931335736887095
2641	chr13_104227147_104229933	chr13	104227147	104229933	4982	104226955	104228955	Cenpk	+	0	34.2417216852	12.1201774723	99.3604149865	0.000856005983388	0.00041316144935	0.0221640368108	36.1324353564	1.59678632713	110.634703709	0.78264683598	0.541445479813	0.894427172188	0.3446213634459194
2645	chr13_106946026_106948655	chr13	106946026	106948655	4988	106945129	106947129	Dimt1	+	0	20.5386166828	12.8410659323	63.2714403804	0.0462535242063	0.00238051694495	0.127702778852	31.1978933179	1.06255357632	84.535630837	0.716879086848	0.541445479813	0.894427172188	0.324611176216598
2673	chr13_119461223_119464440	chr13	119461223	119464440	5064	119460759	119462759	4833420G17Rik	+	0	38.8848695814	11.8873418884	116.63029684	0.00882672231609	0.00114069347269	0.0611924761087	47.8929159686	1.06610742094	135.821319238	0.717419181918	0.541445479813	0.894427172188	0.33340281757787554
2677	chr13_119789157_119792391	chr13	119789157	119792391	5070	119790805	119792805	Zfp131	-	0	41.9529640091	9.12036903755	138.548386022	0.0208579269146	0.00168926966349	0.0906208337291	51.4300509595	2.37553531116	155.119940193	0.839689404021	0.541445479813	0.894427172188	0.3028037006684316
2684	chr14_8256997_8259500	chr14	8256997	8259500	5092	8259019	8261019	Acox2	-	0	15.4755185993	9.80588337138	56.6501066545	0.00746851541239	0.00106944806087	0.0573705175678	28.9122747149	1.62282599878	79.0024375635	0.785177463765	0.541445479813	0.894427172188	0.27317721913010207
2686	chr14_11552220_11556279	chr14	11552220	11556279	5107	11551553	11553553	Ptprg	+	0	34.9906745513	10.9718009186	127.128872347	0.0128308057261	0.00136002594969	0.072958561986	63.2260582948	0.852851227623	160.02054872	0.682012009085	0.541445479813	0.894427172188	0.275237826823418
2690	chr14_14119698_14121341	chr14	14119698	14121341	5120	14120904	14122904	Psmd6	-	0	29.1679863371	11.0706149295	80.3204821103	0.000448345511327	0.000309747247861	0.0166163842595	24.6367922886	1.63567183253	80.1467553875	0.786406450447	0.541445479813	0.894427172188	0.36314506052198614
2693	chr14_16247965_16252294	chr14	16247965	16252294	5127	16247314	16249314	Ngly1	+	0	26.5120695439	11.4823191206	115.029246409	0.0249320135962	0.00182327779675	0.0978096970735	34.666395636	2.20401053778	121.095740988	0.82993191911	0.541445479813	0.894427172188	0.2304811199895479
2694	chr14_16363036_16367227	chr14	16363036	16367227	5129	16363206	16365206	Top2b	+	0	40.8374404814	9.56779628647	165.969105207	0.00664778357801	0.00101130986984	0.054251695596	65.37117005	1.18179279995	173.813905364	0.734158725001	0.541445479813	0.894427172188	0.2460544715865445
2696	chr14_18237011_18239182	chr14	18237011	18239182	5134	18239106	18241106	Nr1d2	-	0	44.7871444108	10.0855106193	114.065758706	0.00073229596212	0.000382962031952	0.0205439897325	30.6145061706	5.32696205206	107.429754624	0.893769347393	0.541445479813	0.894427172188	0.39264319914126994
2697	chr14_18269272_18272688	chr14	18269272	18272688	5135	18269142	18271142	Nkiras1	+	0	34.769627863	11.1096003413	118.67351269	0.0340010826096	0.00208820965756	0.112021960886	42.0512327765	2.01314162524	118.218701688	0.817428143541	0.541445479813	0.894427172188	0.29298557929961616
2703	chr14_20346735_20349619	chr14	20346735	20349619	5150	20346162	20348162	Fam149b	+	0	32.4984610166	13.2931244343	127.731416866	0.028313359476	0.00193303052092	0.103697379534	37.0581335512	2.43870502591	141.695964574	0.842968768393	0.541445479813	0.894427172188	0.2544280946221192
2719	chr14_21498965_21500491	chr14	21498965	21500491	5169	21497770	21499770	Myst4	+	0	13.9463263682	7.99056636346	51.5700108922	0.0249354869767	0.00182327779675	0.0978096970735	18.0071829006	1.5831505385	56.8983823255	0.781300306898	0.541445479813	0.894427172188	0.2704348152524705
2726	chr14_24490553_24493231	chr14	24490553	24493231	5188	24488681	24490681	Rps24	+	0	19.880330118	11.6319037262	79.9432538369	0.0221951840656	0.00173741822269	0.0932037621223	24.2365959652	2.17052716734	78.825137398	0.827870881902	0.541445479813	0.894427172188	0.24868052229347323
2727	chr14_25458472_25462212	chr14	25458472	25462212	5196	25457185	25459185	Zmiz1	+	0	66.076669133	10.4829120794	213.355763328	0.0283583688462	0.00193377484295	0.103737308673	71.9339109582	1.91167356127	233.339748959	0.809979242317	0.541445479813	0.894427172188	0.30970182432530685
2735	chr14_26666289_26671577	chr14	26666289	26671577	5219	26669846	26671846	Pde12	-	0	45.261869986	12.3507948548	184.771451128	0.0485332757106	0.00242510977348	0.130094960152	61.8371300215	2.36331194675	217.19888327	0.839036140271	0.541445479813	0.894427172188	0.24496138180267332
2742	chr14_29967322_29971589	chr14	29967322	29971589	5237	29966380	29968380	Selk	+	0	40.4694150701	10.701237657	159.08370767	0.0335818253657	0.00207766556166	0.111456323095	56.1640389848	1.58758408632	174.920834174	0.781739745137	0.541445479813	0.894427172188	0.2543906957087581
2745	chr14_30016189_30020035	chr14	30016189	30020035	5240	30008896	30010896	Il17rb	-	5294	15.2071936749	11.0811180735	75.9930553022	0.00503504354298	0.000894779097117	0.0480004048713	38.8356970631	3.43951951768	104.563811431	0.450807887354	0.541445479813	0.894427172188	0.20011293945776845
2746	chr14_30478809_30481112	chr14	30478809	30481112	5242	30477565	30479565	Dcp1a	+	0	21.9385224093	11.0004487641	71.4337210316	0.0447860490414	0.00235490203749	0.126328667708	27.6625761659	1.54623538287	87.7786515919	0.77757962174	0.541445479813	0.894427172188	0.30711717228891233
2760	chr14_31336538_31338336	chr14	31336538	31338336	5259	31334724	31336724	Capn7	+	0	19.7863043863	10.8617219793	68.3715918998	0.0288419838944	0.00194735784464	0.104465968498	22.7032924988	1.27734008653	76.8251736196	0.7468262609	0.541445479813	0.894427172188	0.28939364780766325
2762	chr14_31639673_31643120	chr14	31639673	31643120	5262	31639057	31641057	Btd	+	0	19.0470926284	12.179844687	80.0935233632	0.0394667671933	0.00223145970994	0.119706606777	32.4143021043	1.32871462956	102.503049661	0.753236284306	0.541445479813	0.894427172188	0.2378106472108509
2767	chr14_32200115_32203518	chr14	32200115	32203518	5269	32199971	32201971	Parg	+	0	28.2176320798	10.5675563729	121.233307665	0.0495676563311	0.00244684882994	0.131261151355	53.4374664914	1.15265006398	149.1799817	0.730091760316	0.541445479813	0.894427172188	0.23275478186054985
2772	chr14_34310690_34312761	chr14	34310690	34312761	5275	34308727	34310727	Glud1	+	0	25.6496996186	11.2899773809	76.9979532937	0.0480337584227	0.00241697245413	0.129658433835	22.8770004829	4.38601861876	94.471016204	0.892085064802	0.541445479813	0.894427172188	0.33312183663846384
2782	chr14_45316499_45319461	chr14	45316499	45319461	5300	45318572	45320572	Ero1l	-	0	33.8749816894	11.9828002696	101.394838696	0.00100510475643	0.00044338126609	0.0237851782113	26.5683181395	2.43341747044	106.484508792	0.842700371324	0.541445479813	0.894427172188	0.33408980304178304
2788	chr14_46786968_46790021	chr14	46786968	46790021	5310	46788357	46790357	Cnih	-	0	20.8397741696	12.9147165605	87.3817857882	0.0457935844287	0.00237380821936	0.127342889416	25.7414052667	1.22524767175	98.4454670936	0.740043877687	0.541445479813	0.894427172188	0.23849105373186583
2790	chr14_46830685_46833594	chr14	46830685	46833594	5313	46830244	46832244	Cgrrf1	+	0	23.7577568065	10.6820336745	92.0139751886	0.0179688497945	0.00158486407919	0.085019998469	29.6242803795	1.80228667073	110.596222996	0.801251313213	0.541445479813	0.894427172188	0.2581972657719004
2794	chr14_47371932_47376600	chr14	47371932	47376600	5321	47371860	47373860	Lgals3	+	0	59.9213722221	10.1143744295	193.57198684	0.00576758750049	0.000955153610332	0.0512391942972	66.6363066386	3.57061660665	222.774725844	0.880943913437	0.541445479813	0.894427172188	0.3095560116951683
2800	chr14_48445676_48448130	chr14	48445676	48448130	5336	48444352	48446352	6720456H20Rik	+	0	29.1324745886	11.2156317425	108.092427513	0.0495204920655	0.00244662620401	0.131249208592	39.6619985756	1.97964195629	127.391748704	0.815034350557	0.541445479813	0.894427172188	0.2695144818086014
2802	chr14_49170877_49175310	chr14	49170877	49175310	5340	49170227	49172227	Naa30	+	0	46.0221598869	10.211671928	152.705948455	0.00275670577273	0.000701799741786	0.0376480316235	46.3809792919	1.86481369048	171.307842359	0.806332724802	0.541445479813	0.894427172188	0.3013776500033461
2827	chr14_54252070_54255783	chr14	54252070	54255783	5373	54252129	54254129	Abhd4	+	0	30.4119561969	10.9818030277	128.651676196	0.0447450729302	0.00235490203749	0.126328667708	45.2947878812	2.46069932542	152.486058214	0.844073508963	0.541445479813	0.894427172188	0.23638989476178746
2829	chr14_54407782_54411414	chr14	54407782	54411414	5376	54417702	54419702	Slc7a7	-	6289	33.9710308382	13.3166321681	158.348849159	0.0235854968331	0.00178547366028	0.095781695009	61.9273301244	1.1010916596	180.655620036	0.722651732734	0.541445479813	0.894427172188	0.2145328558977355
2831	chr14_54430403_54432835	chr14	54430403	54432835	5378	54429604	54431604	Mmp14	+	0	20.9708467557	11.0094102755	69.1774362199	0.0482108114517	0.00242010361247	0.129826404755	27.9429123348	3.38467625	62.7064390539	0.442985860849	0.541445479813	0.894427172188	0.30314576401817267
2837	chr14_54684666_54689526	chr14	54684666	54689526	5385	54684171	54686171	1700123O20Rik	+	0	48.9875186456	10.579368034	178.797787251	0.00495507708014	0.000890502417717	0.0477709824995	50.0038995301	2.12847866142	176.337095157	0.825205341242	0.541445479813	0.894427172188	0.2739828014584449
2840	chr14_54882670_54884932	chr14	54882670	54884932	5389	54881425	54883425	Bcl2l2	+	0	32.6703615333	12.6350280617	101.845683593	0.0383458285363	0.00220752314679	0.118422530377	37.8346107182	1.64632501155	109.336169048	0.787416070067	0.541445479813	0.894427172188	0.3207829765653955
2846	chr14_55477893_55480279	chr14	55477893	55480279	5398	55476758	55478758	Dhrs4	+	0	15.2994009878	13.2643325217	73.9235701871	0.0497401036653	0.00244997881291	0.131429059222	27.2684018292	1.8253900205	89.6972304503	0.803158304753	0.541445479813	0.894427172188	0.20696242009250002
2847	chr14_55558685_55561732	chr14	55558685	55561732	5399	55558029	55560029	Dcaf11	+	0	50.1396071172	12.3576950293	162.262524263	0.0191067519081	0.00162536544647	0.087192693421	70.9393050365	1.30894612841	181.219708944	0.750801746137	0.541445479813	0.894427172188	0.30900300204828696
2849	chr14_55584356_55586858	chr14	55584356	55586858	5401	55585254	55587254	Fam158a	-	0	17.2711216705	14.2660580525	65.8282121642	0.0353142538259	0.00212777199835	0.114144281783	18.6857339713	1.24359052684	66.3450909182	0.742465393315	0.541445479813	0.894427172188	0.26236656142839504
2852	chr14_55634897_55636269	chr14	55634897	55636269	5404	55635678	55637678	Ipo4	-	0	9.72405523496	14.3274629138	29.0055665356	0.0204813966115	0.00168006230642	0.0901269052631	13.1279159014	1.21861739059	32.70801113	0.739159528914	0.541445479813	0.894427172188	0.33524789881366995
2859	chr14_55755071_55760906	chr14	55755071	55760906	5411	55758424	55760424	Cideb	-	0	49.6869418783	12.4381504371	176.416735669	0.0106175824955	0.00123759625117	0.0663908235167	75.289327203	1.82233709565	225.089139483	0.802908313693	0.541445479813	0.894427172188	0.28164528546500595
2862	chr14_55880962_55887395	chr14	55880962	55887395	5415	55882969	55884969	Khnyn	+	0	46.7075407148	11.1133252481	184.652223511	0.0224707588845	0.00174678295699	0.093706133087	94.9187383925	3.25883523924	212.744949388	0.436285352305	0.541445479813	0.894427172188	0.25294870447101636
2863	chr14_55898211_55901752	chr14	55898211	55901752	5416	55900232	55902232	Sdr39u1	-	0	27.5736941748	9.60660106042	78.5284488291	0.00615659256894	0.000980722014143	0.052610810754	34.9872657672	3.22298718006	89.5054594235	0.430903302809	0.541445479813	0.894427172188	0.35112999920332205
2874	chr14_57744546_57747953	chr14	57744546	57747953	5433	57746123	57748123	Lats2	-	0	19.3253830409	10.1782180217	81.923273176	0.0284581638145	0.00193499225875	0.103802616917	49.0502543839	1.12127887465	129.528451621	0.725602732436	0.541445479813	0.894427172188	0.2358961292889541
2879	chr14_58069591_58076129	chr14	58069591	58076129	5444	58070686	58072686	Fgf9	+	0	37.4142087034	10.8276057962	175.618694984	0.0104619775187	0.00122732400933	0.0658397693306	69.6143351802	0.936834496056	189.730630371	0.696709510856	0.541445479813	0.894427172188	0.2130422886174429
2880	chr14_59199685_59204816	chr14	59199685	59204816	5453	59199228	59201228	Rcbtb1	+	0	42.1970652148	12.4091182883	166.582591248	0.0328849649923	0.00206270457196	0.110653741134	72.0251646385	1.30070968037	196.127950491	0.749775680212	0.541445479813	0.894427172188	0.2533101742425118
2882	chr14_59596421_59599005	chr14	59596421	59599005	5456	59597959	59599959	Cdadc1	-	0	20.4123261549	11.376321555	75.1791240033	0.0180024722808	0.00158581561418	0.0850710435428	23.8914443395	2.40106407807	95.0097482168	0.841034004206	0.541445479813	0.894427172188	0.27151588190897247
2884	chr14_60249988_60253141	chr14	60249988	60253141	5464	60251378	60253378	Nupl1	-	0	48.3215068493	13.086217702	145.007260097	0.0264830374662	0.00187820386038	0.100756204542	54.0363681167	2.11009889239	169.650951158	0.824012477436	0.541445479813	0.894427172188	0.3332350864155091
2889	chr14_61359202_61362748	chr14	61359202	61362748	5472	61360445	61362445	Ebpl	-	0	21.6539802455	12.775674211	80.584560518	0.0494429050074	0.00244537337645	0.131182000685	31.0203173669	1.76920413301	96.5087759793	0.798458866439	0.541445479813	0.894427172188	0.2687112780203498
2891	chr14_61552983_61557863	chr14	61552983	61557863	5475	61556886	61558886	6330409N04Rik	-	0	35.3264055036	12.9422739995	142.446053196	0.0443614511973	0.00234547574297	0.125822994347	60.7321745319	1.05516317471	156.594737306	0.71575081526	0.541445479813	0.894427172188	0.2479984858196969
2907	chr14_65591918_65594285	chr14	65591918	65594285	5506	65593112	65595112	Elp3	-	0	11.2947539066	11.996724751	43.4824893864	0.00607810939265	0.000975557171118	0.0523337428642	24.7726855948	3.28793195629	53.8679829104	0.44060929293	0.541445479813	0.894427172188	0.25975407723856436
2909	chr14_65836640_65841946	chr14	65836640	65841946	5509	65835302	65837302	Ccdc25	+	0	34.2397043796	10.5192774257	155.103829122	0.0458141970991	0.00237380821936	0.127342889416	58.3146416021	1.55873131876	186.892660615	0.778851544294	0.541445479813	0.894427172188	0.22075344350569243
2911	chr14_66119671_66124649	chr14	66119671	66124649	5513	66124500	66126500	Ephx2	-	0	29.2479305526	12.3647027311	92.1912877374	0.00284316198167	0.000706711821114	0.0379115400104	39.0613022048	1.20411068283	129.511548339	0.737207652133	0.541445479813	0.894427172188	0.3172526522886907
2919	chr14_69283213_69285232	chr14	69283213	69285232	5536	69285103	69287103	Slc25a37	-	0	25.0597171281	10.5543169493	87.0662039813	0.0132027043399	0.00137858279532	0.0739540435591	35.9417079156	1.16327251043	89.1917218813	0.731585529124	0.541445479813	0.894427172188	0.28782370176012617
2923	chr14_69706662_69707952	chr14	69706662	69707952	5551	69707580	69709580	R3hcc1	-	0	17.8362716808	9.76053881236	39.8127764691	0.0107122988499	0.00124241888109	0.0666495333923	21.0690935275	0.891227440256	52.1880997597	0.688855507031	0.541445479813	0.894427172188	0.4480037129448461
2936	chr14_70576648_70578661	chr14	70576648	70578661	5569	70575847	70577847	Nudt18	+	0	21.7864538838	9.23911833026	66.3591529014	0.00077705586014	0.00039241272534	0.0210509719702	30.867130579	1.59797533691	82.0106873881	0.782763549434	0.541445479813	0.894427172188	0.328311211509458
2944	chr14_73381070_73387451	chr14	73381070	73387451	5583	73385271	73387271	Itm2b	-	0	31.6896666265	11.5156227371	164.846876859	0.0337020153819	0.00208077528914	0.111623144357	66.8020581189	1.16161437395	197.85859455	0.731353219861	0.541445479813	0.894427172188	0.1922369851969074
2946	chr14_73551511_73554525	chr14	73551511	73554525	5587	73550786	73552786	Sucla2	+	0	26.9157441752	10.7834701976	103.842341929	0.038350340879	0.00220752314679	0.118422530377	43.6882489647	1.71049349043	128.390722512	0.793318091874	0.541445479813	0.894427172188	0.2591981620907883
2947	chr14_74730195_74734131	chr14	74730195	74734131	5590	74730345	74732345	Esd	+	0	27.5565885624	12.1371923418	108.389245962	0.0159718213094	0.00150628730986	0.0808047494167	38.5637294156	1.63377937136	123.130326118	0.786226191992	0.541445479813	0.894427172188	0.2542372937261785
2950	chr14_75752428_75755265	chr14	75752428	75755265	5594	75754493	75756493	Cog3	-	0	26.4780035925	9.0653676057	95.2527634698	9.24819236884e-05	0.000164992676946	0.00885102850495	32.1864609071	1.38067055692	102.759929736	0.759449680381	0.541445479813	0.894427172188	0.277976224814673
2954	chr14_76109279_76112814	chr14	76109279	76112814	5600	76108891	76110891	Nufip1	+	0	30.080975153	10.4350261146	117.118954365	0.0120143373079	0.0013144075865	0.0705113659016	35.6497401636	2.54143178371	135.273134407	0.847971402948	0.541445479813	0.894427172188	0.2568412202456398
2961	chr14_78534972_78537783	chr14	78534972	78537783	5618	78536860	78538860	Akap11	-	0	26.8099720055	12.4155604111	85.0080658172	0.0320797717018	0.00204208432983	0.1095475687	33.3034375053	1.61078340693	97.3105675418	0.784013721831	0.541445479813	0.894427172188	0.31538150818713767
2962	chr14_78847488_78853972	chr14	78847488	78853972	5620	78847178	78849178	1300010F03Rik	+	0	29.6358471434	11.6999452579	174.47667134	0.0100870158799	0.00120491061791	0.0646374034439	54.5035715614	1.43587953916	192.228614067	0.765768930307	0.541445479813	0.894427172188	0.16985564268158854
2964	chr14_79397290_79398906	chr14	79397290	79398906	5622	79395772	79397772	Mtrf1	+	0	18.0368469013	12.2338792175	57.9072989785	7.41042168219e-05	0.000145380719575	0.00779894548564	15.2978726501	2.46298735649	52.7812763278	0.844187358936	0.541445479813	0.894427172188	0.3114779521662161
2967	chr14_79480070_79484925	chr14	79480070	79484925	5625	79479194	79481194	Elf1	+	0	71.5349279002	11.2723178327	238.711327839	0.0242183023612	0.00180230402402	0.0966845594995	96.3530497764	1.53117890375	272.079426478	0.776029877566	0.541445479813	0.894427172188	0.29967127470568583
2983	chr14_105174683_105177975	chr14	105174683	105177975	5693	105177327	105179327	Rbm26	-	0	45.8927647625	9.30905781775	149.824147514	0.0356967689658	0.00213679668716	0.114628411015	55.9214040355	1.42742752621	160.628432374	0.764819881391	0.541445479813	0.894427172188	0.3063108686015493
3000	chr14_122910146_122913760	chr14	122910146	122913760	5747	122913165	122915165	A2ld1	-	0	44.0675754962	14.5473298251	127.788782452	0.0210797303106	0.00169489167827	0.0909224265878	44.9662815452	1.39537233861	129.177059806	0.76116040265	0.541445479813	0.894427172188	0.3448469783547132
3002	chr15_3269517_3275069	chr15	3269517	3275069	5751	3268767	3270767	Sepp1	+	0	65.5382848846	12.7554724263	197.393052729	0.000218246421413	0.000237152589699	0.0127220454283	83.4900148747	1.18655829015	227.922760046	0.734814487289	0.541445479813	0.894427172188	0.33201920725435663
3003	chr15_3581602_3583811	chr15	3581602	3583811	5752	3583230	3585230	Ghr	-	0	10.4586036988	11.0582775679	37.6464600278	9.88529484736e-06	5.44861644379e-05	0.00292290908598	20.3776782604	3.10637305674	38.1723390261	0.424894930703	0.541445479813	0.894427172188	0.27781107947671174
3006	chr15_4025726_4027966	chr15	4025726	4027966	5756	4024428	4026428	Oxct1	+	0	18.4450688081	12.5228223078	63.1096593312	0.0369225527392	0.00216535375983	0.116160354546	19.0572641801	1.80519521693	67.5235439045	0.801493321081	0.541445479813	0.894427172188	0.29227013746501357
3009	chr15_5115163_5118855	chr15	5115163	5118855	5762	5114613	5116613	Rpl37	+	0	31.3427156664	13.4165948403	137.979892178	0.0401496961919	0.00224650635171	0.120513783542	51.2137178998	1.49646864809	145.439283468	0.772384288681	0.541445479813	0.894427172188	0.22715422639964486
3011	chr15_5184299_5187072	chr15	5184299	5187072	5764	5183560	5185560	Ttc33	+	0	32.2911241797	11.19196837	106.448228165	0.0264363282773	0.00187577114938	0.100625701814	43.1607518716	1.60681165408	112.613955325	0.783627426364	0.541445479813	0.894427172188	0.3033505088468656
3018	chr15_8441499_8447772	chr15	8441499	8447772	5778	8444463	8446463	Nipbl	-	0	95.4144095747	10.6345450455	322.187580845	0.0109051149259	0.00125399937447	0.0672707687034	121.666568881	2.00654327162	357.390033295	0.81696161136	0.541445479813	0.894427172188	0.29614552281766116
3021	chr15_10469227_10471610	chr15	10469227	10471610	5789	10470516	10472516	Dnajc21	-	0	33.3450458025	10.5160857451	92.7735460881	0.0280448516686	0.00192726310655	0.103387986717	34.5674809993	2.03207147035	88.4996910237	0.818753238933	0.541445479813	0.894427172188	0.3594240730092902
3022	chr15_10484686_10487417	chr15	10484686	10487417	5790	10484034	10486034	Rad1	+	0	27.5660022954	11.9708563379	95.3397784797	0.0373609367511	0.00218114207553	0.117007318393	38.085030787	1.46588530924	103.368046042	0.769085856476	0.541445479813	0.894427172188	0.28913432289198604
3027	chr15_11994054_11996631	chr15	11994054	11996631	5800	11996007	11998007	Sub1	-	0	28.8464190172	10.2022444056	90.7590589779	0.0172681437564	0.00155666992807	0.083507523856	32.4122472626	2.12704348046	105.40420348	0.825112811206	0.541445479813	0.894427172188	0.3178351488221595
3035	chr15_27465899_27467646	chr15	27465899	27467646	5822	27464677	27466677	Ank	+	0	12.8031466923	11.4883118158	39.9256591727	0.0306012653894	0.00199489359338	0.107016022688	11.5638151777	1.94785999481	49.9833125032	0.812704263289	0.541445479813	0.894427172188	0.320674647772739
3036	chr15_27629140_27631484	chr15	27629140	27631484	5824	27630693	27632693	Fam105b	-	0	24.5377612444	10.7353914525	69.6746800212	0.00318704552716	0.000738540909139	0.0396190107334	21.5327124947	1.89114897217	76.4595445891	0.808398687874	0.541445479813	0.894427172188	0.35217615978909217
3040	chr15_31567669_31572134	chr15	31567669	31572134	5833	31566912	31568912	Cmbl	+	0	39.4600005785	10.5970508693	154.647146443	0.0313680279563	0.00201611090034	0.10815422465	48.1261661068	1.67623769622	162.344125907	0.79020517113	0.541445479813	0.894427172188	0.25516151759737904
3050	chr15_35296039_35298499	chr15	35296039	35298499	5849	35294112	35296112	Osr2	+	0	71.4956303975	11.0626498975	211.151518493	0.00642098003578	0.000999827289221	0.0536357128129	47.1145082815	3.41880290602	184.513351713	0.877647050354	0.541445479813	0.894427172188	0.3385987034702295
3054	chr15_36173085_36174872	chr15	36173085	36174872	5856	36172017	36174017	Polr2k	+	0	13.0732012216	11.1582067623	44.185912509	0.0398304180264	0.00223620863001	0.119961362489	17.9963064687	1.71749958883	56.4848247724	0.793944303797	0.541445479813	0.894427172188	0.29586808281796123
3055	chr15_36281342_36284321	chr15	36281342	36284321	5858	36283147	36285147	Rnf19a	-	0	52.3917443438	10.3584226045	163.028390972	0.0308128127592	0.00200077549742	0.1073315573	55.4796143881	2.49265505252	177.447001268	0.845645513028	0.541445479813	0.894427172188	0.321365769676266
3057	chr15_36605937_36610443	chr15	36605937	36610443	5865	36608973	36610973	Pabpc1	-	0	49.6855499586	10.5990617706	176.607940159	0.0237972152675	0.00179038566237	0.0960451992523	65.8105803356	1.49876084787	172.418208816	0.77262821659	0.541445479813	0.894427172188	0.28133248093980445
3071	chr15_43476971_43478333	chr15	43476971	43478333	5911	43475229	43477229	Ttc35	+	0	9.87851971804	12.2677720882	44.4723419584	0.00133524638152	0.000500171376182	0.0268316824109	9.60251534409	3.30634904062	41.322189756	0.874909977636	0.541445479813	0.894427172188	0.22212726568977398
3074	chr15_51864394_51866384	chr15	51864394	51866384	5919	51865461	51867461	Eif3h	-	0	22.9194900279	11.4042473344	65.3277892873	0.0371265000344	0.0021738226843	0.116614669812	26.562122727	1.41336122909	69.3816978316	0.763225837858	0.541445479813	0.894427172188	0.3508382922174843
3091	chr15_58387774_58389771	chr15	58387774	58389771	5946	58389274	58391274	Anxa13	-	0	27.5860554961	12.7276062152	97.2966042147	0.00837921243379	0.00112012118352	0.0600888761113	39.9161995084	2.43277632572	120.004515839	0.842667752113	0.541445479813	0.894427172188	0.2835253678044827
3093	chr15_58822110_58823572	chr15	58822110	58823572	5952	58823427	58825427	Tmem65	-	0	15.7239815861	10.8423998658	40.1935141287	0.0225500321001	0.0017494331551	0.093848302906	13.9910719501	2.98636768275	52.2192049507	0.405830988772	0.541445479813	0.894427172188	0.3912069379092275
3098	chr15_59314991_59317323	chr15	59314991	59317323	5957	59313092	59315092	Sqle	+	0	21.461060528	11.9660330168	69.5213285546	0.0398933032832	0.00223846024548	0.120082150352	21.0742186656	1.50122462403	67.204941895	0.772889897185	0.541445479813	0.894427172188	0.3086975029705469
3100	chr15_59646625_59654115	chr15	59646625	59654115	5972	59646654	59648654	Trib1	+	0	146.36170419	12.4895831876	457.665505881	0.0498596213709	0.00245303915776	0.131593231354	108.900404462	3.65412463146	434.011535152	0.882574524724	0.541445479813	0.894427172188	0.31980060176974817
3102	chr15_60820954_60825594	chr15	60820954	60825594	5978	60820965	60822965	9930014A18Rik	+	0	49.7417899309	11.9074964805	195.973529937	0.025153685387	0.00183036772123	0.0981900359156	72.1268878058	1.11882779887	184.378509391	0.725247059009	0.541445479813	0.894427172188	0.25381892109046866
3103	chr15_61983862_61988504	chr15	61983862	61988504	5981	61983341	61985341	Myc	+	0	40.377488634	12.0982094129	143.053177192	0.0185471793191	0.00160442635209	0.0860694161661	38.5521867079	1.65321515011	118.438193372	0.788064469696	0.541445479813	0.894427172188	0.2822550986043954
3105	chr15_64917718_64922706	chr15	64917718	64922706	5989	64922296	64924296	Adcy8	-	0	35.7649428249	11.8020268743	109.868538012	0.022967270023	0.0017625855456	0.0945538626032	35.906101484	0.801440750573	118.7962696	0.672495363543	0.541445479813	0.894427172188	0.3255248815724998
3108	chr15_66967716_66970563	chr15	66967716	66970563	5994	66969641	66971641	Ndrg1	-	0	9.55616533633	11.0455886747	52.6990714361	2.20129568189e-05	7.7999077213e-05	0.00418425877166	23.1111671374	1.78066397013	77.9545416084	0.799434512917	0.541445479813	0.894427172188	0.1813346056375449
3112	chr15_73182091_73186063	chr15	73182091	73186063	6005	73184947	73186947	Eif2c2	-	0	58.8592571239	9.61603295467	179.411976048	0.0143958409653	0.00143346964102	0.0768984471824	66.4944547168	1.20114871109	179.270350491	0.736806235621	0.541445479813	0.894427172188	0.32806760407205343
3124	chr15_75927931_75930370	chr15	75927931	75930370	6031	75929730	75931730	Tsta3	-	0	22.1880161177	11.3817236213	70.6699068907	0.000235452565666	0.000243131144084	0.0130427648461	29.0717730301	1.48229013276	76.4270897756	0.770865322384	0.541445479813	0.894427172188	0.31396696407166047
