peak,chr,chromStart,chromEnd,Name,Start_b,End_b,gene,Strand,Distance,CV_amplitude,CV_phase,CV_mean,CV_pvalue,CV_qvalue,CV_fdr_BH,GF_amplitude,GF_phase,GF_mean,GF_pvalue,GF_qvalue,GF_fdr_BH
chr10_94687051_94691038,chr10,94687051,94691038,1674,94686790,94688790,Ccdc41,+,0,112.079124708,11.1798226171,201.329865045,0.00784960714805,0.000717707964839,0.0217230797898,115.694169413,0.552499757364,529.928390794,0.0531778429775,0.00303100579363,0.271815973754
chr10_95321973_95324691,chr10,95321973,95324691,1682,95324097,95326097,Cradd,-,0,58.199481175,10.9937629702,123.680282867,0.0593624803595,0.00261278387706,0.0790819043616,64.9193895209,0.249939690908,367.465299936,0.142451134406,0.00310870823513,0.278784210122
chr10_95413427_95417435,chr10,95413427,95417435,1684,95415375,95417375,5730420D15Rik,+,0,153.854585101,10.894244494,262.019198099,0.00286361295505,0.000477449485413,0.0144511051505,130.22095706,18.7393598918,655.751001679,0.436554729657,0.00519316421955,0.465715041578
chr10_95500064_95502234,chr10,95500064,95502234,1685,95501927,95503927,Mrpl42,-,0,32.5303115871,10.777757851,66.4242710224,8.50589075347e-05,0.000108830289714,0.00329399864962,23.3256062199,19.3557694798,182.21024927,0.372075969486,0.00466252096485,0.418127764346
chr10_95513075_95517288,chr10,95513075,95517288,1686,95513162,95515162,Ube2n,+,0,149.590613758,11.238676865,264.012210806,0.0159525137199,0.00103266038342,0.0312558380342,132.872446928,0.992904782851,708.877031759,0.0490707301513,0.00302988782761,0.271715716268
chr10_95557800_95564954,chr10,95557800,95564954,1687,95559321,95561321,Mir3058,-,0,139.924495201,10.9732623039,283.675289159,0.0134717911998,0.000937637483337,0.0283797517407,280.216865581,0.280983635033,992.657465759,0.131338139378,0.00308361724832,0.276534088717
chr10_95939589_95942211,chr10,95939589,95942211,1697,95938663,95940663,Eea1,+,0,70.7615585607,11.1799700409,117.354247837,0.00340248241874,0.000508390849927,0.0153876166051,74.6588475501,0.165927191693,320.432814641,0.167305487634,0.00316042849143,0.283422403773
chr10_96615894_96623940,chr10,96615894,96623940,1701,96615001,96617001,Btg1,+,0,260.362979836,11.0231604527,423.042120016,0.00350422256561,0.000514284272223,0.0155659945653,203.614682908,0.308923667746,1263.13572723,0.125358137904,0.00308361724832,0.276534088717
chr10_98912792_98917775,chr10,98912792,98917775,1708,98913152,98915152,Atp2b1,+,0,307.624003154,10.8717136848,496.042192336,0.00271450268157,0.000468103408243,0.0141682246615,116.715510376,1.24319045607,1129.79252801,0.742412968229,0.00855077000785,0.766820004408
chr10_99105799_99109477,chr10,99105799,99109477,1709,99105171,99107171,Poc1b,+,0,111.096190909,11.6045543526,204.88042295,0.00719757986257,0.000690156249225,0.0208891638436,89.8267991435,0.371513308941,516.040960031,0.106570554111,0.00305217375501,0.273714284225
chr10_99260198_99268364,chr10,99260198,99268364,1716,99261231,99263231,Dusp6,+,0,168.089936885,11.3508255613,371.300219969,0.0131930569345,0.00092747888971,0.0280722785751,149.02610368,20.3386365904,1171.41520646,0.200436104025,0.00350195683876,0.314050144732
chr10_99598955_99600646,chr10,99598955,99600646,1717,99607171,99609171,Gm20110,+,6526,3.20139964497,11.8115566136,21.2282976664,0.227371229978,0.00832477196539,0.251968341576,30.27754293,1.07502113223,61.46282497,0.0680633483036,0.00303100579363,0.271815973754
chr10_100014865_100018598,chr10,100014865,100018598,1720,100013824,100015824,Kitl,+,0,44.8242577348,10.2396980432,100.832097278,0.00154552188051,0.000383808535159,0.0116168467423,64.8681701146,0.582334755998,272.087257298,0.0462673265868,0.00301064921588,0.269990426929
chr10_100485600_100489016,chr10,100485600,100489016,1721,100486289,100488289,Cep290,+,0,26.703607582,11.5879282893,73.1871918844,0.0247351343467,0.00135726389797,0.0410807088619,67.7877213745,0.521609236867,229.082020332,0.0603249653637,0.00303100579363,0.271815973754
chr10_100588339_100589719,chr10,100588339,100589719,1722,100589259,100591259,4930430F08Rik,-,0,5.36628261148,13.5707319308,24.747181241,0.414939609403,0.014442912699,0.437147921338,16.8237117337,20.2385616149,79.985143277,0.222169346355,0.0036263256202,0.325203347244
chr10_105571773_105575869,chr10,105571773,105575869,1728,105572551,105574551,Gm15663,+,0,71.6277312578,10.7638283332,145.381267526,0.00435631275714,0.000564357454651,0.0170815744258,72.5719961982,0.33678921545,369.180820557,0.114196693208,0.00306567600694,0.274925145572
chr10_105840741_105843160,chr10,105840741,105843160,1729,105839479,105841479,Ccdc59,+,0,63.4472892051,11.236924086,120.040621115,0.00447758046259,0.000570536262963,0.0172685902491,46.3999020996,1.18847515623,312.126777916,0.0845461281481,0.00304296189878,0.272888179017
chr10_107122918_107124733,chr10,107122918,107124733,1730,107123664,107125664,Acss3,-,0,13.3759089966,11.4323599414,29.5046555146,0.140695281438,0.005430327027,0.164361318351,21.3729867929,0.2656212812,70.5326889096,0.134620282832,0.00308361724832,0.276534088717
chr10_107271500_107273337,chr10,107271500,107273337,1731,107269831,107271831,Lin7a,+,0,6.76541495496,9.98871839056,26.8550217949,0.00403939636579,0.000544402714614,0.016477598392,6.10943445064,19.4809672572,51.989877161,0.349506158747,0.00447465391645,0.401280134162
chr10_108160624_108167144,chr10,108160624,108167144,1734,108160400,108162400,Ppp1r12a,+,0,314.045529419,10.5674800039,501.48834366,0.00270328990893,0.000467955472107,0.0141637470346,214.307727364,1.45647759876,1610.97410396,0.124314654555,0.0030806180677,0.276265126777
chr10_108171867_108174804,chr10,108171867,108174804,1735,108160400,108162400,Ppp1r12a,+,9468,6.22252433304,11.6704621684,37.0800484177,0.360324810285,0.0126806590089,0.383809266349,11.2028260555,2.87196955677,113.522205367,0.399095883914,0.0048816255463,0.43777672882
chr10_108330547_108337526,chr10,108330547,108337526,1738,108330189,108332189,Pawr,+,0,146.614813932,11.5995676399,291.323074835,0.0106087287301,0.000825509033613,0.0249859267041,157.784000265,0.31169746385,742.632218828,0.119695269742,0.00306567600694,0.274925145572
chr10_110744428_110746470,chr10,110744428,110746470,1743,110743465,110745465,E2f7,+,0,33.3312496871,13.692994028,61.1847353475,0.0484739628274,0.00221727234866,0.0671108396525,14.7136580964,0.993957936038,105.68507782,0.0493146864737,0.00303000825008,0.271726515572
chr10_110918656_110921650,chr10,110918656,110921650,1744,110918176,110920176,Csrp2,+,0,37.960136695,11.1088885337,81.9738833589,0.109207683722,0.00435968535609,0.131955889427,50.7456978672,0.84365698126,205.392033519,0.0230057367999,0.0029624061684,0.265664064058
chr10_111008735_111011695,chr10,111008735,111011695,1745,111010066,111012066,Zdhhc17,-,0,53.4214382399,11.0843439233,114.178225609,0.0120063538577,0.000883301501042,0.0267351484526,83.4408576311,0.721405851204,301.221391426,0.00596594141697,0.00274710158759,0.246355877842
chr10_111163894_111166809,chr10,111163894,111166809,1746,111162802,111164802,Osbpl8,+,0,62.7788172937,10.2711889504,120.711796372,0.00409844352412,0.000548391033439,0.0165983140205,89.4217316972,0.638908734078,390.188150381,0.033146349238,0.0029998021339,0.269017677172
chr10_111297185_111299253,chr10,111297185,111299253,1747,111296679,111298679,Bbs10,+,0,2.91543661023,15.3977508144,27.6060312031,0.167208640258,0.00632628272998,0.191479475287,28.1359692586,1.06926819663,69.7564466923,0.0667348779147,0.00303100579363,0.271815973754
chr10_111472932_111474294,chr10,111472932,111474294,1748,111471192,111473192,Nap1l1,+,0,15.7008936523,10.595857969,40.7741739256,0.0307257012072,0.00157383405741,0.0476357020962,14.4316241619,1.04588068704,60.702877078,0.0613307165471,0.00303100579363,0.271815973754
chr10_111505088_111510300,chr10,111505088,111510300,1749,111504286,111506286,Phlda1,+,0,75.7744511903,11.9805632078,154.050351299,0.0400813922595,0.0019149254489,0.0579596163841,71.6649279323,2.25188005243,360.981725382,0.311137515829,0.00419812391249,0.376481345438
chr10_111515200_111517134,chr10,111515200,111517134,1750,111504286,111506286,Phlda1,+,8915,2.507837841,15.9078101924,27.7855076025,0.605715569309,0.0205072223399,0.620698179456,14.1133256595,1.0106685118,59.4673929781,0.0531844032221,0.00303100579363,0.271815973754
chr10_111594303_111596370,chr10,111594303,111596370,1753,111594273,111596273,4933440J02Rik,-,0,2.11856762629,12.185043485,26.7778727161,0.23815013907,0.00868376812644,0.262834184834,20.1374193499,19.9873911528,68.7377450637,0.263244515038,0.00386315580947,0.346441917176
chr10_111972073_111974255,chr10,111972073,111974255,1754,111970695,111972695,Krr1,+,0,29.5705872074,10.4091765493,65.103118167,0.0142088334807,0.000964221685698,0.0291843836764,40.0356074646,1.46565729954,203.522008339,0.126281634443,0.00308361724832,0.276534088717
chr10_112924444_112930368,chr10,112924444,112930368,1755,112929026,112931026,Atxn7l3b,-,0,101.726551441,11.4155313009,211.912469102,0.0190558264439,0.00114971005996,0.0347986153021,90.7092281507,0.284217671187,654.620083677,0.130646655869,0.00308361724832,0.276534088717
chr10_115246722_115254018,chr10,115246722,115254018,1757,115251493,115253493,Tbc1d15,-,0,72.5724933083,10.0453947285,167.078700307,0.0134125492439,0.000935090830105,0.0283026714322,103.570263448,2.54099145941,562.852987289,0.353515421696,0.00450785464523,0.404257524849
chr10_115261776_115264130,chr10,115261776,115264130,1758,115251493,115253493,Tbc1d15,-,8284,9.69369014228,8.56990388031,28.4906581604,0.0337348838803,0.00168504366132,0.0510017161541,14.3557152286,2.66282732483,82.17493376,0.37536783712,0.00468338601582,0.419998910273
chr10_115313391_115316638,chr10,115313391,115316638,1759,115315591,115317591,Rab21,-,0,107.871728525,10.4488447218,184.194408543,0.00953172757244,0.000784696292067,0.0237506353537,98.6734801634,0.401143043761,543.845995701,0.0942428624354,0.00304455700197,0.273031225437
chr10_115360970_115363945,chr10,115360970,115363945,1761,115362262,115364262,Tmem19,-,0,27.4419115816,10.8264390981,74.1639444566,0.0659761488361,0.00285225947498,0.0863301832941,76.3540620624,0.58430004278,261.289907066,0.0458118792401,0.00301064921588,0.269990426929
chr10_115382221_115388563,chr10,115382221,115388563,1762,115382959,115384959,Zfc3h1,+,0,184.194838897,10.9489168269,313.902752833,0.0016101662739,0.000389753309953,0.0117967790038,196.333498244,0.532542570435,929.148549318,0.0577963081716,0.00303100579363,0.271815973754
chr10_115584989_115588045,chr10,115584989,115588045,1763,115587780,115589780,Lgr5,-,0,21.7789934257,11.3089676283,65.6347764376,0.0958985324366,0.00389548346399,0.117905753111,15.0793191282,19.3919369233,96.8013665343,0.851010272778,0.00962464264335,0.863123263452
chr10_115814033_115822611,chr10,115814033,115822611,1764,115815284,115817284,Tspan8,+,0,234.77180013,9.99034185973,374.311650071,0.0215411014917,0.00124171431331,0.0375833353196,182.937180818,1.92714882745,1402.65022995,0.25741672274,0.00383434482718,0.343858192254
chr10_116579025_116583429,chr10,116579025,116583429,1770,116581511,116583511,Cnot2,-,0,103.507595997,10.9802716049,179.291662166,0.00462149957312,0.00057702468626,0.017464977281,134.216842466,0.380846536936,588.157473263,0.0988072351207,0.00304455700197,0.273031225437
chr10_116891649_116897773,chr10,116891649,116897773,1773,116896879,116898879,Gm239,-,0,90.455113567,10.4176309492,157.808922032,0.00184996555176,0.000412115211217,0.0124736133002,23.6735766598,0.897144308887,621.035183365,0.689891347954,0.00803012297787,0.720129173354
chr10_116946949_116951495,chr10,116946949,116951495,1774,116948562,116950562,4933412E12Rik,+,0,79.7913337761,11.3908591273,163.086698301,0.00835055447319,0.000738064157048,0.0223392066955,80.319848914,0.647815665753,380.453556963,0.0234031741626,0.0029624061684,0.265664064058
chr10_117061956_117064765,chr10,117061956,117064765,1775,117063814,117065814,Cct2,-,0,52.5613069492,10.8799610059,106.718151857,0.0215848162352,0.00124371648553,0.0376439356601,43.9300210425,1.98475404876,267.729094747,0.257526942793,0.00383434482718,0.343858192254
chr10_117145431_117150701,chr10,117145431,117150701,1776,117148474,117150474,Frs2,-,0,63.6186160379,11.3159891071,165.039172168,0.0317357178592,0.0016103326353,0.0487404153757,111.442834598,0.94468795471,426.798744387,0.0378930855933,0.0029998021339,0.269017677172
chr10_117222641_117225292,chr10,117222641,117225292,1777,117224507,117226507,Yeats4,-,0,77.5210635088,11.0882254429,138.578313532,0.0139265850981,0.000954421948227,0.0288877721165,51.9403421096,1.60962218766,342.594831771,0.146867303158,0.00310870823513,0.278784210122
chr10_117374778_117378164,chr10,117374778,117378164,1778,117376973,117378973,Cpsf6,-,0,101.263953449,10.3124005539,162.092780629,0.00881658260064,0.000755295648361,0.0228607573527,68.2631551087,1.25459687166,461.498801195,0.0994342723495,0.00304455700197,0.273031225437
chr10_117628457_117630900,chr10,117628457,117630900,1780,117627500,117629500,Cpm,+,0,17.4002319315,13.4634169558,45.9731559848,0.0133452150432,0.000932613114067,0.0282276776662,27.1144793046,0.235567151172,102.112985048,0.145449090998,0.00310870823513,0.278784210122
chr10_117708098_117712192,chr10,117708098,117712192,1782,117710716,117712716,Mdm2,-,0,123.792354344,11.0878717835,196.909684721,0.0018910779051,0.000414836120633,0.0125559678723,121.959037886,1.20534515593,600.43428251,0.0883502640575,0.00304455700197,0.273031225437
chr10_117744935_117747149,chr10,117744935,117747149,1783,117746358,117748358,Slc35e3,-,0,12.446284456,13.5698492983,43.5742957513,0.126427432235,0.00494744867653,0.149745896132,18.7024626853,0.228661222574,112.953663381,0.146888225065,0.00310870823513,0.278784210122
chr10_117790769_117794076,chr10,117790769,117794076,1784,117792705,117794705,Nup107,-,0,30.872229922,10.6167258744,89.5890790163,0.0074921414894,0.000702959924634,0.0212766964838,51.8055296577,0.653987172394,254.937717942,0.0219414222336,0.0029624061684,0.265664064058
chr10_117843180_117847095,chr10,117843180,117847095,1785,117845974,117847974,Rap1b,-,0,196.233555458,10.6754168073,303.138408014,0.00352028005597,0.000515282688402,0.0155962139238,137.576021036,1.59128522225,750.70839432,0.143044054334,0.00310870823513,0.278784210122
chr10_118140993_118142910,chr10,118140993,118142910,1786,118139787,118141787,Mdm1,+,0,13.8375921624,14.0342737138,41.6669840734,0.0219086610301,0.00125469248267,0.0379761494201,15.3244686733,0.353547945073,71.7940808833,0.110518487983,0.00305881125824,0.274309525384
chr10_118860969_118862875,chr10,118860969,118862875,1790,118868903,118870903,Dyrk2,-,6029,14.1523268915,11.11705836,34.9226359216,0.0255449786853,0.00138463836218,0.0419092598875,26.0627288895,0.384756597565,113.327411117,0.0979283866917,0.00304455700197,0.273031225437
chr10_118864765_118871125,chr10,118864765,118871125,1791,118868903,118870903,Dyrk2,-,0,424.733289004,10.8915079214,661.018348396,0.00485820755193,0.000588944875125,0.017825769172,272.618182,1.90607427167,1573.89759274,0.252988636595,0.0038106171291,0.341730328503
chr10_119237529_119241503,chr10,119237529,119241503,1794,119240055,119242055,Cand1,-,0,153.529131458,11.2835860012,261.416339834,0.00837234298234,0.000738548108559,0.0223538545994,120.980325311,0.504021812825,643.376421896,0.0643901740045,0.00303100579363,0.271815973754
chr10_119453203_119455940,chr10,119453203,119455940,1795,119452314,119454314,Grip1,+,0,23.5060885642,12.0702332177,55.0374309357,0.004335670382,0.000563354759718,0.0170512255609,36.2913531593,0.378585944065,107.487619745,0.105014972331,0.00304853084097,0.273387593254
chr10_120111500_120113720,chr10,120111500,120113720,1796,120112965,120114965,Helb,-,0,18.1561017468,13.6188454857,54.3083950961,0.00819824595319,0.000732411524487,0.0221681167896,31.7818568261,0.71706451494,108.614335952,0.00699492537799,0.00280957396799,0.251958305573
chr10_120200694_120202551,chr10,120200694,120202551,1797,120201537,120203537,Irak3,-,0,12.2570775179,10.7993886128,28.5690326522,1.5067918837e-05,4.5949816322e-05,0.00139077671587,20.7494639081,0.761362730531,76.6538519175,0.00350510470796,0.00271635542397,0.243598608812
chr10_120208307_120210478,chr10,120208307,120210478,1798,120206826,120208826,Tmbim4,+,0,50.0433943168,11.0749595276,91.432706891,0.000818231411949,0.000307912426244,0.00931967670873,61.1638412538,0.221160390271,271.469799222,0.148450312346,0.00310870823513,0.278784210122
chr10_120226417_120228652,chr10,120226417,120228652,1799,120225060,120227060,Llph,+,0,54.2862467667,11.0671577901,102.001211717,0.0106109027104,0.000825509033613,0.0249859267041,37.5251421072,0.233649210411,250.785479213,0.149973740545,0.00310870823513,0.278784210122
chr10_120390134_120393595,chr10,120390134,120393595,1800,120387523,120389523,9230105E05Rik,+,612,17.0328022231,9.62827803291,47.2305970871,0.054691024122,0.00244651001355,0.0740492440305,47.1286521254,0.645331555969,143.108199231,0.0239915067023,0.0029624061684,0.265664064058
chr10_120473414_120478451,chr10,120473414,120478451,1802,120476935,120478935,Hmga2,-,0,60.016358156,10.4905951627,123.068218045,0.00639535772965,0.000657870004902,0.019911946513,77.8526415458,18.5379490402,328.909423,0.453980279993,0.0053535173228,0.480095263152
chr10_120976163_120980364,chr10,120976163,120980364,1804,120979330,120981330,Lemd3,-,0,144.167657605,11.4611415955,259.706431598,0.00362214827759,0.00052123159524,0.0157762712511,133.981548258,0.474478278631,667.408468302,0.0777045390557,0.00303460222973,0.272138496655
chr10_121033295_121035010,chr10,121033295,121035010,1805,121032004,121034004,Wif1,+,0,3.62857304288,10.4033924841,21.6398822681,0.000489908662599,0.000248782311858,0.00752996800306,17.6741880585,19.171371867,57.0863631687,0.391821984156,0.0048151874344,0.431818660341
chr10_121364098_121366668,chr10,121364098,121366668,1808,121363090,121365090,Gns,+,0,46.6571737222,12.0396771648,105.648171708,0.0121336694826,0.00088734398454,0.0268575034994,48.019758343,1.04117377203,241.04848067,0.0602424340701,0.00303100579363,0.271815973754
chr10_121375023_121377715,chr10,121375023,121377715,1809,121363090,121365090,Gns,+,9934,8.24017892742,11.1585690953,43.7163662401,0.0472291152249,0.00217203195958,0.0657415353816,13.8167431126,19.5012043732,89.3315973859,0.345792466084,0.00444533061639,0.398650465365
chr10_121471434_121477163,chr10,121471434,121477163,1812,121476250,121478250,Rassf3,-,0,126.973303009,11.0500667794,232.63439572,0.0137183152241,0.000945831184936,0.0286277529366,108.019452805,20.1616931123,623.898002426,0.23863986026,0.0037214739279,0.333736102266
chr10_121579742_121581590,chr10,121579742,121581590,1817,121586794,121588794,Tbk1,-,5205,20.6142786312,13.459805841,37.8464112424,0.01197626466,0.000882474321179,0.0267101119544,12.2240938846,19.4000813052,71.9551218474,0.364168433963,0.00459643726219,0.412201478746
chr10_121584114_121588100,chr10,121584114,121588100,1818,121586794,121588794,Tbk1,-,0,108.910261368,10.7465389757,205.739147805,0.0197220453365,0.00117401929645,0.0355343901713,92.3373084319,1.03654802878,552.284907874,0.0591727143406,0.00303100579363,0.271815973754
chr10_121624475_121627534,chr10,121624475,121627534,1819,121626316,121628316,Xpot,-,0,67.6181681969,10.7505844932,118.728516797,0.00150504999648,0.000380650883795,0.0115212731722,27.1075964412,0.475865502302,313.596037115,0.0773910515261,0.00303460222973,0.272138496655
chr10_121640420_121642890,chr10,121640420,121642890,1820,121639701,121641701,D930020B18Rik,+,0,8.12528433442,7.74260146167,31.8109784234,0.00792603933327,0.000721087813328,0.0218253786662,19.3010814925,0.637170988816,81.2866342565,0.0335496610589,0.0029998021339,0.269017677172
chr10_121739149_121741415,chr10,121739149,121741415,1821,121737937,121739937,BC048403,+,0,27.9804147444,11.4835937353,78.0986684164,0.042768501841,0.00201180145623,0.0608917912241,19.9419130319,1.03736110032,179.336089924,0.0593607546073,0.00303100579363,0.271815973754
chr10_122045587_122048132,chr10,122045587,122048132,1823,122047315,122049315,Srgap1,-,0,21.6638792555,11.5641573655,57.4251315663,0.0243346895416,0.00134230587742,0.0406279700186,23.6296717242,19.912393201,96.5859205766,0.278496297249,0.00396223433177,0.355327127845
chr10_122095636_122098024,chr10,122095636,122098024,1824,122097102,122099102,Tmem5,-,0,28.6937616963,12.7274907091,75.9362398975,0.0353854296888,0.00174512386092,0.0528201813705,31.4301332925,1.23024282741,188.680245117,0.0939576955417,0.00304455700197,0.273031225437
chr10_122677977_122681068,chr10,122677977,122681068,1825,122676762,122678762,Ppm1h,+,0,146.269853291,11.4665670011,254.840271114,0.0153684345451,0.00101109544145,0.0306031255409,125.676913608,19.9530018511,507.810540511,0.270264160952,0.00390519044701,0.350211519319
chr10_122983460_122987321,chr10,122983460,122987321,1826,122985724,122987724,Mirlet7i,-,0,148.333039254,11.0964484397,235.76316295,0.00817024472285,0.000731353130075,0.0221360820521,119.005060252,0.598584525381,575.982174816,0.0425006855024,0.0029998021339,0.269017677172
chr10_123073883_123077606,chr10,123073883,123077606,1827,123076505,123078505,Mon2,-,0,111.933955721,11.039383301,196.238490394,0.000925013168649,0.000321382574891,0.00972738169204,71.0852462652,2.13673040829,534.704540469,0.288369973266,0.00403143593031,0.361533021589
chr10_123193766_123197931,chr10,123193766,123197931,1829,123196923,123198923,Usp15,-,0,93.8052969458,10.7567135068,161.022992508,0.00571711236999,0.000628050892783,0.0190094026044,76.213154138,0.700303694173,469.499444678,0.0109673429412,0.00281942335592,0.25284158365
chr10_125960709_125961963,chr10,125960709,125961963,1833,125964219,125966219,Lrig3,+,2257,11.5252647971,10.9930272176,28.8316575802,0.00113210899903,0.000345530111572,0.0104582623451,11.2757108292,0.269346726775,52.5873790439,0.133824736883,0.00308361724832,0.276534088717
chr10_125964356_125972077,chr10,125964356,125972077,1834,125964219,125966219,Lrig3,+,0,187.564837588,10.7701714927,328.203952583,0.00188157795234,0.000414141382626,0.012534940031,145.069978884,19.4419695096,977.725922787,0.3566117318,0.00453569086657,0.406753834696
chr10_126900209_126901642,chr10,126900209,126901642,1836,126901371,126903371,Xrcc6bp1,-,0,17.4511376706,13.3717658848,43.4315612214,0.0659183746308,0.00285024622829,0.0862692477598,25.5631137299,20.1041681243,105.045668786,0.250830622942,0.0037937635463,0.340218924919
chr10_126905097_126906606,chr10,126905097,126906606,1837,126901371,126903371,Xrcc6bp1,-,1727,3.50070957697,10.2984736906,25.8748941761,0.473158507611,0.0162873022959,0.492972608175,17.466707009,0.549974410809,75.9480865253,0.053762445858,0.00303100579363,0.271815973754
chr10_126977520_126985591,chr10,126977520,126985591,1840,126976717,126978717,Ctdsp2,+,0,142.279302015,11.3961456141,301.08782886,0.00111498244297,0.000342857703514,0.010377375778,167.985209249,19.8787390001,807.143898853,0.285270811422,0.00400955539268,0.359570808368
chr10_127029797_127031139,chr10,127029797,127031139,1841,127030814,127032814,Tsfm,-,0,20.2926851652,11.7232000455,44.6640858193,0.037926971511,0.00183857572944,0.0556487167858,38.1134603851,0.398872990447,148.227762888,0.100548852675,0.00304455700197,0.273031225437
chr10_127040182_127043528,chr10,127040182,127043528,1842,127039932,127041932,Mettl1,+,0,54.7011959502,11.0592685827,101.256502037,0.0029358055094,0.000480943668264,0.0145568646189,59.9604601663,0.369026956627,248.863965711,0.10711723208,0.00305435142491,0.273909574339
chr10_127048551_127050341,chr10,127048551,127050341,1843,127046246,127048246,Cyp27b1,+,306,6.95616073016,15.6625958258,30.6105234776,0.431266677955,0.0149590172996,0.452769012323,15.0083347627,19.4962336052,57.2112971261,0.346706306296,0.00445158749771,0.399211572933
chr10_127058465_127060642,chr10,127058465,127060642,1844,127060184,127062184,2024-03-09 00:00:00,-,0,15.6572195001,12.043920733,55.9524102954,0.000237994479397,0.000178437053362,0.00540080720507,44.1897694803,20.0801431953,123.65933397,0.255886425541,0.00383073661568,0.343534613354
chr10_127062681_127065239,chr10,127062681,127065239,1845,127061603,127063603,Cdk4,+,0,37.26517111,11.2132788241,88.5595503564,0.0156404329135,0.00102155933463,0.0309198392988,50.1739733963,20.3815491402,205.037673157,0.191022629683,0.00344206331027,0.308678984505
chr10_127068593_127071819,chr10,127068593,127071819,1846,127068481,127070481,LOC100504703,+,0,37.4942179172,10.5263790931,93.6932339241,0.00520537828919,0.000602858462983,0.0182468958614,78.4398394683,0.469978931973,289.884251614,0.0722498610805,0.00303100579363,0.271815973754
chr10_127119662_127121380,chr10,127119662,127121380,1847,127121160,127123160,Os9,-,0,22.2642403932,11.5999910242,50.1676742525,0.0167951495245,0.00106463038692,0.03222348361,29.0145805266,0.491434560067,131.913127296,0.0672977142761,0.00303100579363,0.271815973754
chr10_127163417_127170172,chr10,127163417,127170172,1850,127163156,127165156,B4galnt1,+,0,218.711901414,11.4209175604,387.350078004,0.00472245251473,0.000582266002522,0.0176236177545,81.4325105926,18.9943010833,1040.85049746,0.408947144466,0.0049548242939,0.444341080792
chr10_127194465_127196289,chr10,127194465,127196289,1851,127193249,127195249,F420014N23Rik,+,0,11.3839952496,12.3779797081,31.0297596004,0.0153685618665,0.00101109544145,0.0306031255409,17.4564358365,0.297233453972,54.9368933236,0.127861837966,0.00308361724832,0.276534088717
chr10_127209611_127212418,chr10,127209611,127212418,1852,127211622,127213622,Pip4k2c,-,0,53.2868771101,12.273996502,108.850137883,0.00722137453722,0.000691199147354,0.0209207295505,47.2940574314,0.743709108417,281.586070639,0.000679397121863,0.00243586950515,0.218445059681
chr10_127265668_127269544,chr10,127265668,127269544,1853,127264262,127266262,Dctn2,+,0,144.694973485,11.3497799549,253.742928725,0.0203677976011,0.001196127537,0.0362035468435,114.888301222,1.0928718378,592.074793282,0.0721831539423,0.00303100579363,0.271815973754
chr10_127286100_127294551,chr10,127286100,127294551,1854,127288771,127290771,Mbd6,-,0,156.905025613,11.4943402833,325.493876367,0.0125017368031,0.000902197108638,0.0273070674107,216.129308147,1.05283883061,944.301397335,0.0629391107484,0.00303100579363,0.271815973754
chr10_127309869_127313141,chr10,127309869,127313141,1855,127311786,127313786,Mars,-,0,62.0929928389,11.7178840249,138.34414387,0.0127083014071,0.000910363616604,0.0275542455289,39.8934099969,3.07244359696,347.93964906,0.419573173819,0.00505092230315,0.4529590036
chr10_127325057_127327210,chr10,127325057,127327210,1856,127321727,127323727,Arhgap9,+,1331,9.87874615572,10.0472358085,34.1499847015,0.00206402852837,0.000426625290159,0.0129127941621,26.4257170707,0.314832244744,73.3439362697,0.11900889209,0.00306567600694,0.274925145572
chr10_127379688_127382573,chr10,127379688,127382573,1857,127388311,127390311,R3hdm2,+,5739,112.666397693,10.379106318,180.688553665,0.00142106987534,0.000373074378495,0.0112919528396,82.8774063712,0.743433976772,458.857839482,0.000744612853355,0.00243586950515,0.218445059681
chr10_127511508_127513729,chr10,127511508,127513729,1858,127512939,127514939,Ndufa4l2,+,0,13.3294183972,9.8978792619,41.3437851323,0.0461995832008,0.00213658876636,0.0646687657425,24.5087096019,19.5034258718,77.6718711483,0.345383711011,0.00444180061863,0.398333900554
chr10_127520816_127522769,chr10,127520816,127522769,1859,127522444,127524444,Shmt2,-,0,22.5904930922,13.7843481738,51.1817048896,0.0265356694599,0.00141927738774,0.0429576895455,17.9340187351,20.2318583254,103.456110558,0.223613596602,0.00363288402571,0.325791495041
chr10_127611533_127614153,chr10,127611533,127614153,1862,127621148,127623148,Lrp1,-,6996,5.48190330088,11.6443262304,45.2864344156,0.525423154102,0.0179540738335,0.543421276543,27.6964820128,18.9728308017,102.006209796,0.412387900159,0.0049855738966,0.447098658233
chr10_127617253_127622900,chr10,127617253,127622900,1863,127621148,127623148,Lrp1,-,0,91.644447426,11.0195953453,174.189300065,0.0105057899152,0.000822234721168,0.0248868221184,139.024684402,19.9489369945,510.498157261,0.271090986899,0.00391098290744,0.35073097833
chr10_127641330_127645331,chr10,127641330,127645331,1864,127640986,127642986,Stat6,+,0,118.857283417,10.7463579523,217.302105574,0.0253611599907,0.00137876073709,0.0417313600661,134.514575213,20.3561774722,648.701644239,0.196594838249,0.00347624942956,0.311744743508
chr10_127661418_127662557,chr10,127661418,127662557,1865,127665123,127667123,1700012D01Rik,+,2567,19.111825664,11.771696794,38.2411198947,0.000168647775375,0.000152004082395,0.0046007526348,26.1081474932,19.2480840345,131.681392593,0.378736088383,0.00470180261926,0.421650483164
