tracking_id	q17_FPKM	q18_FPKM	q19_FPKM	q20_FPKM	q17_FPKMr	q18_FPKMr	q19_FPKMr	q20_FPKMr
Armc4	0.0662857	0	0	0	0.0662857	0	0	0
Armc5	5.6571	6.10312	5.9905	5.2665	5.6571	6.10312	5.9905	5.2665
Armc6	1.27055	1.20322	1.4443	1.07618	1.27055	1.20322	1.4443	1.07618
Armc7	3.75178	2.51797	2.5886	2.48401	3.75178	2.51797	2.5886	2.48401
Armc8	10.9784	10.0663	9.48532	9.65318	10.9784	10.0663	9.48532	9.65318
Armc9	0.70179	0.447866	0.927262	1.10155	0.70179	0.447866	0.927262	1.10155
Armcx1	0.522953	0.6574	0.428308	0.692391	0.522953	0.6574	0.428308	0.692391
Armcx2	0.47971	0.394293	0.39941	0.457136	0.47971	0.394293	0.39941	0.457136
Armcx3	1.52326	1.6174	1.91552	2.00825	1.52326	1.6174	1.91552	2.00825
Armcx4	0.410194	0.278551	0.259201	0.416931	0.410194	0.278551	0.259201	0.416931
Armcx5	1.50021	1.44662	1.34837	1.67103	1.50021	1.44662	1.34837	1.67103
Armcx6	0.0791265	0.127935	0.0925926	0.287236	0.0791265	0.127935	0.0925926	0.287236
Arnt	13.563	11.9479	11.7584	12.6876	13.563	11.9479	11.7584	12.6876
Arnt2	0.462161	0.363522	0.993927	0.733042	0.462161	0.363522	0.993927	0.733042
Arntl	24.5315	24.3696	22.5631	25.2704	24.5315	24.3696	22.5631	25.2704
Arntl2	0.0943189	0.152498	0.248334	0.256789	0.0943189	0.152498	0.248334	0.256789
Arpc1a	43.8749	44.908	46.4097	40.2292	43.8749	44.908	46.4097	40.2292
Arpc1b	121.588	124.216	107.591	88.6328	121.588	124.216	107.591	88.6328
Arpc2	152.359	155.676	141.553	132.871	152.359	155.676	141.553	132.871
Arpc3	112.74	116.072	100.994	93.2237	112.74	116.072	100.994	93.2237
Arpc4	42.7809	49.7221	48.4357	42.6873	42.7809	49.7221	48.4357	42.6873
Arpc5	115.147	118.745	110.618	99.3226	115.147	118.745	110.618	99.3226
Arpc5l	12.9164	12.9699	14.7168	13.0381	12.9164	12.9699	14.7168	13.0381
Arpm1	0	0.0346819	0	0	0	0.0346819	0	0
Arpp19	6.06015	6.99106	6.22376	6.13345	6.06015	6.99106	6.22376	6.13345
Arpp21	0.0728832	0	0	0.126076	0.0728832	0	0	0.126076
Arr3	0	0	0	0.0379829	0	0	0	0.0379829
Arrb1	37.8272	27.2098	31.5736	35.3977	37.8272	27.2098	31.5736	35.3977
Arrb2	5.27605	4.80322	5.33963	4.88877	5.27605	4.80322	5.33963	4.88877
Arrdc1	17.0112	20.5918	18.5515	17.5436	17.0112	20.5918	18.5515	17.5436
Arrdc2	5.27089	2.84072	4.30963	3.74089	5.27089	2.84072	4.30963	3.74089
Arrdc3	5.3956	3.26391	6.23765	5.85343	5.3956	3.26391	6.23765	5.85343
Arrdc4	20.3602	12.5657	13.1637	15.4797	20.3602	12.5657	13.1637	15.4797
Arrdc5	0	0.137807	0	0	0	0.137807	0	0
Arsa	5.01622	5.10459	5.05893	4.83186	5.01622	5.10459	5.05893	4.83186
Arsb	2.34962	2.64074	2.29124	2.20745	2.34962	2.64074	2.29124	2.20745
Arsg	0.96735	1.14159	0.722127	1.10327	0.96735	1.14159	0.722127	1.10327
Arsi	0.238602	0.19289	0.111683	0.346458	0.238602	0.19289	0.111683	0.346458
Arsj	0.269663	0.167693	0.145641	0.11295	0.269663	0.167693	0.145641	0.11295
Arsk	0.670139	0.660262	0.722921	0.874237	0.670139	0.660262	0.722921	0.874237
Art1	0	0	0	0	0	0	0	0
Art2a-ps	2.2006	1.06613	0.771875	1.859	2.2006	1.06613	0.771875	1.859
Art2b	0.436829	0.441426	0.702859	0.33036	0.436829	0.441426	0.702859	0.33036
Art3	0.799848	1.37944	1.21676	1.77438	0.799848	1.37944	1.21676	1.77438
Art4	0	0.053675	0.174812	0.140595	0	0.053675	0.174812	0.140595
Art5	0	0.232699	0.0842077	0	0	0.232699	0.0842077	0
Artn	0.220133	0.0889799	0.128798	0.221973	0.220133	0.0889799	0.128798	0.221973
Arv1	1.58586	1.77043	2.03248	2.056	1.58586	1.77043	2.03248	2.056
Arvcf	1.48901	1.42862	1.58923	1.70274	1.48901	1.42862	1.58923	1.70274
Arx	0.057306	0.0463273	0.134117	0.104013	0.057306	0.0463273	0.134117	0.104013
Arxes1	0	0	0	0	0	0	0	0
Arxes2	0	0.0877045	0.063476	0.098456	0	0.0877045	0.063476	0.098456
As3mt	11.2375	14.2705	13.7527	11.898	11.2375	14.2705	13.7527	11.898
Asah1	37.5871	35.2742	30.4328	32.1964	37.5871	35.2742	30.4328	32.1964
Asah2	30.8481	30.8403	76.1101	62.2371	30.8481	30.8403	76.1101	62.2371
Asap1	10.9312	12.014	8.49224	9.73046	10.9312	12.014	8.49224	9.73046
Asap2	23.5345	17.8341	19.0418	20.8485	23.5345	17.8341	19.0418	20.8485
Asap3	1.59928	1.49931	0.754869	0.707393	1.59928	1.49931	0.754869	0.707393
Asb1	0.764467	0.93371	0.683341	0.722728	0.764467	0.93371	0.683341	0.722728
Asb10	0.102709	0	0	0	0.102709	0	0	0
Asb11	0	0.0554269	0.0401151	0	0	0.0554269	0.0401151	0
Asb12	0	0	0	0	0	0	0	0
Asb13	5.80985	5.07688	4.47997	4.00264	5.80985	5.07688	4.47997	4.00264
Asb14	0.0799589	0.226241	0.163742	0.314445	0.0799589	0.226241	0.163742	0.314445
Asb15	0	0	0.0104086	0	0	0	0.0104086	0
Asb16	0.062617	0	0.0366367	0.0757682	0.062617	0	0.0366367	0.0757682
Asb17	0	0	0	0	0	0	0	0
Asb18	0	0	0	0	0	0	0	0
Asb2	3.60882	3.76444	4.95519	6.21561	3.60882	3.76444	4.95519	6.21561
Asb3	1.1013	1.43224	1.30273	1.78163	1.1013	1.43224	1.30273	1.78163
Asb4	0.0469486	0.113862	0.0137346	0.0426068	0.0469486	0.113862	0.0137346	0.0426068
Asb5	0	0	0	0.0318846	0	0	0	0.0318846
Asb6	4.28518	3.18831	3.30598	3.73976	4.28518	3.18831	3.30598	3.73976
Asb7	4.12155	4.35516	3.45822	3.26819	4.12155	4.35516	3.45822	3.26819
Asb8	11.2529	11.3937	11.6549	10.4019	11.2529	11.3937	11.6549	10.4019
Asb9	0	0	0	0	0	0	0	0
Ascc1	5.7014	7.24493	5.38362	5.80601	5.7014	7.24493	5.38362	5.80601
Ascc2	23.2347	22.73	19.413	18.579	23.2347	22.73	19.413	18.579
Ascc3	10.0943	9.7347	9.12656	9.60562	10.0943	9.7347	9.12656	9.60562
Ascl1	0.0352215	0	0	0.0213095	0.0352215	0	0	0.0213095
Ascl2	0.771918	0.540829	0.843067	1.05858	0.771918	0.540829	0.843067	1.05858
Ascl3	0	0.234807	0.169941	0.351455	0	0.234807	0.169941	0.351455
Ascl4	0	0	0	0.0460743	0	0	0	0.0460743
Asf1a	3.65959	4.94066	4.28239	4.11823	3.65959	4.94066	4.28239	4.11823
Asf1b	2.12964	2.3935	3.79889	2.89118	2.12964	2.3935	3.79889	2.89118
Asgr1	0	0	0.0407732	0.0421615	0	0	0.0407732	0.0421615
Asgr2	0.248315	0.0501856	0.0726435	0.0375584	0.248315	0.0501856	0.0726435	0.0375584
Ash1l	15.5311	14.5295	13.2507	14.9974	15.5311	14.5295	13.2507	14.9974
Ash2l	19.6803	15.6992	16.567	16.0676	19.6803	15.6992	16.567	16.0676
Asl	9.62657	10.3027	8.00061	6.98243	9.62657	10.3027	8.00061	6.98243
Asmt	0	0	0	0	0	0	0	0
Asna1	17.2883	17.7218	17.9646	16.3589	17.2883	17.7218	17.9646	16.3589
Asns	5.88378	7.78037	7.81951	8.34003	5.88378	7.78037	7.81951	8.34003
Asnsd1	5.86892	7.18459	6.96582	6.18849	5.86892	7.18459	6.96582	6.18849
Aspa	79.2285	114.224	75.5596	73.0884	79.2285	114.224	75.5596	73.0884
Aspdh	0	0	0	0	0	0	0	0
Aspg	2.97637	3.51669	2.66241	1.92195	2.97637	3.51669	2.66241	1.92195
Asph	11.0577	12.1903	11.502	10.5346	11.0577	12.1903	11.502	10.5346
Asphd1	0.467028	0.566331	0.683135	0.141279	0.467028	0.566331	0.683135	0.141279
Asphd2	0.104789	0.127071	0.245246	0.348694	0.104789	0.127071	0.245246	0.348694
Aspm	1.5329	1.63215	1.40877	1.76889	1.5329	1.63215	1.40877	1.76889
Aspn	0.67954	0.953785	1.36087	1.61123	0.67954	0.953785	1.36087	1.61123
Asprv1	1.14689	1.36867	1.1823	1.15647	1.14689	1.36867	1.1823	1.15647
Aspscr1	24.9926	22.3086	23.9937	21.7174	24.9926	22.3086	23.9937	21.7174
Asrgl1	0.489519	0.395737	0.511453	0.698105	0.489519	0.395737	0.511453	0.698105
Ass1	0.000189132	0.754629	0.000109401	0.000149413	0.000189132	0.754629	0.000109401	0.000149413
Aste1	2.15709	2.38256	3.45095	2.5071	2.15709	2.38256	3.45095	2.5071
Astl	0	0	0	0	0	0	0	0
Astn1	0.0722799	0.033373	0	0.0687179	0.0722799	0.033373	0	0.0687179
Astn2	0.242528	0.182993	0.141901	0.122876	0.242528	0.182993	0.141901	0.122876
Asxl1	8.55572	6.43805	6.32598	7.40634	8.55572	6.43805	6.32598	7.40634
Asxl2	7.71189	7.44501	7.25743	7.877	7.71189	7.44501	7.25743	7.877
Asxl3	0.138287	0.147365	0.172855	0.174937	0.138287	0.147365	0.172855	0.174937
Asz1	0.0471594	0	0.0275926	0.0285321	0.0471594	0	0.0275926	0.0285321
Atad1	18.0515	19.2109	17.5056	17.5648	18.0515	19.2109	17.5056	17.5648
Atad2	2.96805	3.23123	4.27585	3.95057	2.96805	3.23123	4.27585	3.95057
Atad2b	8.15042	7.37283	8.48312	8.00822	8.15042	7.37283	8.48312	8.00822
Atad3a	8.95207	7.65962	8.75513	8.63813	8.95207	7.65962	8.75513	8.63813
Atad5	1.26774	1.09099	1.23225	1.26184	1.26774	1.09099	1.23225	1.26184
Atat1	8.93387	8.0984	7.92687	8.48384	8.93387	8.0984	7.92687	8.48384
Atcay	0.0624633	0.117825	0.0365467	0.163762	0.0624633	0.117825	0.0365467	0.163762
Ate1	11.5641	9.82016	9.45219	11.069	11.5641	9.82016	9.45219	11.069
Atf1	9.50236	8.97597	9.14669	8.57207	9.50236	8.97597	9.14669	8.57207
Atf2	9.61571	9.69373	9.17492	9.48351	9.61571	9.69373	9.17492	9.48351
Atf3	22.3105	15.2284	10.4956	14.759	22.3105	15.2284	10.4956	14.759
Atf4	66.1049	66.9931	65.0104	59.761	66.1049	66.9931	65.0104	59.761
Atf5	4.49279	5.19404	4.61975	7.17621	4.49279	5.19404	4.61975	7.17621
Atf6	11.6169	15.3706	11.8175	10.8949	11.6169	15.3706	11.8175	10.8949
Atf6b	11.8838	11.0658	12.3227	10.9354	11.8838	11.0658	12.3227	10.9354
Atf7	4.44974	4.34761	4.77576	4.24469	4.44974	4.34761	4.77576	4.24469
Atf7ip	20.4518	16.9122	20.3024	19.4457	20.4518	16.9122	20.3024	19.4457
Atf7ip2	0.343762	0.625404	0.124524	0.415653	0.343762	0.625404	0.124524	0.415653
Atg10	0.206286	0.750444	0.452611	1.06085	0.206286	0.750444	0.452611	1.06085
Atg12	13.7262	12.7329	12.3427	12.9926	13.7262	12.7329	12.3427	12.9926
Atg13	15.4975	13.8994	12.3705	12.6099	15.4975	13.8994	12.3705	12.6099
Atg14	5.4122	5.14956	4.58706	4.66239	5.4122	5.14956	4.58706	4.66239
Atg16l1	6.22149	6.07906	6.10409	6.47524	6.22149	6.07906	6.10409	6.47524
Atg16l2	1.88357	1.31372	1.85838	2.3909	1.88357	1.31372	1.85838	2.3909
Atg2a	13.0263	10.3974	8.81372	10.1969	13.0263	10.3974	8.81372	10.1969
Atg2b	7.29863	7.34175	5.04642	5.90232	7.29863	7.34175	5.04642	5.90232
Atg3	17.8506	16.5015	18.0784	18.1854	17.8506	16.5015	18.0784	18.1854
Atg4a	5.94438	5.57076	4.98441	4.48981	5.94438	5.57076	4.98441	4.48981
Atg4b	9.48771	8.2845	10.259	9.02257	9.48771	8.2845	10.259	9.02257
Atg4c	6.61229	6.33806	6.93306	6.53777	6.61229	6.33806	6.93306	6.53777
Atg4d	15.6671	17.822	16.8479	14.8364	15.6671	17.822	16.8479	14.8364
Atg5	10.2427	9.99641	10.8819	9.45855	10.2427	9.99641	10.8819	9.45855
Atg7	4.14706	4.04469	3.96732	4.20567	4.14706	4.04469	3.96732	4.20567
Atg9a	37.4342	37.0934	34.9156	33.2412	37.4342	37.0934	34.9156	33.2412
Atg9b	0.0782105	0.14226	0.0915206	0.0709776	0.0782105	0.14226	0.0915206	0.0709776
Athl1	2.74102	2.74348	3.10058	2.87448	2.74102	2.74348	3.10058	2.87448
Atic	6.76361	9.81779	9.74383	8.2569	6.76361	9.81779	9.74383	8.2569
Atl1	0.387461	0.35798	0.388628	0.368372	0.387461	0.35798	0.388628	0.368372
Atl2	20.5691	19.1935	25.093	23.8674	20.5691	19.1935	25.093	23.8674
Atl3	7.92574	6.83375	7.96627	7.35781	7.92574	6.83375	7.96627	7.35781
Atm	1.69547	1.76794	1.85103	1.84715	1.69547	1.76794	1.85103	1.84715
Atmin	6.34225	6.39024	5.5662	5.93354	6.34225	6.39024	5.5662	5.93354
Atn1	28.3177	23.6733	21.3614	22.0679	28.3177	23.6733	21.3614	22.0679
Atoh1	12.1298	13.9642	12.33	11.2171	12.1298	13.9642	12.33	11.2171
Atoh7	0	0	0	0	0	0	0	0
Atoh8	0.841151	1.0336	1.71268	1.64886	0.841151	1.0336	1.71268	1.64886
Atox1	65.5209	72.5768	74.8284	53.9347	65.5209	72.5768	74.8284	53.9347
Atp10a	0.535392	0.388429	0.618475	0.789034	0.535392	0.388429	0.618475	0.789034
Atp10b	30.1773	28.6652	31.4979	32.4791	30.1773	28.6652	31.4979	32.4791
Atp10d	0.434829	0.5524	0.557154	0.706556	0.434829	0.5524	0.557154	0.706556
Atp11a	1.667	2.29986	1.83973	2.28889	1.667	2.29986	1.83973	2.28889
Atp11b	38.408	41.0067	31.4393	32.0217	38.408	41.0067	31.4393	32.0217
Atp11c	4.24537	3.83971	3.01363	3.08984	4.24537	3.83971	3.01363	3.08984
Atp12a	0	0	0	0.0116747	0	0	0	0.0116747
Atp13a1	16.8582	17.6619	16.9107	15.7768	16.8582	17.6619	16.9107	15.7768
Atp13a2	2.83981	2.7895	2.98049	2.55314	2.83981	2.7895	2.98049	2.55314
Atp13a3	17.188	19.0416	16.1628	16.6684	17.188	19.0416	16.1628	16.6684
Atp13a4	0	0	0	0	0	0	0	0
Atp13a5	0	0	0	0	0	0	0	0
Atp1a1	791.885	1185.13	1488.42	853.158	791.885	1185.13	1488.42	853.158
Atp1a2	0.599947	0.446208	0.42825	0.747731	0.599947	0.446208	0.42825	0.747731
Atp1a3	0.411608	0.396133	0.516061	0.770803	0.411608	0.396133	0.516061	0.770803
Atp1a4	0	0	0.0128962	0	0	0	0.0128962	0
Atp1b1	496.264	671.049	718.15	469.814	496.264	671.049	718.15	469.814
Atp1b2	0.918988	0.445757	0.691319	0.921372	0.918988	0.445757	0.691319	0.921372
Atp1b3	8.68024	7.62903	9.84493	10.3148	8.68024	7.62903	9.84493	10.3148
Atp1b4	0.0562222	0.0151504	0.0328951	0.0340152	0.0562222	0.0151504	0.0328951	0.0340152
Atp2a1	0.0670447	0.198734	0.0915304	0.121689	0.0670447	0.198734	0.0915304	0.121689
Atp2a2	69.476	79.4285	83.9921	66.0141	69.476	79.4285	83.9921	66.0141
Atp2a3	44.2707	61.9076	47.5389	37.2469	44.2707	61.9076	47.5389	37.2469
Atp2b1	61.2862	88.6141	53.6101	39.6797	61.2862	88.6141	53.6101	39.6797
Atp2b2	0.107838	0.135661	0.100952	0.110914	0.107838	0.135661	0.100952	0.110914
Atp2b3	0.0168948	0.0273162	0.0197701	0.0306648	0.0168948	0.0273162	0.0197701	0.0306648
Atp2b4	3.43194	2.1011	2.81862	5.71058	3.43194	2.1011	2.81862	5.71058
Atp2c1	13.8808	12.7422	12.7312	13.1791	13.8808	12.7422	12.7312	13.1791
Atp2c2	3.78522	4.53197	3.98086	3.73955	3.78522	4.53197	3.98086	3.73955
Atp4a	0	0	0.078285	0.0809506	0	0	0.078285	0.0809506
Atp4b	0	0.156615	0.0377834	0.0390699	0	0.156615	0.0377834	0.0390699
Atp5a1	288.786	341.009	335.043	271.998	288.786	341.009	335.043	271.998
Atp5b	450.766	533.47	554.166	432.7	450.766	533.47	554.166	432.7
Atp5c1	125.637	150.391	169.483	146.094	125.637	150.391	169.483	146.094
Atp5d	195.768	215.57	224.814	161.936	195.768	215.57	224.814	161.936
Atp5e	170.268	225.527	215.506	170.485	170.268	225.527	215.506	170.485
Atp5f1	88.1783	104.049	105.59	86.9068	88.1783	104.049	105.59	86.9068
Atp5g1	72.6505	101.437	104.369	73.3701	72.6505	101.437	104.369	73.3701
Atp5g2	81.4	90.3158	87.3474	81.4489	81.4	90.3158	87.3474	81.4489
Atp5g3	224.818	258.096	308.992	248.345	224.818	258.096	308.992	248.345
Atp5h	267.107	264.844	257.502	234.81	267.107	264.844	257.502	234.81
Atp5j	91.7706	101.824	109.158	101.659	91.7706	101.824	109.158	101.659
Atp5j2	263.552	337.763	323.368	250.662	263.552	337.763	323.368	250.662
Atp5k	214.598	247.646	307.189	222.007	214.598	247.646	307.189	222.007
Atp5l	199.138	244.263	252.887	205.78	199.138	244.263	252.887	205.78
Atp5o	213.083	273.211	284.527	213.467	213.083	273.211	284.527	213.467
Atp5s	2.94227	1.96691	1.45665	1.30085	2.94227	1.96691	1.45665	1.30085
Atp5sl	6.29306	6.42622	8.27485	7.17392	6.29306	6.42622	8.27485	7.17392
Atp6ap1	24.7608	28.7727	31.535	26.1002	24.7608	28.7727	31.535	26.1002
Atp6ap1l	0	0	0	0	0	0	0	0
Atp6ap2	20.9691	27.7393	26.1226	21.5085	20.9691	27.7393	26.1226	21.5085
Atp6v0a1	30.6399	31.8704	30.8106	30.3512	30.6399	31.8704	30.8106	30.3512
Atp6v0a2	79.3011	85.5247	72.3582	69.0604	79.3011	85.5247	72.3582	69.0604
Atp6v0a4	0	0	0	0.0148024	0	0	0	0.0148024
Atp6v0b	37.0583	39.8954	39.9302	32.4657	37.0583	39.8954	39.9302	32.4657
Atp6v0c	112.359	66.192	72.4627	18.4751	112.359	66.192	72.4627	18.4751
Atp6v0c-ps2	1.0263	79.9119	67.1469	85.6525	1.0263	79.9119	67.1469	85.6525
Atp6v0d1	29.4851	30.9665	30.4527	26.0603	29.4851	30.9665	30.4527	26.0603
Atp6v0d2	0.0629511	0	0.0184161	0.0190431	0.0629511	0	0.0184161	0.0190431
Atp6v0e	45.1295	50.8981	56.2634	51.2601	45.1295	50.8981	56.2634	51.2601
Atp6v0e2	16.9285	11.6739	9.61879	10.8065	16.9285	11.6739	9.61879	10.8065
Atp6v1a	11.8253	14.1835	14.1657	12.7191	11.8253	14.1835	14.1657	12.7191
Atp6v1b1	0	0.101926	0.0245897	0	0	0.101926	0.0245897	0
Atp6v1b2	27.6047	29.5551	24.8943	25.6384	27.6047	29.5551	24.8943	25.6384
Atp6v1c1	8.98241	13.009	10.2651	10.0827	8.98241	13.009	10.2651	10.0827
Atp6v1c2	0.0531484	0.0429633	0.0933038	0.128648	0.0531484	0.0429633	0.0933038	0.128648
Atp6v1d	29.0355	27.8467	30.952	25.9684	29.0355	27.8467	30.952	25.9684
Atp6v1e1	44.1877	48.8613	50.052	41.1328	44.1877	48.8613	50.052	41.1328
Atp6v1e2	0	0	0	0.0548697	0	0	0	0.0548697
Atp6v1f	40.6599	56.8382	47.2822	38.2322	40.6599	56.8382	47.2822	38.2322
Atp6v1g1	50.9596	52.8823	44.9152	40.219	50.9596	52.8823	44.9152	40.219
Atp6v1g2	1.0667	0.544638	0.854058	0.64537	1.0667	0.544638	0.854058	0.64537
Atp6v1g3	0	0	0	0	0	0	0	0
Atp6v1h	11.6047	14.6338	14.536	11.7182	11.6047	14.6338	14.536	11.7182
Atp7a	11.676	13.7723	10.6059	9.64582	11.676	13.7723	10.6059	9.64582
Atp7b	2.18134	2.0098	2.88102	2.4551	2.18134	2.0098	2.88102	2.4551
Atp8a1	3.84602	4.39824	4.61749	4.74992	3.84602	4.39824	4.61749	4.74992
Atp8a2	4.36237	5.30672	4.47275	4.18516	4.36237	5.30672	4.47275	4.18516
Atp8b1	116.954	113.978	109.946	109.574	116.954	113.978	109.946	109.574
Atp8b2	2.06275	2.06056	2.22162	2.3847	2.06275	2.06056	2.22162	2.3847
Atp8b3	0	0	0	0	0	0	0	0
Atp8b4	0.0407195	0.109728	0.10324	0.164239	0.0407195	0.109728	0.10324	0.164239
Atp8b5	0.101583	0	0.0297177	0.0409727	0.101583	0	0.0297177	0.0409727
Atp9a	58.1138	58.743	53.5989	43.8312	58.1138	58.743	53.5989	43.8312
Atp9b	7.45757	7.02151	6.3456	6.90713	7.45757	7.02151	6.3456	6.90713
Atpaf1	7.96596	9.13686	8.74402	7.90895	7.96596	9.13686	8.74402	7.90895
Atpaf2	7.81388	9.84588	8.55623	7.10446	7.81388	9.84588	8.55623	7.10446
Atpbd4	0.898584	1.21853	1.13631	1.19253	0.898584	1.21853	1.13631	1.19253
Atpif1	357.736	375.466	314.218	255.065	357.736	375.466	314.218	255.065
Atr	1.20274	1.26921	1.31611	1.22205	1.20274	1.26921	1.31611	1.22205
Atrip	1.52783	1.40804	1.55542	1.51595	1.52783	1.40804	1.55542	1.51595
Atrn	10.398	10.6512	7.9912	8.32476	10.398	10.6512	7.9912	8.32476
Atrnl1	21.4794	20.9178	20.7668	20.103	21.4794	20.9178	20.7668	20.103
Atrx	9.19636	7.24836	6.69432	7.90617	9.19636	7.24836	6.69432	7.90617
Atxn1	16.4895	15.771	15.708	16.1586	16.4895	15.771	15.708	16.1586
Atxn10	3.45383	2.50239	2.15426	3.31185	3.45383	2.50239	2.15426	3.31185
Atxn1l	6.395	6.66175	5.52011	6.06631	6.395	6.66175	5.52011	6.06631
Atxn2	12.1279	11.5298	9.93035	10.1967	12.1279	11.5298	9.93035	10.1967
Atxn2l	37.3076	37.0972	31.4844	33.9632	37.3076	37.0972	31.4844	33.9632
Atxn3	4.32669	3.66	3.70102	3.49472	4.32669	3.66	3.70102	3.49472
Atxn7	10.544	9.43786	9.13295	8.92438	10.544	9.43786	9.13295	8.92438
Atxn7l1	9.5415	8.48411	8.33224	8.80421	9.5415	8.48411	8.33224	8.80421
Atxn7l2	1.85541	1.49995	1.35698	1.41878	1.85541	1.49995	1.35698	1.41878
Atxn7l3	18.448	17.2466	17.0489	16.8376	18.448	17.2466	17.0489	16.8376
Atxn7l3b	31.5455	31.3049	38.1104	35.1296	31.5455	31.3049	38.1104	35.1296
Auh	10.2322	11.6628	7.54852	10.2664	10.2322	11.6628	7.54852	10.2664
Aup1	61.8295	51.329	49.0241	46.3654	61.8295	51.329	49.0241	46.3654
Aurka	4.47007	5.02475	5.10626	5.25436	4.47007	5.02475	5.10626	5.25436
Aurkaip1	22.958	22.4117	25.1755	22.8004	22.958	22.4117	25.1755	22.8004
Aurkb	3.63491	4.47458	5.07522	5.49793	3.63491	4.47458	5.07522	5.49793
Aurkc	0	0	0	0.092634	0	0	0	0.092634
Auts2	3.55493	4.22101	3.3655	3.0096	3.55493	4.22101	3.3655	3.0096
Aven	5.55239	5.17847	8.31966	6.13307	5.55239	5.17847	8.31966	6.13307
Avil	2.32676	3.10055	2.55818	2.01103	2.32676	3.10055	2.55818	2.01103
Avl9	10.5162	10.771	9.39238	10.2649	10.5162	10.771	9.39238	10.2649
Avp	0	0	0	0	0	0	0	0
Avpi1	2.25887	4.41311	4.13014	2.56246	2.25887	4.41311	4.13014	2.56246
Avpr1a	0.117312	0.165965	0.257393	0.443596	0.117312	0.165965	0.257393	0.443596
Avpr1b	0.0733264	0.0148196	0.0858053	0.0554543	0.0733264	0.0148196	0.0858053	0.0554543
Avpr2	0.315488	0.291482	0.0791097	0.163607	0.315488	0.291482	0.0791097	0.163607
Awat1	0.12175	0	0	0	0.12175	0	0	0
Awat2	0.20867	0	0.0915684	0.0315621	0.20867	0	0.0915684	0.0315621
Axin1	14.1093	11.4523	10.2916	10.4191	14.1093	11.4523	10.2916	10.4191
Axin2	32.5642	35.0334	21.7972	25.1505	32.5642	35.0334	21.7972	25.1505
Axl	4.23717	5.74271	6.2477	6.44214	4.23717	5.74271	6.2477	6.44214
Aym1	0	0	0	0	0	0	0	0
Azgp1	0	0.0528192	0	0.118588	0	0.0528192	0	0.118588
Azi1	0.664419	0.74505	0.501608	0.518688	0.664419	0.74505	0.501608	0.518688
Azi2	25.0322	25.3134	21.3927	22.8399	25.0322	25.3134	21.3927	22.8399
Azin1	35.9875	52.48	63.0815	54.2819	35.9875	52.48	63.0815	54.2819
B020004C17Rik	0	0	0	0	0	0	0	0
B020004J07Rik	0.245309	0.0661042	0.263135	0.173151	0.245309	0.0661042	0.263135	0.173151
B020014A21Rik	0	0.0337593	0	0.0252652	0	0.0337593	0	0.0252652
B020018J22Rik	0	0	0	0	0	0	0	0
B020031M17Rik	0	0	0	0	0	0	0	0
B130006D01Rik	0.67868	0.842582	0.808362	0.777227	0.67868	0.842582	0.808362	0.777227
B130024G19Rik	0.180166	0.0728249	0.105414	0.0817523	0.180166	0.0728249	0.105414	0.0817523
B130034C11Rik	0.301579	0.243802	0.211741	0.510886	0.301579	0.243802	0.211741	0.510886
B230118H07Rik	0.350505	0.311691	0.471679	0.827036	0.350505	0.311691	0.471679	0.827036
B230119M05Rik	0	0	0	0	0	0	0	0
B230120H23Rik	6.01096	6.20773	6.58519	7.78802	6.01096	6.20773	6.58519	7.78802
B230206F22Rik	1.80012	1.52552	1.42265	1.51092	1.80012	1.52552	1.42265	1.51092
B230206H07Rik	16.8728	18.6725	18.7989	17.564	16.8728	18.6725	18.7989	17.564
B230208H11Rik	0	0.331597	0.191997	0.297796	0	0.331597	0.191997	0.297796
B230208H17Rik	14.4119	10.8385	13.007	12.5453	14.4119	10.8385	13.007	12.5453
B230209E15Rik	0	0	0	0	0	0	0	0
B230209K01Rik	0	0	0	0.0318613	0	0	0	0.0318613
B230214G05	0	0	0	0	0	0	0	0
B230216N24Rik	1.41558	1.20461	1.30775	1.62274	1.41558	1.20461	1.30775	1.62274
B230217C12Rik	0.073668	0.0595546	0	0.133711	0.073668	0.0595546	0	0.133711
B230217O12Rik	0.165507	0.0668996	0.217883	0.225302	0.165507	0.0668996	0.217883	0.225302
B230219D22Rik	7.00471	6.88463	7.44558	7.15829	7.00471	6.88463	7.44558	7.15829
B230312C02Rik	0	0.0517883	0.0374817	0.116274	0	0.0517883	0.0374817	0.116274
B230319C09Rik	3.02462	3.54943	2.34055	3.42376	3.02462	3.54943	2.34055	3.42376
B230323A14Rik	0	0	0	0	0	0	0	0
B230378P21Rik	0.0849438	0	0.12425	0.102784	0.0849438	0	0.12425	0.102784
B2m	1526.24	1500.9	1519.88	1439.4	1526.24	1500.9	1519.88	1439.4
B330016D10Rik	1.82088	1.74241	2.10902	1.91104	1.82088	1.74241	2.10902	1.91104
B3galnt1	0.213363	0.241482	0.349544	0.567987	0.213363	0.241482	0.349544	0.567987
B3galnt2	2.8908	3.34574	3.58962	3.64893	2.8908	3.34574	3.58962	3.64893
B3galt1	0.151413	0.0856837	0.0620134	0.100768	0.151413	0.0856837	0.0620134	0.100768
B3galt2	0.975121	1.06889	1.11206	0.869944	0.975121	1.06889	1.11206	0.869944
B3galt4	3.85276	2.81598	4.01437	2.9696	3.85276	2.81598	4.01437	2.9696
