tracking_id	q5_FPKM	q6_FPKM	q7_FPKM	q8_FPKM	q5_FPKMr	q6_FPKMr	q7_FPKMr	q8_FPKMr
4930452B06Rik	0.0433964	0	0	0	0.0433964	0	0	0
4930452G13Rik	0	0	0	0	0	0	0	0
4930452N14Rik	0	0	0	0	0	0	0	0
4930453H23Rik	0	0	0	0	0	0	0	0
4930453N24Rik	10.705	13.3592	11.3439	11.0406	10.705	13.3592	11.3439	11.0406
4930455B14Rik	0	0	0	0	0	0	0	0
4930455C13Rik	2.11484	1.58797	2.2877	2.03007	2.11484	1.58797	2.2877	2.03007
4930455C21Rik	10.2427	11.8523	10.5584	9.30431	10.2427	11.8523	10.5584	9.30431
4930455D15Rik	0	0	0	0	0	0	0	0
4930455F16Rik	0	0	0	0	0	0	0	0
4930455F23Rik	3.62757	4.27901	4.91133	3.42175	3.62757	4.27901	4.91133	3.42175
4930455H04Rik	0.0486725	0	0	0	0.0486725	0	0	0
4930455J16Rik	0	0	0	0	0	0	0	0
4930456L15Rik	0	0	0	0	0	0	0	0
4930458L03Rik	0	0	0	0	0	0	0	0
4930459L07Rik	0	0	0	0	0	0	0	0
4930461G14Rik	0	0.140111	0	0	0	0.140111	0	0
4930465A12Rik	0	0	0	0	0	0	0	0
4930465K10Rik	0	0	0	0.0576593	0	0	0	0.0576593
4930465M20Rik	0.0446565	0	0	0	0.0446565	0	0	0
4930467D21Rik	0.0197994	0	0	0	0.0197994	0	0	0
4930467E23Rik	0	0	0	0	0	0	0	0
4930467K11Rik	0	0	0	0	0	0	0	0
4930468A15Rik	0	0	0	0	0	0	0	0
4930469G21Rik	0	0	0	0	0	0	0	0
4930470H14Rik	2.53032	1.3147	2.02028	1.87244	2.53032	1.3147	2.02028	1.87244
4930470P17Rik	0	0	0	0	0	0	0	0
4930471C04Rik	0	0	0	0	0	0	0	0
4930471G03Rik	0	0	0	0	0	0	0	0
4930471I20Rik	0.261504	0.38044	1.13675	0.576421	0.261504	0.38044	1.13675	0.576421
4930471M09Rik	0.0609856	0	0	0	0.0609856	0	0	0
4930471M23Rik	13.9394	15.6145	13.1634	14.4742	13.9394	15.6145	13.1634	14.4742
4930473A02Rik	0.229597	0.400933	0.513286	0.657985	0.229597	0.400933	0.513286	0.657985
4930473A06Rik	0.127842	0.0557959	0.0952675	0.154988	0.127842	0.0557959	0.0952675	0.154988
4930473O22Rik	0	0	0	0	0	0	0	0
4930474G06Rik	0	0	0	0	0	0	0	0
4930474H20Rik	0	0	0	0	0	0	0	0
4930474M22Rik	0	0	0	0	0	0	0	0
4930474N05Rik	0	0	0	0	0	0	0	0
4930474N09Rik	0	0	0.141485	0	0	0	0.141485	0
4930478L05Rik	0	0	0	0	0	0	0	0
4930478P22Rik	0	0	0	0	0	0	0	0
4930479D17Rik	0.103533	0	0	0.228213	0.103533	0	0	0.228213
4930479M11Rik	0	0	0	0	0	0	0	0
4930480E11Rik	0	0	0	0	0	0	0	0
4930480G23Rik	0	0	0	0	0	0	0	0
4930480K15Rik	0	0	0	0	0	0	0	0
4930480M12Rik	0	0	0	0	0	0	0	0
4930481A15Rik	2.41175	3.16469	2.01724	2.34805	2.41175	3.16469	2.01724	2.34805
4930483J18Rik	0.124446	0	0	0	0.124446	0	0	0
4930483K19Rik	0.589446	0.389788	1.79695	1.12211	0.589446	0.389788	1.79695	1.12211
4930483O08Rik	0.0670604	0.292682	0	0	0.0670604	0.292682	0	0
4930486F22Rik	0	0	0	0	0	0	0	0
4930486I03Rik	0	0.415977	0.355126	0.105044	0	0.415977	0.355126	0.105044
4930486L24Rik	0.0946739	0.137733	0.0587923	0.104343	0.0946739	0.137733	0.0587923	0.104343
4930487D11Rik	0	0	0	0	0	0	0	0
4930487H11Rik	0.0802248	0	0	0	0.0802248	0	0	0
4930488B22Rik	0	0	0	0	0	0	0	0
4930488L21Rik	0	0	0	0	0	0	0	0
4930500F04Rik	0	0	0	0	0	0	0	0
4930500J02Rik	0	0	0	0	0	0	0	0
4930500L23Rik	0	0	0	0	0	0	0	0
4930502A04Rik	0.0838711	0	0	0	0.0838711	0	0	0
4930502E09Rik	0	0.1465	0.125069	0.110984	0	0.1465	0.125069	0.110984
4930502E18Rik	0	0	0	0	0	0	0	0
4930503B20Rik	0	0	0	0	0	0	0	0
4930503E14Rik	0	0	0	0	0	0	0	0
4930503E24Rik	0	0	0	0	0	0	0	0
4930503H13Rik	0	0	0	0	0	0	0	0
4930503L19Rik	1.033	0.655077	1.31588	1.31365	1.033	0.655077	1.31588	1.31365
4930503O07Rik	0	0	0	0	0	0	0	0
4930504O13Rik	0	0	0	0	0	0	0	0
4930505A04Rik	0	0	0	0	0	0	0	0
4930505G20Rik	0	0	0	0	0	0	0	0
4930506M07Rik	5.3435	3.65527	3.41582	4.82135	5.3435	3.65527	3.41582	4.82135
4930507D05Rik	0.19446	0.161659	0.0345027	0.153086	0.19446	0.161659	0.0345027	0.153086
4930509E16Rik	0	0.244804	0.139328	0	0	0.244804	0.139328	0
4930509J09Rik	0	0	0	0	0	0	0	0
4930509K18Rik	0	0	0	0	0	0	0	0
4930511A02Rik	0	0	0	0	0	0	0	0
4930511E03Rik	0	0	0	0	0	0	0	0
4930511I11Rik	0	0	0	0	0	0	0	0
4930511M06Rik	2.31065	2.56295	2.72101	2.09097	2.31065	2.56295	2.72101	2.09097
4930511M11Rik	0	0	0	0	0	0	0	0
4930512B01Rik	0	0	0	0	0	0	0	0
4930513D17Rik	0	0	0	0	0	0	0	0
4930513O06Rik	0	0	0	0	0	0	0	0
4930515B02Rik	0	0	0	0	0	0	0	0
4930515G01Rik	0.951615	1.46134	0.853596	0.407867	0.951615	1.46134	0.853596	0.407867
4930515G16Rik	0	0	0	0	0	0	0	0
4930515L03Rik	0	0	0	0	0	0	0	0
4930515L19Rik	0	0	0	0	0	0	0	0
4930517E11Rik	0	0	0	0	0	0	0	0
4930518P08Rik	0	0	0	0	0	0	0	0
4930519D14Rik	0	0	0	0	0	0	0	0
4930519F09Rik	0.577538	0.840211	0.256179	0.727452	0.577538	0.840211	0.256179	0.727452
4930519F16Rik	0	0	0	0	0	0	0	0
4930519F24Rik	0	0	0	0	0	0	0	0
4930519G04Rik	0.45146	0.481646	0.112142	0.29854	0.45146	0.481646	0.112142	0.29854
4930519H02Rik	0	0	0	0	0	0	0	0
4930520O04Rik	0.218578	0.0905074	0.135742	0.137155	0.218578	0.0905074	0.135742	0.137155
4930520P13Rik	0	0	0	0	0	0	0	0
4930521A18Rik	0	0	0	0	0	0	0	0
4930521E06Rik	0	0	0	0	0	0	0	0
4930522H14Rik	0	0	0	0	0	0	0	0
4930522O17Rik	0	0	0	0	0	0	0	0
4930523C07Rik	0.575712	0.440678	0.548141	0.588204	0.575712	0.440678	0.548141	0.588204
4930523O13Rik	0	0	0	0	0	0	0	0
4930524B15Rik	0	0	0	0	0	0	0	0
4930524C18Rik	0	0	0	0	0	0	0	0
4930524E20Rik	0	0	0	0	0	0	0	0
4930524L23Rik	0.0169907	0.0247184	0.021102	0	0.0169907	0.0247184	0.021102	0
4930524N10Rik	0	0	0	0	0	0	0	0
4930524O05Rik	0	0	0	0	0	0	0	0
4930524O08Rik	0	0	0	0	0	0	0	0
4930525D18Rik	0	0	0	0	0	0	0	0
4930525F21Rik	0	0	0	0	0	0	0	0
4930525G20Rik	0	0	0	0.0218842	0	0	0	0.0218842
4930525M21Rik	0	0	0	0	0	0	0	0
4930526D03Rik	0	0	0	0	0	0	0	0
4930526I15Rik	11.1043	23.413	21.3617	14.4456	11.1043	23.413	21.3617	14.4456
4930526L06Rik	0.13577	0	0.168626	0.149636	0.13577	0	0.168626	0.149636
4930527F14Rik	0	0	0	0	0	0	0	0
4930527G23Rik	0	0	0	0	0	0	0	0
4930528A17Rik	0.115298	0.167737	0.0357998	0.0317682	0.115298	0.167737	0.0357998	0.0317682
4930528D03Rik	0.0534821	0.155613	0.132849	0.117888	0.0534821	0.155613	0.132849	0.117888
4930528F23Rik	0.184482	0.107355	0.0458252	0.365981	0.184482	0.107355	0.0458252	0.365981
4930528P14Rik	0	0	0	0	0	0	0	0
4930529C04Rik	0	0	0	0	0	0	0	0
4930529F22Rik	0	0	0	0	0	0	0	0
4930529F24Rik	0	0	0	0	0	0	0	0
4930529K09Rik	0	0	0	0	0	0	0	0
4930529L06Rik	0	0	0	0	0	0	0	0
4930529M08Rik	0	0	0	0	0	0	0	0
4930533B01Rik	0	0	0	0.147998	0	0	0	0.147998
4930533P14Rik	0	0	0	0	0	0	0	0
4930534B04Rik	0.432018	0.314253	0.283187	0.502591	0.432018	0.314253	0.283187	0.502591
4930538K18Rik	0	0	0	0	0	0	0	0
4930539C22Rik	0	0	0	0	0	0	0	0
4930539E08Rik	47.2245	24.8231	19.3633	37.2916	47.2245	24.8231	19.3633	37.2916
4930539J05Rik	0.944608	2.74846	2.81568	1.87394	0.944608	2.74846	2.81568	1.87394
4930539M17Rik	0	0	0	0	0	0	0	0
4930539N22Rik	0	0	0	0	0	0	0	0
4930540M03Rik	0	0	0	0	0	0	0	0
4930542C21Rik	0	0	0	0	0	0	0	0
4930542D17Rik	0	0	0	0	0	0	0	0
4930542H20Rik	0	0	0	0	0	0	0	0
4930543E12Rik	0	0	0	0	0	0	0	0
4930544D05Rik	0	0	0	0	0	0	0	0
4930544G11Rik	0	0	0	0	0	0	0	0
4930544M13Rik	0	0	0	0	0	0	0	0
4930544O15Rik	0.0903205	0.919797	0.673066	0.0995447	0.0903205	0.919797	0.673066	0.0995447
4930545E07Rik	0	0	0	0	0	0	0	0
4930545H06Rik	0	0	0	0	0	0	0	0
4930545L23Rik	0	0	0	0	0	0	0	0
4930546C10Rik	0	0	0	0	0	0	0	0
4930546K05Rik	0	0.0482039	0.0411524	0	0	0.0482039	0.0411524	0
4930547C10Rik	0	0	0	0	0	0	0	0
4930547E08Rik	0	0	0	0	0	0	0	0
4930547E14Rik	0	0	0	0	0	0	0	0
4930547N16Rik	0.403401	0.422549	0.0801636	0.0889199	0.403401	0.422549	0.0801636	0.0889199
4930548G14Rik	0	0	0	0	0	0	0	0
4930548H24Rik	0	0	0	0.0498625	0	0	0	0.0498625
4930548J01Rik	0	0	0	0	0	0	0	0
4930548K13Rik	0	0	0	0	0	0	0	0
4930549C01Rik	0	0	0	0	0	0	0	0
4930549G23Rik	1.77503	0.215195	1.83715	1.46723	1.77503	0.215195	1.83715	1.46723
4930550C14Rik	0.053586	0	0.0665536	0	0.053586	0	0.0665536	0
4930550L24Rik	0	0	0	0	0	0	0	0
4930552N02Rik	0	0	0	0	0	0	0	0
4930552P12Rik	0.361728	0.280666	0.628971	0.26578	0.361728	0.280666	0.628971	0.26578
4930553E22Rik	0	0	0	0	0	0	0	0
4930554C24Rik	0	0	0	0	0	0	0	0
4930555B11Rik	0	0	0	0	0	0	0	0
4930555G01Rik	0.0594172	0.086441	0	0.0327426	0.0594172	0.086441	0	0.0327426
4930555I21Rik	0.0762073	0.0369558	0.0946491	0.0559934	0.0762073	0.0369558	0.0946491	0.0559934
4930556C24Rik	0	0	0	0	0	0	0	0
4930556G01Rik	0	0	0	0	0	0	0	0
4930556J02Rik	0	0	0	0	0	0	0	0
4930556M19Rik	0.123073	0.0447622	0.336035	0.237374	0.123073	0.0447622	0.336035	0.237374
4930556N09Rik	0	0	0	0	0	0	0	0
4930557A04Rik	0	0	0	0	0	0	0	0
4930557J02Rik	0	0	0	0	0	0	0	0
4930558C23Rik	0	0	0	0	0	0	0	0
4930558G05Rik	0	0	0	0	0	0	0	0
4930558J18Rik	0.119672	0.043525	0	0	0.119672	0.043525	0	0
4930558K02Rik	0	0	0	0	0	0	0	0
4930562C15Rik	0	0	0	0	0	0	0	0
4930562F07Rik	0.531483	0.291398	0.373158	0.772655	0.531483	0.291398	0.373158	0.772655
4930563D23Rik	0	0	0	0	0	0	0	0
4930563E18Rik	0.0820151	0	0	0	0.0820151	0	0	0
4930563E22Rik	0.159952	0.0517111	0.220733	0.0783498	0.159952	0.0517111	0.220733	0.0783498
4930563F08Rik	0	0	0	0	0	0	0	0
4930563M20Rik	0	0	0	0	0	0	0	0
4930564B18Rik	0	0	0	0	0	0	0	0
4930564D02Rik	0	0	0	0	0	0	0	0
4930564G21Rik	0	0	0	0	0	0	0	0
4930564K09Rik	0.018075	0	0	0	0.018075	0	0	0
4930565A17	0	0	0	0	0	0	0	0
4930565D16Rik	0	0	0	0	0	0	0	0
4930565N06Rik	0.124942	0.0363536	0	0.137702	0.124942	0.0363536	0	0.137702
4930567H12Rik	0	0	0	0	0	0	0	0
4930567H17Rik	0	0	0	0	0	0	0	0
4930567J20Rik	0	0	0	0	0	0	0	0
4930567K20Rik	0	0	0	0	0	0	0	0
4930568D16Rik	0	0	0	0	0	0	0	0
4930568E12Rik	0	0	0	0	0	0	0	0
4930568G15Rik	0	0	0	0	0	0	0	0
4930568K20Rik	0	0	0	0	0	0	0	0
4930570G19Rik	0	0	0	0	0	0	0	0
4930571K23Rik	0	0	0	0	0	0	0	0
4930572J05Rik	0.991024	1.31639	0.588667	1.47214	0.991024	1.31639	0.588667	1.47214
4930572K03Rik	0	0	0	0	0	0	0	0
4930572O13Rik	0	0	0	0	0	0	0	0
4930573O16Rik	0	0	0	0	0	0	0	0
4930578C19Rik	0.0346718	0.100882	0	0.0764255	0.0346718	0.100882	0	0.0764255
4930578E11Rik	0	0	0	0	0	0	0	0
4930578I06Rik	0	0	0	0	0	0	0	0
4930578M01Rik	0.0788403	0	0	0	0.0788403	0	0	0
4930578N16Rik	0.181093	0.158074	0.0449834	0.15967	0.181093	0.158074	0.0449834	0.15967
4930578N18Rik	0	0	0	0	0	0	0	0
4930579C15Rik	0.162175	0.471868	0.0671401	0.059579	0.162175	0.471868	0.0671401	0.059579
4930579F01Rik	0	0	0	0	0	0	0	0
4930579G18Rik	0.308119	0.384207	0.437338	0.485108	0.308119	0.384207	0.437338	0.485108
4930579G22Rik	0	0.190672	0.162779	0	0	0.190672	0.162779	0
4930579G24Rik	0.626541	0.410175	0.466897	0.310737	0.626541	0.410175	0.466897	0.310737
4930579K19Rik	0.292024	0.509809	0.435231	0.386217	0.292024	0.509809	0.435231	0.386217
4930581F22Rik	3.09318	2.08537	2.65485	3.24279	3.09318	2.08537	2.65485	3.24279
4930583H14Rik	0.107903	0	0.134015	0.0594602	0.107903	0	0.134015	0.0594602
4930583K01Rik	0.0816385	0	0	0	0.0816385	0	0	0
4930583P06Rik	0	0	0	0	0	0	0	0
4930584F24Rik	0	0	0	0	0	0	0	0
4930588N13Rik	0	0	0	0	0	0	0	0
4930590J08Rik	0	0	0	0.0190837	0	0	0	0.0190837
4930590L20Rik	0	0	0	0	0	0	0	0
4930591A17Rik	0	0	0	0	0	0	0	0
4930592A05Rik	1.03611	2.21091	1.7159	1.37039	1.03611	2.21091	1.7159	1.37039
4930592I03Rik	0	0	0	0	0	0	0	0
4930593A02Rik	0	0	0	0	0	0	0	0
4930593C16Rik	0	0	0	0	0	0	0	0
4930594C11Rik	0.108321	0.0630347	0.0807204	0.310396	0.108321	0.0630347	0.0807204	0.310396
4930595M18Rik	0	0	0	0	0	0	0	0
4930596D02Rik	0	0	0	0	0	0	0	0
4930596M17Rik	0	0	0	0	0	0	0	0
4930597G03Rik	0	0	0	0	0	0	0	0
4930598F16Rik	0	0	0	0	0	0	0	0
4930599N23Rik	0.246007	0.119298	0.61108	0.632639	0.246007	0.119298	0.61108	0.632639
4931402G19Rik	0.968878	0.587337	0.668538	0.533914	0.968878	0.587337	0.668538	0.533914
4931403E22Rik	0	0	0.297323	0	0	0	0.297323	0
4931403G20Rik	0	0	0.0915575	0	0	0	0.0915575	0
4931406B18Rik	0.0146696	0.0426831	0.0182196	0.0323355	0.0146696	0.0426831	0.0182196	0.0323355
4931406C07Rik	139.695	101.716	163.423	215.482	139.695	101.716	163.423	215.482
4931406H21Rik	0.0604784	0.0879849	0.0563354	0.0333274	0.0604784	0.0879849	0.0563354	0.0333274
4931406P16Rik	2.39498	1.59157	2.65629	3.17183	2.39498	1.59157	2.65629	3.17183
4931407G18Rik	0	0	0	0	0	0	0	0
4931408A02Rik	0.057053	0	0.0382746	0.033964	0.057053	0	0.0382746	0.033964
4931408C20Rik	0	0	0	0	0	0	0	0
4931408D14Rik	0.0193524	0	0.0721141	0.021329	0.0193524	0	0.0721141	0.021329
4931409K22Rik	0.0224108	0.032604	0	0	0.0224108	0.032604	0	0
4931414P19Rik	1.23028	0.742946	1.21087	1.02334	1.23028	0.742946	1.21087	1.02334
4931417E11Rik	0	0	0	0	0	0	0	0
4931417G12Rik	0.0479537	0.209291	0	0.0528511	0.0479537	0.209291	0	0.0528511
4931419H13Rik	0	0	0	0	0	0	0	0
4931420L22Rik	0	0	0	0	0	0	0	0
4931423N10Rik	0.0337601	0.0491147	0.0419299	0	0.0337601	0.0491147	0.0419299	0
4931428F04Rik	0.542835	0.381246	0.790438	0.391972	0.542835	0.381246	0.790438	0.391972
4931428L18Rik	0	0	0	0	0	0	0	0
4931429I11Rik	0	0	0	0	0	0	0	0
4931429L15Rik	0	0.0877635	0.0749249	0	0	0.0877635	0.0749249	0
4931429P17Rik	0	0	0	0	0	0	0	0
4931430N09Rik	0	0	0	0	0	0	0	0
4931431B13Rik	0.207373	0.301689	0.257556	0.228551	0.207373	0.301689	0.257556	0.228551
4931431C16Rik	0.0218355	0	0.0542393	0.0721966	0.0218355	0	0.0542393	0.0721966
4931431F19Rik	0	0	0	0	0	0	0	0
4931440F15Rik	0.0719935	0.0261843	0.0223539	0	0.0719935	0.0261843	0.0223539	0
4931440J10Rik	0.080684	0	0	0	0.080684	0	0	0
4931440L10Rik	0	0	0	0	0	0	0	0
4931440P22Rik	0.167064	0.243047	0.207492	0.22095	0.167064	0.243047	0.207492	0.22095
4932411E22Rik	0	0	0	0	0	0	0	0
4932411G14Rik	0	0	0	0	0	0	0	0
4932411L15	1.18037	0.402475	1.25986	1.50419	1.18037	0.402475	1.25986	1.50419
4932411N23Rik	0	0	0	0	0	0	0	0
4932412D23Rik	0	0	0	0	0	0	0	0
4932412H11Rik	0.120701	0.204864	0.224865	0.155199	0.120701	0.204864	0.224865	0.155199
4932413F04Rik	0	0	0	0	0	0	0	0
4932414J04Rik	0	0.0281384	0	0	0	0.0281384	0	0
4932414N04Rik	0	0	0	0	0	0	0	0
4932415G12Rik	0.295122	0.245342	0.226906	0.309773	0.295122	0.245342	0.226906	0.309773
4932415M13Rik	0	0	0	0	0	0	0	0
4932416H05Rik	0.497649	0.501222	0.309039	0.316427	0.497649	0.501222	0.309039	0.316427
4932416K20Rik	0	0	0	0	0	0	0	0
4932418E24Rik	0	0.0273153	0	0	0	0.0273153	0	0
4932425I24Rik	0.323692	0.188365	0.750445	0.35675	0.323692	0.188365	0.750445	0.35675
4932429P05Rik	0	0	0	0	0	0	0	0
4932435O22Rik	0	0	0	0	0	0	0	0
4932438A13Rik	9.86391	3.90902	2.668	7.46357	9.86391	3.90902	2.668	7.46357
4932438H23Rik	0.445755	0.259393	0.369084	0.272932	0.445755	0.259393	0.369084	0.272932
4932441B19Rik	0	0	0	0	0	0	0	0
4932441J04Rik	0	0	0	0	0	0	0	0
4932443I19Rik	0	0	0.238812	0	0	0	0.238812	0
4932702P03Rik	0	0	0.141893	0	0	0	0.141893	0
4933400A11Rik	0.0539526	0	0	0	0.0539526	0	0	0
4933400B14Rik	0	0	0	0	0	0	0	0
4933400C05Rik	0	0	0	0	0	0	0	0
4933400C23	0	0	0	0	0	0	0	0
4933400F21Rik	0.0162166	0.0471844	0.020141	0.0536184	0.0162166	0.0471844	0.020141	0.0536184
4933400L20Rik	0	0	0	0	0	0	0	0
4933401B06Rik	0	0	0	0	0	0	0	0
4933401D09Rik	0.0493689	0	0.061316	0.0544108	0.0493689	0	0.061316	0.0544108
4933401H06Rik	0	0	0	0	0	0	0	0
4933401P06Rik	0	0	0	0	0	0	0	0
4933402C06Rik	0	0	0	0	0	0	0	0
4933402D24Rik	0	0	0	0	0	0	0	0
4933402E13Rik	0	0	0	0	0	0	0	0
4933402J07Rik	0	0	0	0	0	0	0	0
4933402J10Rik	0	0	0	0	0	0	0	0
4933402J15Rik	0	0	0	0	0	0	0	0
4933402N03Rik	0	0	0	0	0	0	0	0
4933402N22Rik	0	0	0	0	0	0	0	0
4933402P03Rik	0	0	0	0	0	0	0	0
4933403F05Rik	2.69998	1.83646	1.43716	2.06111	2.69998	1.83646	1.43716	2.06111
4933403G14Rik	0.330448	0.456704	0.574581	0.619133	0.330448	0.456704	0.574581	0.619133
4933403O08Rik	0	0	0	0	0	0	0	0
4933404G15Rik	0	0	0	0	0	0	0	0
4933404K08Rik	0	0	0	0	0	0	0	0
4933404M02Rik	0.143184	0.208306	0.26675	0.0789033	0.143184	0.208306	0.26675	0.0789033
4933404O12Rik	2.55251	1.60062	3.60748	2.24732	2.55251	1.60062	3.60748	2.24732
4933405D12Rik	0.295102	0.429319	0	0.32524	0.295102	0.429319	0	0.32524
4933405E24Rik	0	0	0	0	0	0	0	0
4933405L10Rik	0	0	0	0	0	0	0	0
4933405O20Rik	0	0	0	0	0	0	0	0
4933406C10Rik	0.193537	0.056312	0.0480744	0.0426604	0.193537	0.056312	0.0480744	0.0426604
4933406D12Rik	0	0	0	0	0	0	0	0
4933406F09Rik	0	0	0	0	0	0	0	0
4933406G16Rik	0	0	0	0	0	0	0	0
4933406I18Rik	0	0	0	0.145173	0	0	0	0.145173
4933406J08Rik	0	0	0.0360066	0	0	0	0.0360066	0
4933406J10Rik	0	0	0	0	0	0	0	0
4933406K04Rik	0	0	0	0	0	0	0	0
4933406M09Rik	0	0	0	0	0	0	0	0
4933407C03Rik	31.769	36.2001	40.1189	43.9541	31.769	36.2001	40.1189	43.9541
4933407E24Rik	0.0662639	0	0	0	0.0662639	0	0	0
4933407G14Rik	0	0	0	0	0	0	0	0
4933407H18Rik	1.62841	0.925053	1.38684	1.73489	1.62841	0.925053	1.38684	1.73489
4933407I05Rik	0	0	0	0	0	0	0	0
4933407K13Rik	0.818698	0.836272	0.800475	0.844715	0.818698	0.836272	0.800475	0.844715
4933407L21Rik	0.058653	0.426646	0	0.193929	0.058653	0.426646	0	0.193929
4933407P14Rik	0	0	0	0	0	0	0	0
4933408B17Rik	0.153687	0.149058	0.190879	0.0282305	0.153687	0.149058	0.190879	0.0282305
4933408J17Rik	0.100238	0.145828	0.165994	0	0.100238	0.145828	0.165994	0
4933408N05Rik	0.0401428	0.0584004	0.249286	0.17697	0.0401428	0.0584004	0.249286	0.17697
4933409G03Rik	0	0	0	0	0	0	0	0
4933409K07Rik	0	0.0184873	0	0	0	0.0184873	0	0
4933411E08Rik	0	0	0	0	0	0	0	0
4933411G06Rik	0	0	0	0	0	0	0	0
4933411G11Rik	0	0	0	0	0	0	0	0
4933411K16Rik	0.046227	0.0672518	0.172241	0.0509481	0.046227	0.0672518	0.172241	0.0509481
4933411K20Rik	3.04405	2.19566	3.00232	2.43866	3.04405	2.19566	3.00232	2.43866
4933412E12Rik	1.48148	1.60112	0.525998	1.86546	1.48148	1.60112	0.525998	1.86546
4933412E24Rik	0	0	0	0	0	0	0	0
4933412O06Rik	0	0	0	0	0	0	0	0
4933413G19Rik	0	0	0	0	0	0	0	0
4933413J09Rik	0.0173589	0.101016	0.0646789	0.0765267	0.0173589	0.101016	0.0646789	0.0765267
4933413L06Rik	0	0	0	0	0	0	0	0
4933415F23Rik	0	0	0	0	0	0	0	0
4933416C03Rik	0	0	0.0334915	0	0	0	0.0334915	0
4933416E03Rik	0	0	0	0	0	0	0	0
4933416I08Rik	0.57548	0.0761107	0.129954	0.0576593	0.57548	0.0761107	0.129954	0.0576593
4933416M06Rik	0	0	0	0	0	0	0	0
4933416M07Rik	9.92098	7.2166	7.93609	10.2855	9.92098	7.2166	7.93609	10.2855
4933417A18Rik	0.197817	0.0959291	0	0.21802	0.197817	0.0959291	0	0.21802
4933417D19Rik	0.108011	0	0.201223	0.119041	0.108011	0	0.201223	0.119041
4933417E11Rik	0	0	0	0	0	0	0	0
4933417G07Rik	0	0	0	0	0	0	0	0
4933417O13Rik	0.0418469	0	0	0	0.0418469	0	0	0
4933421E11Rik	6.64628	6.44857	7.46918	5.49272	6.64628	6.44857	7.46918	5.49272
4933421I07Rik	0	0	0	0	0	0	0	0
4933421O10Rik	1.24253	1.34472	1.46794	1.21912	1.24253	1.34472	1.46794	1.21912
4933422A05Rik	0.144112	0.0698852	0.238648	0.105886	0.144112	0.0698852	0.238648	0.105886
4933422H20Rik	0.639978	0.325867	0.95382	0.493736	0.639978	0.325867	0.95382	0.493736
4933424B01Rik	4.49038	3.88582	3.65392	4.67166	4.49038	3.88582	3.65392	4.67166
4933424G05Rik	0	0	0	0	0	0	0	0
4933424G06Rik	0	0	0	0	0	0	0	0
4933425B07Rik	0	0	0	0	0	0	0	0
4933425H06Rik	0	0	0	0	0	0	0	0
4933425L06Rik	0	0	0	0	0	0	0	0
4933425O20Rik	0	0	0	0	0	0	0	0
4933426D04Rik	0	0.512715	0.35017	0	0	0.512715	0.35017	0
4933426M11Rik	23.5954	11.891	18.7894	22.8059	23.5954	11.891	18.7894	22.8059
4933427D06Rik	0	0	0	0	0	0	0	0
4933427D14Rik	2.81028	2.7451	4.05547	2.99405	2.81028	2.7451	4.05547	2.99405
4933427E11Rik	0.0548096	0	0.0680733	0	0.0548096	0	0.0680733	0
4933427E13Rik	0	0	0	0	0	0	0	0
4933427G17Rik	0.131737	0.0958266	0.368138	0.290382	0.131737	0.0958266	0.368138	0.290382
4933427I22Rik	0	0	0	0	0	0	0	0
4933428C19Rik	0	0	0	0	0	0	0	0
4933429K18Rik	0	0	0	0	0	0	0	0
4933429O19Rik	0	0	0	0	0	0	0	0
4933430H15Rik	7.09549	9.34559	9.08456	10.3786	7.09549	9.34559	9.08456	10.3786
4933430H16Rik	0	0	0	0	0	0	0	0
4933430I17Rik	0.0350238	0.203812	0.0869988	0.115802	0.0350238	0.203812	0.0869988	0.115802
4933430M04Rik	0	0	0	0	0	0	0	0
4933430N04Rik	0	0	0	0	0	0	0	0
4933431E20Rik	49.6929	65.7612	90.1978	66.4797	49.6929	65.7612	90.1978	66.4797
4933431G14Rik	0	0	0	0	0	0	0	0
4933432B09Rik	0.0997635	0.0967583	0.0826039	0.0610845	0.0997635	0.0967583	0.0826039	0.0610845
4933432G23Rik	0	0	0	0	0	0	0	0
4933432I03Rik	0	0	0	0	0	0	0	0
4933432I09Rik	0	0	0	0	0	0	0	0
4933433C11Rik	0.0451311	0	0	0	0.0451311	0	0	0
4933433F19Rik	0	0	0	0	0	0	0	0
4933433G15Rik	0	0	0.144924	0.128603	0	0	0.144924	0.128603
4933433G19Rik	4.5885	4.41894	3.77251	3.7038	4.5885	4.41894	3.77251	3.7038
4933433H22Rik	0.0348909	0	0	0.0384543	0.0348909	0	0	0.0384543
4933433P14Rik	19.4774	21.4856	18.5552	18.7066	19.4774	21.4856	18.5552	18.7066
4933434E20Rik	23.5155	22.9433	18.5768	20.0327	23.5155	22.9433	18.5768	20.0327
4933434I20Rik	0	0	0	0	0	0	0	0
4933436C20Rik	0.106551	0	0	0.117433	0.106551	0	0	0.117433
4933436E23Rik	0	0	0	0	0	0	0	0
4933436H12Rik	0	0	0	0	0	0	0	0
4933436I01Rik	0	0	0	0	0	0	0	0
4933437F05Rik	0.320636	0.266552	0.284449	0.454348	0.320636	0.266552	0.284449	0.454348
4933438B17Rik	0	0	0	0	0	0	0	0
4933438K21Rik	0	0	0	0	0	0	0	0
4933439C10Rik	1.3221	1.63491	1.19049	1.23856	1.3221	1.63491	1.19049	1.23856
4933439F18Rik	4.22606	4.06045	4.75821	3.90314	4.22606	4.06045	4.75821	3.90314
