tracking_id	q27_FPKM	q28_FPKM	q29_FPKM	q30_FPKM	q31_FPKM	q32_FPKM	q27_FPKMr	q28_FPKMr	q29_FPKMr	q30_FPKMr	q31_FPKMr	q32_FPKMr
Clcn7	6.13241	6.63674	7.82601	7.80944	6.86998	6.23803	6.13241	6.63674	7.82601	7.80944	6.86998	6.23803
Clcnka	0	0	0	0	0	0	0	0	0	0	0	0
Clcnkb	0	0	0	0	0	0	0	0	0	0	0	0
Cldn1	0	0.050857	0.0906554	0.0317975	0.0814121	0.0296245	0	0.050857	0.0906554	0.0317975	0.0814121	0.0296245
Cldn10	0	0.124687	0	0.129704	0	0	0	0.124687	0	0.129704	0	0
Cldn11	0.238399	0.166603	0.109941	0.260293	0.118478	0.0808351	0.238399	0.166603	0.109941	0.260293	0.118478	0.0808351
Cldn12	9.154	11.1505	7.30659	5.20092	6.81094	10.1105	9.154	11.1505	7.30659	5.20092	6.81094	10.1105
Cldn13	0	0	0	0	0.113889	0	0	0	0	0	0.113889	0
Cldn14	0.0415541	0.145289	0.344955	0.181489	0.0464655	0.0845419	0.0415541	0.145289	0.344955	0.181489	0.0464655	0.0845419
Cldn15	317.484	243.414	178.589	239.764	324.02	267.34	317.484	243.414	178.589	239.764	324.02	267.34
Cldn16	0	0	0	0	0	0	0	0	0	0	0	0
Cldn17	0	0	0	0	0	0	0	0	0	0	0	0
Cldn18	0	0	0	0	0	0	0	0	0	0	0	0
Cldn19	0.010971	0	0	0	0.0122676	0.01116	0.010971	0	0	0	0.0122676	0.01116
Cldn2	55.9474	57.5806	56.3366	33.2166	30.8392	48.9425	55.9474	57.5806	56.3366	33.2166	30.8392	48.9425
Cldn20	0.192762	0.540308	1.00007	0.526162	0.431087	0.098041	0.192762	0.540308	1.00007	0.526162	0.431087	0.098041
Cldn22	0.0558043	0	0	0.0609292	0	0	0.0558043	0	0	0.0609292	0	0
Cldn23	33.3177	35.7884	38.969	35.4696	37.4354	38.7761	33.3177	35.7884	38.969	35.4696	37.4354	38.7761
Cldn24	0	0	0	0	0	0	0	0	0	0	0	0
Cldn25	22.907	25.5028	25.0846	29.5825	34.3053	22.606	22.907	25.5028	25.0846	29.5825	34.3053	22.606
Cldn26	0	0	0	0	0	0	0	0	0	0	0	0
Cldn27	0	0.0382129	0.0567357	0.0597004	0.061141	0.0278103	0	0.0382129	0.0567357	0.0597004	0.061141	0.0278103
Cldn3	454.287	426.559	467.83	483.494	516.364	559.018	454.287	426.559	467.83	483.494	516.364	559.018
Cldn4	110.161	115.549	126.999	147.354	153.246	137.899	110.161	115.549	126.999	147.354	153.246	137.899
Cldn5	0.400703	0.432935	0.151191	0.159092	0.244396	0.370549	0.400703	0.432935	0.151191	0.159092	0.244396	0.370549
Cldn6	0	0	0	0	0	0	0	0	0	0	0	0
Cldn7	1453.5	1527.26	1726.62	1784.73	1604.11	1702.08	1453.5	1527.26	1726.62	1784.73	1604.11	1702.08
Cldn8	0.184693	0.372785	0.191641	0.0896245	0.0229468	0.0834997	0.184693	0.372785	0.191641	0.0896245	0.0229468	0.0834997
Cldn9	0.0712716	0.0498251	0	0.116726	0.0796948	0	0.0712716	0.0498251	0	0.116726	0.0796948	0
Cldnd2	0	0.149446	0	0.465521	0	0.108427	0	0.149446	0	0.465521	0	0.108427
Clec10a	0.102257	0.0953102	0.106104	0.111649	0.190571	0.104019	0.102257	0.0953102	0.106104	0.111649	0.190571	0.104019
Clec11a	0.0504425	0.123373	0.15702	0.0826124	0.112808	0.128278	0.0504425	0.123373	0.15702	0.0826124	0.112808	0.128278
Clec12a	0	0.122427	0.113631	0.071741	0.0489814	0	0	0.122427	0.113631	0.071741	0.0489814	0
Clec12b	0.033474	0.0468012	0.0694729	0.146213	0.0374309	0.13622	0.033474	0.0468012	0.0694729	0.146213	0.0374309	0.13622
Clec14a	0.887817	0.883746	1.10122	0.991636	1.10685	0.705877	0.887817	0.883746	1.10122	0.991636	1.10685	0.705877
Clec16a	4.80312	3.39507	4.13161	4.01123	4.8542	4.87093	4.80312	3.39507	4.13161	4.01123	4.8542	4.87093
Clec18a	0	0	0	0	0	0	0	0	0	0	0	0
Clec1a	0.101033	0.201636	0.149762	0.110312	0.371199	0.132137	0.101033	0.201636	0.149762	0.110312	0.371199	0.132137
Clec1b	0.458599	1.02212	0.56869	1.16403	0.623514	0.670369	0.458599	1.02212	0.56869	1.16403	0.623514	0.670369
Clec2d	140.023	152.821	141.89	165.333	165.512	148.745	140.023	152.821	141.89	165.333	165.512	148.745
Clec2e	38.384	68.9671	67.4523	80.2693	46.8418	48.5725	38.384	68.9671	67.4523	80.2693	46.8418	48.5725
Clec2g	0.26121	0.154421	0.166791	0.175507	0.112339	0.22483	0.26121	0.154421	0.166791	0.175507	0.112339	0.22483
Clec2h	960.254	1535.44	1584.08	1565.19	1167.25	1296.28	960.254	1535.44	1584.08	1565.19	1167.25	1296.28
Clec2i	0.229288	0.320853	0.297389	0.187757	0.128192	0.349853	0.229288	0.320853	0.297389	0.187757	0.128192	0.349853
Clec2l	0.036042	0.0251969	0.0373978	0.039352	0	0.0366627	0.036042	0.0251969	0.0373978	0.039352	0	0.0366627
Clec3a	0	0	0	0	0	0	0	0	0	0	0	0
Clec3b	0.95107	0.782832	0.174149	0.549748	0.500457	0.853633	0.95107	0.782832	0.174149	0.549748	0.500457	0.853633
Clec4a1	1.3699	1.32235	0.846088	1.42448	1.64121	1.26078	1.3699	1.32235	0.846088	1.42448	1.64121	1.26078
Clec4a2	0.543246	0.801269	0.521924	0.505264	0.832434	0.429799	0.543246	0.801269	0.521924	0.505264	0.832434	0.429799
Clec4a3	0.686491	0.479866	0.3799	0.549662	0.586263	0.55865	0.686491	0.479866	0.3799	0.549662	0.586263	0.55865
Clec4a4	0.0496688	0.0694836	0.103074	0.0542302	0.277694	0.0505242	0.0496688	0.0694836	0.103074	0.0542302	0.277694	0.0505242
Clec4b1	0	0.128076	0.09484	0	0	0	0	0.128076	0.09484	0	0	0
Clec4b2	0	0.0367232	0.0544705	0.0573168	0.1174	0	0	0.0367232	0.0544705	0.0573168	0.1174	0
Clec4d	0	0.0273003	0	0	0	0.0397187	0	0.0273003	0	0	0	0.0397187
Clec4e	0	0	0	0	0.0213532	0.0194253	0	0	0	0	0.0213532	0.0194253
Clec4f	0	0	0	0	0	0	0	0	0	0	0	0
Clec4g	0	0	0	0	0	0	0	0	0	0	0	0
Clec4n	4.59581	5.09853	3.84984	3.3338	5.94934	4.39902	4.59581	5.09853	3.84984	3.3338	5.94934	4.39902
Clec5a	0.224821	0.281923	0.129448	0.213651	0.209347	0.139553	0.224821	0.281923	0.129448	0.213651	0.209347	0.139553
Clec7a	2.11088	2.80076	2.14604	2.04866	2.21731	2.0171	2.11088	2.80076	2.14604	2.04866	2.21731	2.0171
Clec9a	0.306508	0.399969	0.243885	0.422723	0.59106	0.426739	0.306508	0.399969	0.243885	0.422723	0.59106	0.426739
Clgn	0	0.059562	0	0	0	0.0216788	0	0.059562	0	0	0	0.0216788
Clic1	278.61	220.926	295.466	408.353	362.264	383.971	278.61	220.926	295.466	408.353	362.264	383.971
Clic3	0.369954	0.310821	0.767742	0.161572	0.330942	0.225796	0.369954	0.310821	0.767742	0.161572	0.330942	0.225796
Clic4	13.2815	10.0366	9.50055	13.8882	20.1561	13.5802	13.2815	10.0366	9.50055	13.8882	20.1561	13.5802
Clic5	85.8209	105.504	119.054	112.707	92.0954	85.3211	85.8209	105.504	119.054	112.707	92.0954	85.3211
Clic6	0.824862	0.637237	0.622466	0.668639	0.503099	0.711937	0.824862	0.637237	0.622466	0.668639	0.503099	0.711937
Clint1	33.0654	28.9377	31.8236	35.9962	35.7345	37.5505	33.0654	28.9377	31.8236	35.9962	35.7345	37.5505
Clip1	3.39425	2.04208	2.77936	2.70134	4.0812	3.27591	3.39425	2.04208	2.77936	2.70134	4.0812	3.27591
Clip2	18.8916	16.6752	19.0047	14.6064	18.1892	20.4268	18.8916	16.6752	19.0047	14.6064	18.1892	20.4268
Clip3	0.414244	0.269397	0.400184	0.343114	0.351394	0.319667	0.414244	0.269397	0.400184	0.343114	0.351394	0.319667
Clip4	0	0.0240677	0	0.0125411	0.0128437	0.0116841	0	0.0240677	0	0.0125411	0.0128437	0.0116841
Clk1	58.1611	54.7242	60.2839	72.6958	71.563	60.9513	58.1611	54.7242	60.2839	72.6958	71.563	60.9513
Clk2	7.24393	7.14159	8.14826	9.52366	8.75396	8.77486	7.24393	7.14159	8.14826	9.52366	8.75396	8.77486
Clk3	27.0843	22.2265	27.2217	33.3655	29.0548	28.9842	27.0843	22.2265	27.2217	33.3655	29.0548	28.9842
Clk4	12.7213	12.8595	12.4937	16.2331	16.2151	14.4848	12.7213	12.8595	12.4937	16.2331	16.2151	14.4848
Clmn	2.84394	3.06981	3.67739	3.63464	3.01952	3.22083	2.84394	3.06981	3.67739	3.63464	3.01952	3.22083
Cln3	5.3771	5.54912	7.39396	8.47514	6.56716	5.80191	5.3771	5.54912	7.39396	8.47514	6.56716	5.80191
Cln5	14.9587	17.2255	17.7913	18.6565	18.732	15.2965	14.9587	17.2255	17.7913	18.6565	18.732	15.2965
Cln6	4.50647	5.81818	5.60169	5.14512	3.37643	4.79351	4.50647	5.81818	5.60169	5.14512	3.37643	4.79351
Cln8	11.682	12.4797	13.2274	13.2204	13.7619	11.7025	11.682	12.4797	13.2274	13.2204	13.7619	11.7025
Clnk	0.0639147	0.178702	0.0994785	0.209353	0.142937	0.0975233	0.0639147	0.178702	0.0994785	0.209353	0.142937	0.0975233
Clns1a	4.39345	4.8307	4.08415	3.63175	3.73488	4.00388	4.39345	4.8307	4.08415	3.63175	3.73488	4.00388
Clock	7.29415	8.05851	6.28081	5.42669	6.61883	6.67718	7.29415	8.05851	6.28081	5.42669	6.61883	6.67718
Clp1	10.0263	9.79837	8.5427	8.09909	8.32491	9.72914	10.0263	9.79837	8.5427	8.09909	8.32491	9.72914
Clpb	1.72287	1.41219	1.96965	1.38547	1.59194	1.43771	1.72287	1.41219	1.96965	1.38547	1.59194	1.43771
Clpp	12.538	12.7059	13.603	12.1524	10.1336	12.8882	12.538	12.7059	13.603	12.1524	10.1336	12.8882
Clps	9.20626	2.33164	2.97539	6.5913	5.56904	3.83804	9.20626	2.33164	2.97539	6.5913	5.56904	3.83804
Clptm1	57.7287	57.2177	64.4001	57.0655	62.536	58.4479	57.7287	57.2177	64.4001	57.0655	62.536	58.4479
Clptm1l	65.6959	71.3287	62.7028	57.41	54.0436	54.5209	65.6959	71.3287	62.7028	57.41	54.0436	54.5209
Clpx	14.1826	15.0632	15.6181	15.304	14.7508	15.4255	14.1826	15.0632	15.6181	15.304	14.7508	15.4255
Clrn1	0.0302928	0.0211721	0	0.0661528	0.0677491	0	0.0302928	0.0211721	0	0.0661528	0.0677491	0
Clrn2	0	0	0	0	0	0	0	0	0	0	0	0
Clrn3	141.97	131.438	140.555	189.806	193.862	153.005	141.97	131.438	140.555	189.806	193.862	153.005
Clspn	0.250001	0.239258	0.0672532	0.242632	0.103536	0.131863	0.250001	0.239258	0.0672532	0.242632	0.103536	0.131863
Clstn1	34.6129	28.3324	36.7104	29.6691	34.6872	34.9346	34.6129	28.3324	36.7104	29.6691	34.6872	34.9346
Clstn2	0.10667	0.0372498	0.0996148	0.0465867	0.0715663	0.0434031	0.10667	0.0372498	0.0996148	0.0465867	0.0715663	0.0434031
Clstn3	0.10468	0.0324942	0.0482744	0.0380977	0.0910399	0.0354942	0.10468	0.0324942	0.0482744	0.0380977	0.0910399	0.0354942
Clta	198.797	201.551	224.364	226.871	211.094	205.431	198.797	201.551	224.364	226.871	211.094	205.431
Cltb	135.519	92.2967	131.331	153.728	163.881	170.466	135.519	92.2967	131.331	153.728	163.881	170.466
Cltc	76.9108	85.8659	86.9921	88.1545	83.9598	77.1822	76.9108	85.8659	86.9921	88.1545	83.9598	77.1822
Clu	0.716132	2.27141	1.42898	1.17285	1.41674	2.40954	0.716132	2.27141	1.42898	1.17285	1.41674	2.40954
Cluap1	3.71488	3.55095	3.06393	4.09071	3.65687	3.74656	3.71488	3.55095	3.06393	4.09071	3.65687	3.74656
Clvs1	0.0130087	0	0	0	0	0	0.0130087	0	0	0	0	0
Clvs2	0	0	0	0.0210224	0	0	0	0	0	0.0210224	0	0
Clybl	3.65974	4.34463	5.96105	6.319	4.99637	4.76168	3.65974	4.34463	5.96105	6.319	4.99637	4.76168
Cma1	0	0	0	0	0	0	0	0	0	0	0	0
Cma2	0.177955	0	0	0.0647661	0	0	0.177955	0	0	0.0647661	0	0
Cmah	1.10242	1.15297	0.914114	0.998674	0.94741	0.866765	1.10242	1.15297	0.914114	0.998674	0.94741	0.866765
Cmas	65.1866	64.6864	62.5128	65.7174	58.1601	74.4536	65.1866	64.6864	62.5128	65.7174	58.1601	74.4536
Cmbl	119.801	145.686	136.116	131.436	129.895	138.103	119.801	145.686	136.116	131.436	129.895	138.103
Cmc1	15.2779	16.3893	19.2196	18.0096	14.6646	16.6413	15.2779	16.3893	19.2196	18.0096	14.6646	16.6413
Cmklr1	0.937559	0.830387	0.903339	0.786026	1.42278	0.783401	0.937559	0.830387	0.903339	0.786026	1.42278	0.783401
Cml1	3.93362	6.11551	3.85483	3.75801	4.21524	5.61303	3.93362	6.11551	3.85483	3.75801	4.21524	5.61303
Cml2	0.115016	0.220935	0.253604	0.329646	0.12861	0.190121	0.115016	0.220935	0.253604	0.329646	0.12861	0.190121
Cml3	0.135114	0.169962	0.224311	0.265536	0.090648	0.137441	0.135114	0.169962	0.224311	0.265536	0.090648	0.137441
Cml5	67.5909	46.8563	76.8017	78.2298	105.269	91.2337	67.5909	46.8563	76.8017	78.2298	105.269	91.2337
Cmpk1	167.192	219.254	165.986	182.517	195.942	192.115	167.192	219.254	165.986	182.517	195.942	192.115
Cmpk2	27.2445	27.972	23.873	16.5151	26.6874	20.7363	27.2445	27.972	23.873	16.5151	26.6874	20.7363
Cmtm1	0	0	0.0494299	0	0	0	0	0	0.0494299	0	0	0
Cmtm2a	0.0501186	0	0	0	0	0	0.0501186	0	0	0	0	0
Cmtm2b	0	0	0	0	0	0	0	0	0	0	0	0
Cmtm3	3.87872	3.36702	3.05092	3.07374	3.008	2.95914	3.87872	3.36702	3.05092	3.07374	3.008	2.95914
Cmtm4	21.3737	20.2363	18.7132	17.9068	20.5803	20.4143	21.3737	20.2363	18.7132	17.9068	20.5803	20.4143
Cmtm5	0	0	0	0	0	0	0	0	0	0	0	0
Cmtm6	63.1062	63.8037	63.7891	54.744	58.2643	55.433	63.1062	63.8037	63.7891	54.744	58.2643	55.433
Cmtm7	4.50326	5.05959	3.6158	4.04582	4.16923	3.94394	4.50326	5.05959	3.6158	4.04582	4.16923	3.94394
Cmtm8	0.717915	0.43045	0.159626	0.391923	0.458721	0.36514	0.717915	0.43045	0.159626	0.391923	0.458721	0.36514
Cmya5	0.0190051	0.0132698	0.00394401	0.0124503	0.00425025	0.00386649	0.0190051	0.0132698	0.00394401	0.0124503	0.00425025	0.00386649
Cnbp	48.8417	59.9291	49.7977	50.4634	52.583	52.0304	48.8417	59.9291	49.7977	50.4634	52.583	52.0304
Cndp1	6.04701	7.75435	7.79503	6.91499	8.60748	8.05305	6.04701	7.75435	7.79503	6.91499	8.60748	8.05305
Cndp2	905.755	935.66	1012.72	1034.31	947.147	981.227	905.755	935.66	1012.72	1034.31	947.147	981.227
Cnfn	0	0	0	0	0	0	0	0	0	0	0	0
Cnga1	0.0174481	0.0121891	0	0	0	0	0.0174481	0.0121891	0	0	0	0
Cnga2	0	0	0	0	0	0	0	0	0	0	0	0
Cnga3	0.0537061	0.112539	0.0557264	0.0586384	0.04504	0.109262	0.0537061	0.112539	0.0557264	0.0586384	0.04504	0.109262
Cnga4	0.0194231	0.0271398	0	0.0424137	0.0217186	0.0790305	0.0194231	0.0271398	0	0.0424137	0.0217186	0.0790305
Cngb1	0.0665149	0.0464486	0.0383428	0.101415	0.112127	0.0644135	0.0665149	0.0464486	0.0383428	0.101415	0.112127	0.0644135
Cngb3	0	0.00685966	0	0	0	0	0	0.00685966	0	0	0	0
Cnih	40.9112	49.5721	43.6323	42.6706	42.6579	40.176	40.9112	49.5721	43.6323	42.6706	42.6579	40.176
Cnih2	0.341755	0.418219	0.48759	0.652996	0.573218	0.17382	0.341755	0.418219	0.48759	0.652996	0.573218	0.17382
Cnih3	0.0190356	0.0132981	0.0790169	0.0415715	0.0425746	0	0.0190356	0.0132981	0.0790169	0.0415715	0.0425746	0
Cnih4	21.6644	23.8334	25.4596	28.3501	25.5482	21.2447	21.6644	23.8334	25.4596	28.3501	25.5482	21.2447
Cnksr1	32.3101	33.478	31.7418	32.6326	31.061	34.8338	32.3101	33.478	31.7418	32.6326	31.061	34.8338
Cnksr2	0	0.005927	0.0176128	0.0185332	0.0189804	0	0	0.005927	0.0176128	0.0185332	0.0189804	0
Cnksr3	5.35787	6.02786	6.93159	5.34383	3.97882	4.06335	5.35787	6.02786	6.93159	5.34383	3.97882	4.06335
Cnn1	1.41272	1.00448	0.488617	0.243536	1.69048	0.554629	1.41272	1.00448	0.488617	0.243536	1.69048	0.554629
Cnn2	15.9299	13.54	14.3795	16.9038	15.0265	14.9228	15.9299	13.54	14.3795	16.9038	15.0265	14.9228
Cnn3	6.65672	5.33821	4.15447	4.50565	6.42717	5.42209	6.65672	5.33821	4.15447	4.50565	6.42717	5.42209
Cnnm1	0.228708	0.249167	0.256296	0.419516	0.20459	0.465294	0.228708	0.249167	0.256296	0.419516	0.20459	0.465294
Cnnm2	0.809313	0.525584	0.944728	0.804742	0.712577	0.485134	0.809313	0.525584	0.944728	0.804742	0.712577	0.485134
Cnnm3	1.48362	1.25325	1.2146	1.39677	1.03312	0.984729	1.48362	1.25325	1.2146	1.39677	1.03312	0.984729
Cnnm4	61.7798	52.2148	72.9109	75.0218	70.9568	68.9288	61.7798	52.2148	72.9109	75.0218	70.9568	68.9288
Cno	6.92911	7.78542	8.39498	6.34099	6.58358	8.43369	6.92911	7.78542	8.39498	6.34099	6.58358	8.43369
Cnot10	8.03543	7.91399	7.3801	8.02634	7.54392	7.91485	8.03543	7.91399	7.3801	8.02634	7.54392	7.91485
Cnot2	14.5234	16.156	14.4013	14.477	14.8712	14.6637	14.5234	16.156	14.4013	14.477	14.8712	14.6637
Cnot3	10.8538	8.41686	12.4421	11.1534	11.386	10.9907	10.8538	8.41686	12.4421	11.1534	11.386	10.9907
Cnot4	5.59557	6.16753	6.50712	5.75075	6.14917	6.43722	5.59557	6.16753	6.50712	5.75075	6.14917	6.43722
Cnot6	9.14509	7.83877	7.51553	6.62866	8.18501	8.07137	9.14509	7.83877	7.51553	6.62866	8.18501	8.07137
Cnot6l	3.79561	3.58388	2.58148	2.58926	3.14786	3.21623	3.79561	3.58388	2.58148	2.58926	3.14786	3.21623
Cnot7	4.55239	5.7486	5.16958	4.84882	5.49978	4.72795	4.55239	5.7486	5.16958	4.84882	5.49978	4.72795
Cnot8	14.6017	13.3908	15.2261	13.1494	14.3573	12.128	14.6017	13.3908	15.2261	13.1494	14.3573	12.128
Cnp	12.0835	12.4317	9.65131	10.611	10.4936	12.0382	12.0835	12.4317	9.65131	10.611	10.4936	12.0382
Cnpy1	0.383059	0.832665	0.55204	0.650593	0.832865	0.71437	0.383059	0.832665	0.55204	0.650593	0.832865	0.71437
Cnpy2	87.422	94.168	88.0095	94.5032	85.7469	82.1422	87.422	94.168	88.0095	94.5032	85.7469	82.1422
Cnpy3	9.57248	10.0434	10.4197	9.5118	8.80803	9.41896	9.57248	10.0434	10.4197	9.5118	8.80803	9.41896
Cnpy4	4.87446	4.56179	3.51722	4.55744	4.88669	4.92991	4.87446	4.56179	3.51722	4.55744	4.88669	4.92991
Cnr1	0.00789675	0.0220583	0.0081938	0.00862197	0.00883002	0.032131	0.00789675	0.0220583	0.0081938	0.00862197	0.00883002	0.032131
Cnr2	0.701702	0.878804	0.464477	0.739726	0.568182	0.467654	0.701702	0.878804	0.464477	0.739726	0.568182	0.467654
Cnrip1	0.661593	0.485588	0.377564	0.758469	0.44387	0.639338	0.661593	0.485588	0.377564	0.758469	0.44387	0.639338
Cnst	11.8518	10.5761	10.1405	10.2587	14.1185	12.4084	11.8518	10.5761	10.1405	10.2587	14.1185	12.4084
Cntd1	0.218374	0.183173	0.113294	0.1669	0.195346	0.0222135	0.218374	0.183173	0.113294	0.1669	0.195346	0.0222135
Cntf	0.88333	0.865932	1.00642	1.3476	1.03509	0.896794	0.88333	0.865932	1.00642	1.3476	1.03509	0.896794
Cntfr	0.099668	0.174137	0.129279	0.108823	0.250793	0.177442	0.099668	0.174137	0.129279	0.108823	0.250793	0.177442
Cntln	0.233742	0.20987	0.129929	0.173177	0.168021	0.210053	0.233742	0.20987	0.129929	0.173177	0.168021	0.210053
Cntn1	0	0	0	0	0	0	0	0	0	0	0	0
Cntn2	0.0189716	0	0	0.00517848	0.0106069	0.00964918	0.0189716	0	0	0.00517848	0.0106069	0.00964918
Cntn3	0.00888576	0.00620546	0.01844	0.0291054	0.0496796	0	0.00888576	0.00620546	0.01844	0.0291054	0.0496796	0
Cntn4	0	0	0	0	0	0	0	0	0	0	0	0
Cntn5	0	0	0	0	0	0	0	0	0	0	0	0
Cntn6	0	0	0	0	0	0	0	0	0	0	0	0
Cntnap1	0.308913	0.233707	0.267111	0.281069	0.374207	0.27059	0.308913	0.233707	0.267111	0.281069	0.374207	0.27059
Cntnap2	0	0	0.014216	0.0149589	0.03064	0.0278735	0	0	0.014216	0.0149589	0.03064	0.0278735
Cntnap3	0	0.0132488	0.00984227	0.0414263	0.042426	0.0192977	0	0.0132488	0.00984227	0.0414263	0.042426	0.0192977
Cntnap4	0	0	0.00988038	0	0	0	0	0	0.00988038	0	0	0
Cntnap5a	0	0	0	0.0130138	0.0266557	0	0	0	0	0.0130138	0.0266557	0
Cntnap5b	0	0	0	0	0	0	0	0	0	0	0	0
Cntnap5c	0	0	0	0	0	0	0	0	0	0	0	0
Cntrob	0.625819	0.618533	0.673865	0.605939	0.726188	0.540507	0.625819	0.618533	0.673865	0.605939	0.726188	0.540507
Coasy	8.44782	8.80381	7.88273	6.32605	6.63727	8.75818	8.44782	8.80381	7.88273	6.32605	6.63727	8.75818
Cobl	36.6771	40.069	62.7919	65.9839	52.2059	45.5303	36.6771	40.069	62.7919	65.9839	52.2059	45.5303
Cobll1	3.00862	3.31469	3.96172	3.83893	2.93926	4.44759	3.00862	3.31469	3.96172	3.83893	2.93926	4.44759
Cobra1	29.6195	27.9032	29.5647	25.5939	26.1506	28.7802	29.6195	27.9032	29.5647	25.5939	26.1506	28.7802
Coch	0.0387758	0.121912	0	0	0.0216782	0.0908095	0.0387758	0.121912	0	0	0.0216782	0.0908095
Cog1	11.8962	12.5963	12.5549	11.4164	12.1295	14.4736	11.8962	12.5963	12.5549	11.4164	12.1295	14.4736
Cog2	12.1002	12.9682	12.818	11.7374	11.6621	11.9996	12.1002	12.9682	12.818	11.7374	11.6621	11.9996
Cog3	7.57435	6.97396	6.61413	6.64722	5.87204	6.98808	7.57435	6.97396	6.61413	6.64722	5.87204	6.98808
Cog4	24.2223	22.5539	21.6252	21.998	23.1105	21.5529	24.2223	22.5539	21.6252	21.998	23.1105	21.5529
Cog5	2.43814	2.63215	2.34915	1.7286	2.07127	2.19025	2.43814	2.63215	2.34915	1.7286	2.07127	2.19025
Cog6	15.3198	16.2973	14.8319	14.2204	12.288	13.1161	15.3198	16.2973	14.8319	14.2204	12.288	13.1161
Cog7	6.38503	6.90378	8.13172	6.32291	6.21721	6.05864	6.38503	6.90378	8.13172	6.32291	6.21721	6.05864
Cog8	9.79249	10.4182	12.1158	10.5648	9.54532	9.7482	9.79249	10.4182	12.1158	10.5648	9.54532	9.7482
Coil	0.607134	0.719778	0.496342	0.482103	0.329158	0.486587	0.607134	0.719778	0.496342	0.482103	0.329158	0.486587
Col10a1	0	0.010557	0.0156818	0	0.0168994	0.0153735	0	0.010557	0.0156818	0	0.0168994	0.0153735
Col11a1	0	0	0	0	0	0	0	0	0	0	0	0
Col11a2	0.245757	0.245992	0.161501	0.178885	0.146561	0.274989	0.245757	0.245992	0.161501	0.178885	0.146561	0.274989
Col12a1	1.27117	0.806626	0.525188	0.485134	1.16218	1.10048	1.27117	0.806626	0.525188	0.485134	1.16218	1.10048
Col13a1	1.6729	1.70711	1.5146	2.13096	2.51249	1.75176	1.6729	1.70711	1.5146	2.13096	2.51249	1.75176
Col14a1	1.01337	0.727443	0.448538	0.309493	0.657695	0.410888	1.01337	0.727443	0.448538	0.309493	0.657695	0.410888
Col15a1	4.05669	2.79072	3.14126	2.361	4.40072	3.74821	4.05669	2.79072	3.14126	2.361	4.40072	3.74821
Col16a1	0.911028	0.747409	0.605725	0.733949	0.919794	1.13366	0.911028	0.747409	0.605725	0.733949	0.919794	1.13366
Col17a1	0	0	0.00878788	0.00924709	0	0.00861516	0	0	0.00878788	0.00924709	0	0.00861516
Col18a1	8.07203	6.86241	4.77099	4.65079	6.67436	4.98372	8.07203	6.86241	4.77099	4.65079	6.67436	4.98372
Col19a1	0	0.00298918	0	0	0	0	0	0.00298918	0	0	0	0
Col1a1	8.94821	6.01555	5.2808	5.09458	6.85762	6.23844	8.94821	6.01555	5.2808	5.09458	6.85762	6.23844
Col1a2	12.5407	9.59624	7.89114	7.64821	10.5171	9.1484	12.5407	9.59624	7.89114	7.64821	10.5171	9.1484
Col20a1	0.788123	0.814032	1.00206	0.739304	0.757145	0.790405	0.788123	0.814032	1.00206	0.739304	0.757145	0.790405
Col22a1	0.0298764	0	0.0775006	0.0326201	0.0584628	0.0303909	0.0298764	0	0.0775006	0.0326201	0.0584628	0.0303909
Col23a1	0.858808	0.860003	0.580064	0.442301	0.869711	0.510973	0.858808	0.860003	0.580064	0.442301	0.869711	0.510973
Col24a1	0.185095	0.133708	0.225172	0.299657	0.292614	0.168806	0.185095	0.133708	0.225172	0.299657	0.292614	0.168806
Col25a1	0.0202692	0.018872	0.0210317	0.0221307	0	0.0206183	0.0202692	0.018872	0.0210317	0.0221307	0	0.0206183
Col27a1	0.839775	0.532333	0.537651	0.962417	1.03892	0.842122	0.839775	0.532333	0.537651	0.962417	1.03892	0.842122
Col28a1	0.0988864	0.0690639	0.0684041	0.0239928	0.0737155	0.100589	0.0988864	0.0690639	0.0684041	0.0239928	0.0737155	0.100589
Col2a1	0.00936066	0.0130754	0.0291435	0	0	0.0190463	0.00936066	0.0130754	0.0291435	0	0	0.0190463
Col3a1	24.2931	21.0173	13.9953	13.4919	16.9095	16.5583	24.2931	21.0173	13.9953	13.4919	16.9095	16.5583
Col4a1	19.0979	14.2037	12.4613	9.08827	14.1929	11.1843	19.0979	14.2037	12.4613	9.08827	14.1929	11.1843
Col4a2	13.7466	10.3046	8.68517	7.22114	10.4728	8.51447	13.7466	10.3046	8.68517	7.22114	10.4728	8.51447
Col4a3	0.23167	0.205885	0.169362	0.143719	0.25905	0.155322	0.23167	0.205885	0.169362	0.143719	0.25905	0.155322
Col4a3bp	6.22572	7.47345	7.74703	6.55994	6.68124	7.57654	6.22572	7.47345	7.74703	6.55994	6.68124	7.57654
Col4a4	0.0232785	0.0325097	0.0120771	0.0254163	0.0260297	0.041439	0.0232785	0.0325097	0.0120771	0.0254163	0.0260297	0.041439
Col4a5	0.767006	0.596246	0.54809	0.608332	0.566586	0.588841	0.767006	0.596246	0.54809	0.608332	0.566586	0.588841
Col4a6	0.357068	0.378808	0.455999	0.577292	0.537476	0.495932	0.357068	0.378808	0.455999	0.577292	0.537476	0.495932
Col5a1	3.1795	2.06936	1.72517	1.79174	2.37822	2.35568	3.1795	2.06936	1.72517	1.79174	2.37822	2.35568
